n_killed,latitude,longitude
0,42.9827,-70.9375
0,26.1928,-80.2521
0,33.4485,-82.0069
0,32.136,-81.215
0,42.0225,-93.6652
1,39.3221,-76.6003
0,40.6158,-73.9445
0,35.7546,-95.5479
0,44.9901,-122.983
1,38.9759,-76.8397
0,27.9448,-82.485
0,29.4656,-81.599
0,40.0008,-82.9863
0,37.7607,-122.419
0,37.9399,-122.365
0,27.8424,-82.7045
0,39.7491,-84.2943
0,42.9718,-83.6962
0,41.6888,-83.5635
0,28.5421,-81.3751
0,40.4501,-86.1204
0,35.0896,-81.6252
0,35.8774,-78.7936
0,36.9267,-121.769
1,34.9659,-90.0592
0,27.7828,-97.4288
0,37.8206,-122.368
0,36.9884,-85.8128
0,40.7324,-85.1867
0,43.1682,-77.6019
2,29.7604,-95.3698
0,40.748,-74.2162
0,39.7744,-86.1335
0,30.4647,-88.217
1,38.2379,-85.7666
1,40.4509,-79.9738
0,41.9268,-87.7196
0,32.5088,-93.7632
1,40.2488,-76.8594
1,30.664,-88.0843
0,31.1154,-97.7923
0,32.8982,-97.0404
1,37.4317,-122.425
1,38.0351,-121.28
0,42.4462,-87.8546
0,38.6505,-90.2968
0,43.0747,-83.694
0,39.2379,-94.5668
0,30.0912,-94.1899
0,41.8091,-87.6028
0,40.368,-79.8939
0,45.1788,-91.8675
0,41.9467,-87.7054
0,41.7371,-87.6486
0,29.5977,-90.7362
0,37.54,-77.4638
0,40.2546,-75.63
1,41.8674,-87.7229
0,30.7825,-86.5711
0,37.5924,-77.5337
0,42.2671,-85.5685
0,41.0317,-85.1128
0,43.2828,-72.476
1,39.9915,-75.2266
0,42.5541,-82.9297
0,28.4997,-81.4197
0,35.5459,-97.579
0,37.868,-122.257
0,36.6463,-79.8756
0,42.9166,-70.9972
0,37.5854,-77.4355
0,38.0093,-84.4545
1,36.1475,-96.0856
0,37.7257,-89.2098
0,39.7491,-84.2943
0,38.0049,-121.801
0,32.5376,-93.7205
0,41.7784,-87.6157
0,31.5923,-84.0702
0,39.6758,-84.2156
0,36.813,-76.2463
0,27.7318,-97.4483
0,37.8683,-122.254
0,32.3487,-86.2095
3,32.6781,-97.3321
0,35.4566,-97.2649
0,41.9387,-73.9942
0,39.6324,-79.9427
0,31.1144,-97.7934
1,33.7555,-84.3771
0,41.4587,-81.7534
1,40.7602,-74.1785
0,38.1465,-79.081
1,34.9663,-90.0589
0,38.7264,-75.5225
0,33.8257,-116.467
0,39.057,-94.5478
1,40.0146,-82.9612
0,40.043,-75.1617
0,40.0458,-75.1543
0,26.0698,-80.1367
0,36.1393,-79.7595
0,36.1627,-86.7816
0,43.3344,-73.6788
1,35.5079,-84.7942
0,42.8594,-76.2194
0,46.9938,-123.893
0,34.2289,-118.242
1,30.3322,-81.6556
0,43.5949,-116.392
0,34.7278,-92.2863
0,35.7943,-78.5826
0,34.3994,-82.2386
0,34.5906,-86.9982
0,42.3202,-71.0492
0,43.4683,-88.8293
1,32.6835,-96.5876
0,43.1046,-87.9467
0,36.1,-115.225
0,29.5217,-98.4767
0,42.3688,-71.0415
0,39.688,-75.6586
0,36.5389,-87.3386
0,34.861,-92.1056
0,42.7352,-87.7959
0,35.2293,-80.7433
0,34.1164,-117.322
1,42.0911,-72.5616
1,38.3534,-97.6484
0,38.2533,-85.7588
0,37.8964,-122.182
0,43.3698,-73.6494
1,36.183,-95.9888
0,40.3259,-78.9148
1,41.2029,-73.0832
0,40.1016,-76.0807
1,28.5814,-81.4657
0,39.8272,-86.0463
1,33.4512,-112.021
1,32.405,-99.7722
1,41.8056,-87.5864
1,29.9974,-98.0986
0,39.9682,-75.1606
0,39.6664,-75.5806
0,41.024,-79.8143
0,35.2278,-80.8975
0,39.6337,-75.667
0,34.8783,-82.2245
1,30.0723,-98.0321
0,39.0004,-95.6914
1,26.1365,-80.1246
0,40.2349,-74.7595
0,32.3244,-86.2324
0,37.0821,-88.6218
0,38.9144,-77.0158
0,34.0412,-80.9429
0,30.0237,-90.0642
2,35.3116,-91.6192
0,35.0521,-89.981
0,40.0413,-76.3268
0,27.9615,-82.5531
0,43.1823,-77.5993
1,35.4931,-84.8056
2,41.2029,-73.0832
1,46.7746,-118.306
0,40.7158,-74.079
0,39.294,-76.62
0,38.4264,-82.4182
0,27.1003,-82.4038
0,38.9629,-92.3512
1,39.0263,-94.4884
0,35.261,-88.9818
0,35.2047,-80.7597
1,42.4568,-82.9383
0,35.2217,-101.807
2,38.6129,-121.505
0,30.2517,-81.7421
0,41.523,-81.6009
0,43.016,-76.1454
1,39.7202,-86.2493
0,42.2616,-89.0742
0,38.9076,-76.9867
0,43.041,-76.172
0,33.6976,-78.9246
1,38.9142,-76.9847
0,35.6422,-105.954
0,42.8652,-85.6253
0,33.6356,-84.4333
0,38.0079,-92.1568
0,30.4291,-85.99
2,41.6925,-72.9419
1,33.9843,-118.124
0,42.1159,-72.5584
0,37.6944,-97.4442
0,35.2251,-80.898
0,42.4365,-76.5181
1,36.9558,-120.05
1,29.7815,-95.3309
1,29.0689,-80.9127
0,41.7754,-87.5887
0,31.3238,-92.5351
0,41.7703,-87.6744
0,32.3289,-86.3128
0,41.8951,-87.7657
0,28.436,-81.3065
0,35.6491,-88.8215
0,35.528,-79.1855
0,41.6889,-87.6278
1,33.9834,-118.121
1,39.6517,-104.772
0,27.996,-82.4347
0,38.049,-84.5523
1,32.8357,-83.6371
0,36.5516,-82.5223
0,42.9708,-85.694
0,28.5421,-81.3751
0,39.7854,-84.2121
0,32.4199,-93.798
1,39.1384,-84.475
0,35.7699,-95.3736
0,29.9882,-90.0705
0,37.3156,-89.5227
0,41.653,-91.5747
0,39.3006,-94.7126
0,36.1733,-95.9969
0,30.4442,-91.1506
1,33.0368,-80.0309
0,28.1278,-82.5069
1,34.247,-79.8585
0,39.8076,-86.2814
0,35.0454,-106.612
0,40.2787,-76.8343
0,28.008,-82.3182
1,38.9776,-85.0011
0,39.2497,-74.8014
0,41.468,-81.6413
0,28.4302,-81.4702
0,39.7651,-84.157
0,41.2851,-72.977
0,36.2984,-119.326
0,61.1765,-149.975
1,36.9512,-120.072
0,32.5049,-93.7627
0,41.9026,-87.7288
1,32.7979,-96.6833
0,39.6733,-84.2143
0,47.3354,-120.579
1,42.1007,-72.5781
0,29.743,-95.4023
1,25.9017,-97.4975
0,42.9956,-87.9274
0,39.7498,-84.2166
0,32.4922,-92.1175
1,29.6529,-81.6389
1,36.8557,-76.2772
0,39.0556,-84.6564
0,30.2831,-81.6452
0,36.8543,-76.2619
0,32.841,-96.8486
0,32.6759,-117.062
0,39.294,-76.62
0,35.9115,-86.8898
0,41.6213,-83.6381
0,35.7111,-95.3102
1,40.1511,-74.2149
0,35.8196,-78.6245
0,32.6168,-83.6014
1,33.4073,-111.986
0,33.4225,-112.135
1,38.7251,-94.4186
0,36.8393,-87.4996
1,40.8568,-73.8904
0,39.0263,-94.4884
0,33.682,-117.859
1,41.5603,-88.1239
0,43.1087,-79.049
0,29.9623,-95.4284
0,27.7233,-97.3934
0,41.7919,-87.6341
0,33.6549,-112.048
0,41.8771,-87.7308
0,35.2005,-84.8621
0,28.498,-81.3103
0,25.8493,-80.3046
1,41.2321,-112.006
0,38.7405,-90.3648
0,39.963,-75.1959
1,33.8647,-84.2352
0,42.9438,-85.6438
1,41.766,-87.6481
1,26.1491,-80.2069
0,43.426,-83.9638
1,35.1471,-80.8917
1,31.056,-97.4645
0,40.1166,-75.107
0,36.4286,-80.4277
0,40.3402,-76.4532
1,39.715,-86.1355
0,39.974,-75.3217
0,43.5437,-84.8865
0,39.8184,-86.0784
1,46.6875,-117.001
1,47.6499,-122.361
1,28.5579,-82.4753
1,33.9555,-118.296
0,47.7425,-123.304
1,41.0425,-73.5381
1,29.5574,-90.3522
0,47.1886,-122.564
0,36.1674,-95.9248
0,39.137,-86.5308
0,35.6382,-97.4624
1,41.3172,-86.6976
1,39.8136,-75.4657
0,38.833,-77.0005
0,32.7884,-97.0642
0,29.9365,-95.4944
1,34.096,-118.285
0,38.8745,-77.0174
0,29.9729,-90.0698
0,39.7983,-86.0575
0,36.076,-95.9762
1,31.8092,-81.6601
0,33.4201,-82.0324
2,32.5118,-94.8013
0,37.7629,-79.9838
0,39.786,-86.2097
0,33.4347,-112.006
0,27.814,-82.7415
0,44.4871,-73.1709
0,37.3439,-77.4203
1,30.3882,-97.757
0,34.2891,-79.8835
1,36.6867,-121.62
0,41.7391,-87.6474
1,36.1511,-95.9945
0,43.5392,-89.4626
0,34.1683,-98.0038
0,41.8969,-87.749
0,35.4733,-97.5182
0,39.8496,-104.674
0,39.7981,-86.2122
0,40.2139,-84.6401
0,45.0433,-93.2551
1,33.2117,-92.6609
0,36.2659,-90.0778
1,37.8385,-122.278
1,25.9604,-97.5165
0,36.1576,-115.089
0,41.1811,-73.2077
0,40.8746,-75.5052
0,43.0855,-87.9173
0,41.5207,-81.5365
0,39.4346,-92.4506
0,41.5025,-74.0255
0,42.2886,-89.0824
0,41.2881,-72.3842
0,43.0649,-83.674
0,41.5011,-81.4937
0,36.0916,-115.151
1,40.6271,-111.807
0,38.9401,-95.296
0,30.1791,-82.6629
0,30.3488,-81.7208
0,29.9426,-90.0782
0,40.2615,-76.858
1,33.7441,-84.3927
0,34.8806,-92.3623
0,29.9705,-90.0329
0,37.7696,-87.1238
0,42.5527,-71.7422
0,36.7491,-119.784
0,38.8876,-76.9547
0,35.2036,-89.9218
0,41.3205,-95.9747
1,33.9546,-118.292
0,37.5903,-87.5435
0,41.6416,-83.545
0,40.9008,-96.7391
0,34.8859,-92.1275
0,41.6352,-70.937
0,41.7616,-87.5922
0,40.4057,-120.626
0,37.351,-89.5294
0,42.5049,-83.1735
0,39.1384,-84.475
0,29.9705,-90.0329
0,36.7914,-76.0805
0,41.9038,-87.729
0,32.841,-96.8486
1,33.511,-112.147
0,28.4731,-81.4937
0,41.8011,-87.6818
0,35.6297,-77.3707
0,40.2145,-84.643
0,34.6924,-86.7225
0,36.1727,-96.0094
1,37.3845,-122.017
0,34.7453,-92.3141
0,39.7608,-84.1501
0,34.1925,-77.9374
1,32.7967,-83.6534
2,34.0267,-84.3765
1,37.6868,-122.094
2,36.3079,-82.7848
0,46.2817,-96.6091
0,38.9488,-76.4898
0,31.9558,-83.788
1,41.5221,-88.0843
0,31.3522,-94.7021
0,37.5655,-122.023
1,34.0946,-118.283
0,29.9478,-90.095
1,29.9647,-90.0883
1,27.3237,-82.4148
0,36.2902,-115.31
0,42.2683,-83.7878
0,34.9386,-81.0257
0,39.18,-76.5917
1,34.2981,-83.8364
0,42.9266,-76.5691
0,34.9224,-81.0153
0,40.5732,-105.057
0,39.294,-76.62
0,27.7828,-97.4205
0,41.4451,-72.1287
0,41.6306,-83.5183
0,38.9654,-95.2358
3,39.6128,-77.7618
0,39.6192,-74.9232
0,48.7477,-122.449
0,29.9193,-95.4933
1,40.2503,-75.6818
1,37.3845,-122.017
1,44.0808,-103.262
1,39.9603,-82.9764
0,35.2187,-80.8122
0,42.2514,-71.787
1,33.4791,-86.6632
0,40.8226,-73.9204
0,41.6903,-87.6615
0,39.9624,-75.2261
0,41.8113,-87.6044
2,33.9553,-84.6562
0,36.0899,-95.9026
0,41.8989,-87.7486
1,30.2308,-92.8173
0,37.7353,-122.425
0,36.3634,-95.8316
0,32.841,-96.8486
0,43.1686,-77.6321
0,37.2403,-81.9971
1,41.5264,-81.5974
0,28.5014,-81.311
0,38.4147,-82.4086
2,31.3409,-89.2345
0,36.0891,-95.9759
1,,
0,28.1427,-81.4921
0,36.5606,-79.462
0,36.6877,-121.616
0,40.9304,-74.0203
1,35.0593,-89.8493
0,36.9803,-122.04
0,40.4376,-79.9975
0,35.4733,-97.5182
0,34.6489,-86.7766
0,40.9123,-75.9942
1,28.5288,-81.4343
0,43.5437,-84.8865
0,37.2246,-93.1976
0,26.5071,-81.9131
0,39.1492,-84.5532
0,32.9087,-80.0227
1,39.9293,-75.1113
0,34.5482,-77.9244
0,32.3058,-90.073
0,36.0945,-79.4165
1,42.3171,-71.0567
0,35.3624,-118.986
0,40.8425,-81.3827
1,38.7706,-77.9116
0,36.5691,-79.4143
0,42.9947,-83.6463
0,42.5873,-71.7947
1,36.5211,-119.552
0,42.8963,-78.8833
1,35.1632,-80.8779
0,36.0055,-78.8851
0,29.5217,-98.4767
1,38.8524,-76.9657
0,39.7452,-86.1127
1,40.7264,-74.1893
0,38.8278,-76.963
0,41.4209,-87.3227
0,30.3456,-97.7141
0,37.5082,-77.3367
0,34.9297,-82.3452
0,29.9801,-90.0674
0,30.2093,-97.6529
0,39.2901,-76.6295
0,42.3248,-122.889
1,36.742,-119.7
0,40.7021,-89.6077
0,39.7773,-86.1814
0,35.9431,-86.5025
0,43.6539,-70.3095
0,39.7402,-75.5497
0,43.1251,-88.0058
0,39.2901,-76.6295
0,39.6737,-75.7187
0,41.8988,-87.7484
0,38.9002,-76.9927
0,43.0459,-87.9463
0,30.769,-86.9824
0,41.8899,-87.7531
0,41.542,-90.5419
0,30.1148,-95.4016
1,42.0194,-87.6792
0,41.7837,-87.6239
0,39.7436,-75.5821
0,40.3415,-76.8027
0,64.8147,-147.686
0,43.0232,-87.9124
1,27.8922,-82.3473
0,29.931,-90.197
1,27.8636,-82.3812
1,32.4056,-84.9476
0,33.7369,-117.895
0,38.2441,-85.7637
0,41.7799,-87.64
1,33.5254,-86.7669
0,39.5473,-119.766
0,33.8653,-112.136
0,44.4757,-73.2109
0,38.9096,-77.0385
1,32.4831,-99.7115
0,32.4716,-84.9773
1,34.2061,-84.1404
0,41.3119,-72.947
0,44.0086,-92.4434
0,35.0208,-90.0879
0,43.1196,-87.9911
0,31.2862,-89.4144
0,41.028,-85.1311
0,30.2202,-97.7499
0,25.902,-80.2358
0,34.0933,-84.0463
0,42.3566,-83.1291
1,42.3171,-71.0567
1,40.6358,-74.1651
1,39.9838,-83.0025
0,45.0665,-93.305
1,40.7433,-74.1969
1,40.9806,-79.9359
2,37.2963,-87.5118
1,34.2069,-84.1383
1,47.6777,-116.78
0,45.2536,-68.668
1,41.8822,-87.7306
0,37.3541,-79.2159
1,30.2371,-92.6591
0,39.294,-76.62
1,33.4791,-86.6632
0,40.7821,-111.98
0,41.4599,-82.1791
0,29.9705,-90.0329
0,37.5695,-84.3112
0,41.6818,-87.6403
1,25.93,-80.2704
0,43.6445,-93.3728
0,30.3555,-97.7039
0,29.9729,-90.0698
0,41.6275,-83.5615
1,43.0766,-87.9199
0,37.3297,-82.6311
1,42.91,-87.8733
0,34.6042,-112.321
0,43.0013,-87.92
0,43.0107,-87.9213
0,38.6244,-90.3529
0,39.7281,-86.2513
1,35.0287,-90.054
0,39.9413,-104.975
1,41.7928,-87.6241
0,43.0825,-70.9365
0,36.8053,-119.923
0,41.8866,-87.6964
0,38.6686,-90.3159
0,29.5126,-98.5223
0,38.8337,-104.822
1,33.9415,-118.248
0,39.1186,-94.6382
1,38.9275,-105.184
1,29.9134,-90.0362
0,43.2703,-70.9894
0,34.4892,-82.6453
0,38.9111,-77.0122
1,37.7727,-122.208
0,37.564,-77.3661
1,29.9393,-90.0922
0,40.6018,-91.1534
1,42.4744,-83.1711
0,29.9376,-90.0822
0,40.8116,-73.9145
1,41.4518,-81.7606
0,43.1178,-76.1406
0,36.0499,-79.8222
0,32.5341,-93.9127
1,39.9446,-83.018
0,33.6356,-84.4333
0,42.7359,-87.7905
0,38.6195,-90.186
0,42.9373,-85.6489
0,35.7439,-78.6816
0,41.8112,-87.6023
2,35.2279,-101.763
1,40.8196,-86.167
0,30.1815,-85.7149
0,35.0206,-89.9538
0,41.9867,-87.7099
1,29.7752,-95.3102
0,29.6522,-82.3565
0,40.8478,-73.9073
0,26.0541,-80.143
0,46.8494,-114.075
0,38.6927,-121.588
0,40.2361,-74.7468
0,38.0449,-84.4907
1,39.1333,-75.5306
0,36.352,-119.332
1,39.978,-75.2302
0,34.2179,-77.928
0,32.3674,-86.2469
0,44.9591,-93.288
0,36.065,-90.4901
0,34.7493,-86.6641
0,32.3195,-86.2303
0,35.3928,-97.5478
0,43.0776,-89.3823
0,42.9073,-78.8115
0,40.3717,-79.8532
0,37.5491,-77.4172
0,42.7425,-87.7953
0,33.1108,-117.081
0,34.5033,-82.6687
0,39.1044,-84.5155
0,36.1207,-80.3372
1,,
1,37.754,-122.18
1,41.19,-95.9674
1,41.2944,-95.9648
1,30.3612,-81.6605
1,34.4863,-82.6387
0,43.0607,-87.9775
0,39.9767,-75.2387
1,42.3723,-83.2132
1,39.1644,-76.5959
0,43.3932,-83.9391
1,39.0948,-77.511
1,47.6,-122.317
0,38.845,-76.9974
0,43.4396,-83.9596
0,37.5605,-121.999
0,45.5215,-122.508
0,35.9775,-83.8955
0,38.2441,-85.7637
0,39.9306,-83.1451
1,38.6211,-90.299
0,41.8013,-87.6696
0,38.8879,-76.9193
0,37.3892,-93.2244
0,43.1245,-89.3101
0,43.0354,-76.1644
0,42.8489,-106.318
0,34.8102,-87.6201
0,41.5024,-88.081
0,34.7847,-86.5107
0,35.961,-83.9184
0,41.2924,-95.9855
0,41.8899,-87.7223
1,40.8618,-73.8986
2,26.5901,-81.8771
0,41.459,-82.1869
1,30.6227,-87.037
0,34.5825,-87.018
0,41.2589,-96.0909
0,41.8834,-87.7257
0,38.9864,-84.5641
0,28.597,-81.2239
0,38.2527,-85.7585
0,46.6991,-111.83
1,30.1451,-93.9657
1,41.8772,-87.7405
0,32.4822,-84.9219
0,32.8982,-97.0404
0,40.8427,-73.8888
0,35.3577,-97.5122
1,41.1899,-95.9677
0,41.6891,-83.4049
0,39.3879,-76.5363
0,41.8777,-87.7452
0,30.3204,-81.705
1,34.0353,-81.1168
0,32.8859,-80.0108
0,35.2748,-82.4836
1,29.6818,-95.3665
1,41.0795,-81.5496
1,33.1711,-80.1311
0,42.1293,-72.529
2,26.5901,-81.8771
0,41.5953,-83.6457
1,35.9809,-83.891
0,40.3585,-74.0538
1,40.0241,-75.1332
0,41.6436,-83.5518
0,34.2177,-77.9306
0,40.0743,-75.1677
1,29.6818,-95.3665
0,39.0861,-84.559
0,39.2872,-76.6712
0,41.3647,-82.1555
0,32.4223,-84.9464
0,36.8122,-76.248
0,39.3295,-76.5682
1,29.7131,-95.5136
1,27.4169,-82.5815
0,32.2788,-94.1872
1,36.6777,-121.656
2,32.7028,-117.037
0,43.1066,-88.0064
0,27.4566,-80.3458
0,40.7511,-73.3638
0,40.368,-79.8939
0,39.7845,-84.1522
1,36.7344,-121.656
0,41.1902,-73.1814
0,38.6823,-121.271
0,32.3676,-88.619
0,41.098,-80.6474
0,40.8657,-73.8667
0,34.735,-86.633
1,34.185,-118.314
1,32.1696,-96.0125
0,36.1075,-79.4403
1,30.4701,-90.4599
0,36.7502,-119.686
0,40.6456,-74.8257
0,36.1108,-80.0895
0,41.2851,-95.9542
1,42.3722,-83.2125
0,41.2797,-95.9757
0,39.301,-76.5848
0,43.0607,-87.9775
0,32.3038,-106.762
0,41.1801,-73.1887
0,32.405,-86.2844
0,32.6049,-83.675
0,40.2445,-74.7435
0,33.2048,-86.609
1,35.6582,-88.8533
0,32.8228,-83.6801
1,34.1934,-86.9361
0,39.9778,-76.7335
0,42.7193,-87.8703
0,41.5421,-93.6263
0,31.0756,-83.9559
0,32.1829,-110.792
1,30.8246,-83.9795
1,42.3169,-71.0902
1,39.347,-76.6096
1,35.6584,-88.8543
0,40.6797,-73.8861
0,34.5398,-78.7699
1,35.9905,-106.067
0,39.7909,-89.6535
0,41.94,-87.6518
0,42.3214,-71.086
2,32.7185,-117.162
0,43.4148,-83.93
0,36.7085,-107.98
0,42.3258,-71.0846
0,34.0921,-118.433
0,43.0091,-83.6932
0,30.0563,-94.2137
0,32.1691,-81.3931
0,40.7066,-111.967
1,34.0346,-81.1182
1,29.9686,-90.0345
0,41.8989,-80.8069
5,36.1666,-115.062
1,40.6883,-73.9391
0,38.9056,-76.9752
0,39.1388,-84.4842
0,42.9625,-87.9437
0,39.3673,-74.4369
0,40.345,-76.432
0,27.7597,-98.0537
0,39.7753,-89.6368
0,35.2246,-101.804
0,33.4371,-79.1278
0,31.9593,-106.604
0,42.7367,-84.4893
0,43.1647,-77.6234
1,27.7482,-97.3906
0,42.4356,-83.0693
0,46.2589,-119.116
0,43.1862,-77.6389
0,39.0985,-75.53
1,34.9891,-85.307
1,32.1718,-82.3342
0,34.7357,-86.5919
0,43.4093,-83.9746
0,39.4756,-75.6973
1,36.1011,-95.8541
0,40.2194,-74.7609
0,41.662,-86.1586
0,37.6965,-92.5396
0,34.735,-86.633
0,38.8855,-104.823
1,32.5958,-117.065
0,27.7825,-97.4051
0,42.3243,-71.0862
0,33.9035,-81.5476
0,41.7088,-87.6236
0,42.8356,-106.312
0,34.535,-78.7708
1,43.1687,-77.581
0,36.5883,-76.7926
0,34.8331,-77.6034
1,37.0101,-89.1754
0,38.8651,-76.9742
0,30.4204,-89.0648
0,38.9233,-77.0577
0,40.6548,-73.4992
1,29.4805,-98.3605
0,35.1589,-89.8822
0,35.2147,-89.8944
0,39.7651,-92.7537
0,32.0491,-81.085
0,37.4547,-77.4773
0,35.6533,-80.4572
1,39.9056,-75.1097
0,42.347,-83.227
0,38.9071,-77.0533
0,34.2091,-77.849
1,38.1692,-85.8213
0,43.0713,-71.4021
0,30.1828,-85.717
0,41.9111,-87.6788
0,32.736,-97.0631
0,42.9356,-85.6379
0,38.8472,-76.9998
0,40.8322,-73.9034
0,27.9604,-82.458
0,43.1066,-88.0064
0,33.7536,-84.3832
0,43.077,-87.955
1,30.5099,-91.1316
5,26.4815,-81.8213
0,31.9343,-106.591
1,31.2722,-86.2531
0,30.5043,-91.1174
0,34.7884,-86.5862
0,39.4825,-75.014
0,29.9374,-90.1009
0,45.5252,-122.674
0,27.9167,-82.8
0,39.3969,-84.5614
0,35.8242,-77.2642
0,40.8605,-73.8576
2,40.7033,-74.0893
0,39.786,-89.6337
0,45.5222,-122.512
0,41.4546,-81.7589
1,38.3334,-75.5693
3,41.7488,-87.7097
0,37.6558,-97.4271
0,32.7476,-117.136
2,28.884,-82.3669
0,38.7405,-90.3648
1,39.8107,-86.1389
1,38.5327,-121.45
0,34.758,-76.6358
0,29.4839,-98.6301
1,30.4435,-88.529
0,34.4834,-82.6378
0,30.6341,-87.1567
0,34.1638,-118.386
0,42.2979,-71.1303
0,34.9366,-81.9923
0,29.653,-95.5588
0,34.7882,-82.3954
0,42.3447,-71.072
0,42.3316,-85.186
0,36.1682,-79.3362
0,41.7885,-87.6693
1,35.4733,-97.5182
1,39.1634,-84.5419
0,41.8797,-87.703
0,38.8907,-76.9551
0,36.874,-76.2878
0,39.818,-86.1326
0,43.0752,-87.9597
0,27.903,-82.6951
0,38.9684,-76.5184
0,40.7464,-74.0458
0,29.4835,-98.63
0,36.9843,-86.4664
0,36.8419,-76.4317
0,35.1441,-101.928
1,38.6028,-90.0724
0,37.7506,-122.187
0,38.8929,-76.9164
0,29.9729,-90.0489
0,40.0082,-75.1067
0,41.7603,-72.7115
1,29.8813,-90.1163
0,39.9073,-75.0997
0,38.8288,-92.2271
0,43.1143,-87.9643
2,46.2109,-119.174
0,38.8991,-76.9335
0,40.1762,-95.943
0,41.0576,-85.1267
0,37.5043,-77.443
0,41.7722,-87.6653
1,28.019,-82.402
0,43.0674,-83.7334
1,36.7657,-76.589
0,42.3873,-90.3759
0,32.4174,-84.9554
0,38.3579,-81.6273
0,43.0751,-87.9315
0,35.3454,-94.3602
0,32.4898,-84.9757
1,33.4538,-112.074
0,35.372,-81.5985
0,37.0317,-76.3758
0,35.4702,-86.4592
0,39.294,-76.62
0,39.9491,-75.0817
0,35.1616,-89.9773
0,27.2995,-82.4971
0,39.1407,-76.6184
0,38.7107,-90.3298
0,29.3854,-98.5248
0,33.6859,-84.4114
1,41.7613,-87.6282
0,34.7137,-92.343
0,32.3643,-88.7037
0,42.1242,-72.5845
1,38.3441,-90.8156
1,41.4943,-87.5648
0,34.7754,-82.4206
1,46.1381,-115.963
0,37.2994,-77.2939
0,39.294,-76.62
1,30.1808,-85.7192
0,39.141,-76.6464
0,34.6105,-80.6825
0,26.5982,-81.7138
0,45.8236,-111.636
1,33.2489,-87.545
0,40.7392,-74.2016
0,40.2194,-74.7609
1,36.154,-95.9928
0,47.4435,-122.296
0,40.8505,-74.0264
0,40.0467,-76.1784
0,35.4733,-97.5182
3,33.6788,-112.53
0,44.5977,-69.0682
0,31.9535,-86.3139
0,42.2033,-89.0963
0,43.1077,-79.0514
0,39.2802,-76.5965
0,42.2615,-89.0769
0,27.7513,-97.4467
0,37.7694,-122.209
0,32.3654,-86.3
0,40.9207,-74.1591
0,32.5138,-92.1176
2,45.6599,-122.538
1,32.4287,-104.249
0,39.718,-74.97
0,31.6827,-106.214
0,38.973,-76.7579
0,41.7536,-87.6466
0,40.1665,-76.6078
1,35.7339,-80.5471
0,34.5216,-82.6687
0,41.0679,-85.1677
0,36.063,-86.6837
0,29.9551,-90.0747
2,45.6396,-122.68
0,40.1197,-75.3482
1,40.234,-74.7608
0,39.9675,-75.2214
0,45.0354,-93.2328
0,38.8523,-77.0425
0,29.9822,-90.2567
0,40.0576,-75.1549
1,38.5822,-90.2609
0,40.1176,-75.0145
0,40.0031,-75.1378
0,39.9019,-75.1933
0,36.1667,-79.342
0,26.0637,-80.2739
1,40.7198,-74.2152
0,32.4688,-84.9537
0,32.3745,-93.6901
0,38.8106,-90.8328
0,39.3006,-94.7126
1,39.8655,-105.475
0,30.4082,-91.0661
0,41.8639,-87.7301
0,32.4905,-84.9182
0,43.0797,-87.9422
1,30.4596,-91.142
0,35.0383,-106.679
0,41.0743,-85.1274
2,45.5298,-122.407
0,43.0825,-87.9584
0,43.0342,-83.6751
0,33.8522,-88.2479
1,25.7835,-80.1318
0,36.4572,-79.6752
1,41.4922,-81.71
1,32.2162,-110.971
0,42.6243,-83.8557
0,35.1938,-90.0078
0,30.4462,-84.3425
0,32.4703,-88.7707
0,39.2038,-76.5922
0,40.9897,-75.2238
0,39.8604,-104.985
0,29.4185,-98.459
0,43.0866,-87.9222
0,43.1512,-77.6131
0,41.9334,-87.7467
0,41.6872,-70.9263
0,36.8408,-119.799
1,39.7309,-75.7041
0,39.8137,-75.4421
0,43.1663,-78.6859
1,32.717,-100.908
0,39.7464,-75.5655
0,35.1215,-120.621
0,26.4185,-81.4124
0,41.4626,-81.902
0,36.1334,-86.6652
0,26.6501,-81.8413
0,41.2984,-96.0526
0,35.3953,-97.5966
0,41.9246,-87.7195
1,30.3897,-86.2607
0,41.0783,-81.5171
0,29.9872,-95.3477
0,41.7629,-87.6798
0,30.4293,-84.2827
0,42.5105,-92.3378
0,43.0592,-87.9575
0,35.7189,-81.3439
0,32.4594,-84.9608
0,41.3168,-72.9426
0,36.6893,-79.7498
1,39.9704,-75.1716
0,40.2912,-76.953
1,40.0191,-75.1333
0,40.1836,-80.2584
0,39.9869,-75.1565
0,42.5107,-92.3377
0,35.8413,-90.7233
0,39.7576,-75.5319
1,48.7755,-122.451
0,36.3227,-78.4167
0,38.2124,-90.3914
2,39.9057,-75.2933
0,34.7049,-80.7886
0,36.1215,-86.7207
0,31.2082,-85.378
0,35.2036,-80.801
0,38.2341,-85.8007
0,38.8584,-76.9931
0,39.3947,-119.237
1,33.8898,-118.263
0,38.8899,-76.9471
0,29.9512,-90.1701
1,36.7451,-93.914
0,37.3687,-84.6433
0,29.4203,-98.5877
0,31.6075,-97.2198
0,35.9702,-83.9338
1,34.7033,-80.7887
0,26.6879,-80.0906
0,39.293,-84.3218
0,34.5708,-92.5396
0,28.0514,-81.9607
0,32.4817,-90.1252
2,41.6644,-86.0932
0,27.7777,-97.4288
1,39.7169,-75.7022
0,40.013,-75.2019
