date,state,city_or_county,n_killed,n_injured,n_total,city_ascii,state_name,state_id,county_name
2014-12-15,Georgia,Lagrange,0,1,1,,,,
2014-12-15,South Carolina,Mc Coll,0,1,1,,,,
2014-12-15,New Hampshire,Pelham,0,0,0,,,,
2014-12-15,Georgia,Spaulding County,1,0,1,,,,
2014-12-15,North Carolina,Caswell County,0,0,0,,,,
2014-12-15,Arkansas,Pulaski County,0,1,1,,,,
2014-12-15,California,Mckinleyville,0,1,1,,,,
2014-12-15,Louisiana,Ouachita Parish,0,0,0,,,,
2014-12-15,Georgia,Lagrange,0,0,0,,,,
2014-12-15,Georgia,Lagrange,0,0,0,,,,
2014-12-16,Florida,Orange County,0,1,1,,,,
2014-12-16,Tennessee,Henry County,0,0,0,,,,
2014-12-16,Connecticut,Cheshire,2,0,2,,,,
2014-12-16,North Carolina,Nebo,0,0,0,,,,
2014-12-16,Maine,Benton,1,0,1,,,,
2014-12-16,Louisiana,Jefferson Parish,1,1,2,,,,
2014-12-16,California,Humboldt County,0,2,2,,,,
2014-12-17,Vermont,Vernon,0,0,0,,,,
2014-12-17,New Jersey,Irvington,1,1,2,,,,
2014-12-17,Florida,Orange County,1,0,1,,,,
2014-12-17,Texas,Harris County,1,0,1,,,,
2014-12-17,West Virginia,Varney,0,0,0,,,,
2014-12-17,West Virginia,Odd,0,1,1,,,,
2014-12-17,Minnesota,Saint Paul ,2,0,2,,,,
2014-12-17,Florida,Flagler County,0,0,0,,,,
2014-12-17,Maine,Windsor,0,0,0,,,,
2014-12-17,Indiana,Owen County,1,0,1,,,,
2014-12-17,Michigan,St,1,0,1,,,,
2014-12-17,Massachusetts,Roxbury,1,0,1,,,,
2014-12-17,West Virginia,Cool Ridge,1,0,1,,,,
2014-12-17,Tennessee,Antioch,0,1,1,,,,
2014-12-17,Georgia,Lagrange,0,1,1,,,,
2014-12-17,Georgia,Lagrange,0,0,0,,,,
2014-12-17,Georgia,Lagrange,0,1,1,,,,
2014-12-18,Tennessee,Shelby County,1,0,1,,,,
2014-12-18,Massachusetts,Dorchester,0,0,0,,,,
2014-12-18,Utah,Sandy,1,0,1,,,,
2014-12-18,North Carolina,Ashe County,1,0,1,,,,
2014-12-18,North Carolina,Rowan County,0,0,0,,,,
2014-12-18,Texas,Montgomery County,1,0,1,,,,
2014-12-18,Virginia,Rockbridge County,0,0,0,,,,
2014-12-18,Massachusetts,Berkshire,0,0,0,,,,
2014-12-19,Tennessee,Knox County,0,0,0,,,,
2014-12-19,Virginia,Grafton,1,0,1,,,,
2014-12-19,North Carolina,Winston,0,0,0,,,,
2014-12-19,Maine,Corinth,0,0,0,,,,
2014-12-19,West Virginia,Braxton County,0,1,1,,,,
2014-12-19,Alabama,Cherokee County,0,1,1,,,,
2014-12-19,Mississippi,Marion County,0,0,0,,,,
2014-12-19,Connecticut,Montville,0,0,0,,,,
2014-12-19,Florida,Pasco County,1,0,1,,,,
2014-12-19,North Carolina,Burke County,1,0,1,,,,
2014-12-20,California,Reseda,0,1,1,,,,
2014-12-20,Maine,York,0,0,0,,,,
2014-12-20,Florida,Escambia County,0,0,0,,,,
2014-12-20,Georgia,Lagrange,1,0,1,,,,
2014-12-20,Louisiana,Assumption Parish,0,0,0,,,,
2014-12-20,Indiana,Jasper County,0,0,0,,,,
2014-12-20,Missouri,Ballwin ,0,0,0,,,,
2014-12-20,Georgia,Lagrange,0,0,0,,,,
2014-12-20,Delaware,New Castle County,1,0,1,,,,
2014-12-20,Colorado,El Paso County,0,1,1,,,,
2014-12-20,Maryland,Baltimore County,0,1,1,,,,
2014-12-21,Florida,Bay County,0,0,0,,,,
2014-12-21,Louisiana,Terrebonne Parish,0,0,0,,,,
2014-12-21,Maine,Avon,0,0,0,,,,
2014-12-21,Tennessee,Haywood County,0,1,1,,,,
2014-12-21,Tennessee,Antioch,0,1,1,,,,
2014-12-21,Maine,Mercer,0,0,0,,,,
2014-12-21,Florida,Escambia County,0,1,1,,,,
2014-12-21,New Jersey,Bloomfield,0,0,0,,,,
2014-12-21,Ohio,Medina County,0,1,1,,,,
2014-12-21,Arizona,Fort Mohave,0,1,1,,,,
2014-12-21,New Jersey,Belleville,0,0,0,,,,
2014-12-21,Tennessee,Giles County,0,0,0,,,,
2014-12-21,New Hampshire,Rollinsford,0,0,0,,,,
2014-12-21,Massachusetts,Dorchester,0,0,0,,,,
2014-12-21,North Carolina,Bertie County,0,0,0,,,,
2014-12-21,Georgia,Dekalb County,1,0,1,,,,
2014-12-21,New Hampshire,Tilton,0,1,1,,,,
2014-12-21,South Carolina,Richland County,0,1,1,,,,
2014-12-21,California,Fresno County,0,0,0,,,,
2014-12-22,Louisiana,Orleans Parish,1,0,1,,,,
2014-12-22,Vermont,Guilford,0,0,0,,,,
2014-12-22,California,San Joaquin County,0,2,2,,,,
2014-12-22,Texas,Liberty County,0,1,1,,,,
2014-12-22,South Carolina,Kershaw County,0,0,0,,,,
2014-12-22,Massachusetts,Hyde Park,0,0,0,,,,
2014-12-22,New Jersey,Logan Township,0,0,0,,,,
2014-12-22,West Virginia,Putnam County,0,1,1,,,,
2014-12-22,Texas,Kaufman County,0,1,1,,,,
2014-12-23,Massachusetts,Dorchester,0,0,0,,,,
2014-12-23,Florida,Escambia County,0,1,1,,,,
2014-12-23,Florida,Escambia County,0,1,1,,,,
2014-12-23,South Carolina,Richland County,0,1,1,,,,
2014-12-23,South Carolina,Horry County,0,0,0,,,,
2014-12-23,North Carolina,Davidson County,0,1,1,,,,
2014-12-23,West Virginia,Terry,0,1,1,,,,
2014-12-23,Missouri,Marion County,0,1,1,,,,
2014-12-23,Massachusetts,Roxbury,0,0,0,,,,
2014-12-23,Michigan,Bangor Charter Township,0,0,0,,,,
2014-12-23,Hawaii,Lihue,0,0,0,Lihue,Hawaii,HI,Kauai
2014-12-24,Georgia,Pickens County,1,0,1,,,,
2014-12-24,Connecticut,Seymour,0,1,1,,,,
2014-12-24,Vermont,Montgomery,0,0,0,,,,
2014-12-24,Missouri,Robertsville,0,1,1,,,,
2014-12-24,South Carolina,Anderson County,1,1,2,,,,
2014-12-24,Connecticut,Southington,0,0,0,,,,
2014-12-24,Alabama,Pike County,0,0,0,,,,
2014-12-25,Connecticut,Middlefield,0,1,1,,,,
2014-12-25,North Carolina,Winston,0,1,1,,,,
2014-12-25,Georgia,Dodge County,1,0,1,,,,
2014-12-25,Texas,Hardin County,0,1,1,,,,
2014-12-25,Massachusetts,Dorchester,0,3,3,,,,
2014-12-25,Vermont,Mendon,0,0,0,,,,
2014-12-25,Texas,Smith County,0,1,1,,,,
2014-12-26,Massachusetts,Roxbury,0,0,0,,,,
2014-12-26,Florida,Orange County,0,1,1,,,,
2014-12-26,Illinois,East St,1,3,4,,,,
2014-12-26,Louisiana,Jefferson Parish,0,1,1,,,,
2014-12-26,Massachusetts,Braintree,0,0,0,,,,
2014-12-26,Texas,Wise County,1,0,1,,,,
2014-12-26,Vermont,Rutland ,0,0,0,,,,
2014-12-26,New York,Cornhill,1,0,1,,,,
2014-12-26,South Carolina,Saint Helena Island,0,0,0,,,,
2014-12-26,North Carolina,Winston,0,1,1,,,,
2014-12-26,Georgia,Gwinnett County,0,1,1,,,,
2014-12-27,Vermont,East Wallingford,0,0,0,,,,
2014-12-27,New York,Urbana,0,0,0,,,,
2014-12-27,Ohio,Huron County,0,1,1,,,,
2014-12-27,Kentucky,Russell County,1,0,1,,,,
2014-12-27,New Mexico,Bernalillo County,0,1,1,,,,
2014-12-27,South Carolina,Horry County,0,1,1,,,,
2014-12-27,Washington,Rainier Valley,0,0,0,,,,
2014-12-28,Vermont,South Ryegate,0,0,0,,,,
2014-12-28,Mississippi,Jackson County,0,1,1,,,,
2014-12-28,North Carolina,Browns Summit,1,0,1,,,,
2014-12-28,New York,Palatine,0,0,0,,,,
2014-12-28,Vermont,Shoreham,0,0,0,,,,
2014-12-28,Arizona,Yavapai County,1,0,1,,,,
2014-12-28,Florida,Orange County,0,0,0,,,,
2014-12-28,Tennessee,Giles County,0,0,0,,,,
2014-12-28,Utah,Stansbury Park,1,0,1,,,,
2014-12-28,Pennsylvania,Bensalem,0,1,1,,,,
2014-12-28,Washington,Lakewood ,0,0,0,,,,
2014-12-28,Connecticut,Monroe,0,0,0,,,,
2014-12-29,Illinois,Boone County,0,0,0,,,,
2014-12-29,Georgia,Lagrange,0,1,1,,,,
2014-12-29,Georgia,Bibb County,0,0,0,,,,
2014-12-29,California,Sacramento County,1,0,1,,,,
2014-12-29,Minnesota,Minneapolis ,2,0,2,,,,
2014-12-29,Georgia,Clayton County,1,0,1,,,,
2014-12-29,Georgia,DeKalb County,1,0,1,,,,
2014-12-29,Maine,Farmington ,0,0,0,,,,
2014-12-29,New York,Rochester ,0,0,0,,,,
2014-12-30,Texas,Harris County,0,1,1,,,,
2014-12-30,Florida,Monroe County,0,0,0,,,,
2014-12-30,Louisiana,Lafourche Parish,1,0,1,,,,
2014-12-30,Texas,Harris County,0,1,1,,,,
2014-12-30,Texas,Harris County,0,1,1,,,,
2014-12-30,Texas,Brazos County,0,0,0,,,,
2014-12-30,Texas,Bexar County,1,0,1,,,,
2014-12-30,Louisiana,La Place ,0,1,1,,,,
2014-12-30,North Carolina,Hubert,0,0,0,,,,
2014-12-30,New York,Danby,1,0,1,,,,
2014-12-30,West Virginia,Randolph County,0,0,0,,,,
2014-12-30,North Carolina,Beaufort County,0,0,0,,,,
2014-12-30,Massachusetts,Roxbury,0,0,0,,,,
2014-12-30,Florida,Osceola County,0,1,1,,,,
2014-12-30,North Carolina,Sampson County,1,0,1,,,,
2014-12-31,Maryland,Prince George,1,0,1,,,,
2014-12-31,Florida,Orange County,0,1,1,,,,
2014-12-31,Florida,Orange County,0,1,1,,,,
2014-12-31,New York,Niagara,0,1,1,,,,
2014-12-31,Massachusetts,Dorchester,0,0,0,,,,
2014-12-31,Georgia,Paulding County,1,0,1,,,,
2014-12-31,Indiana,Jennings County,0,1,1,,,,
2014-12-31,Ohio,Jefferson County,0,1,1,,,,
2014-12-31,Indiana,Sullivan County,0,1,1,,,,
2014-12-31,Georgia,LaGrange,0,1,1,,,,
2014-12-31,Virginia,Dinwiddie County,1,0,1,,,,
2014-12-31,Texas,Harris County,0,1,1,,,,
2014-12-31,New Jersey,Westampton,0,0,0,,,,
2014-12-31,South Carolina,Horry County,0,0,0,,,,
2015-01-01,North Carolina,Ash,0,0,0,,,,
2015-01-01,Massachusetts,Richmond,0,0,0,,,,
2015-01-01,Illinois,Jackson County,0,0,0,,,,
2015-01-01,South Carolina,Sumter County,0,0,0,,,,
2015-01-01,Georgia,DeKalb County,0,0,0,,,,
2015-01-01,New Jersey,Bridgewater,0,1,1,,,,
2015-01-01,Tennessee,Cheatham County,1,1,2,,,,
2015-01-01,California,Sacramento County,1,0,1,,,,
2015-01-01,Virginia,Henrico,0,2,2,,,,
2015-01-01,New York,South Shore,0,0,0,,,,
2015-01-01,Georgia,Atlanta ,0,0,0,,,,
2015-01-01,Georgia,Lagrange,0,0,0,,,,
2015-01-01,Washington,Clark County,0,1,1,,,,
2015-01-01,North Carolina,Robeson County,1,0,1,,,,
2015-01-01,Texas,Fort Bend County,0,0,0,,,,
2015-01-01,New York,Fallsburg,0,0,0,,,,
2015-01-01,Texas,Bexar County,1,1,2,,,,
2015-01-02,South Carolina,Richland County,0,1,1,,,,
2015-01-02,Virginia,New Kent County,0,0,0,,,,
2015-01-02,Ohio,Wyandot County,0,1,1,,,,
2015-01-02,South Carolina,Horry County,0,0,0,,,,
2015-01-02,Oregon,Beaverton ,1,0,1,,,,
2015-01-02,New York,Olive,0,0,0,,,,
2015-01-02,Georgia,Fulton County,1,0,1,,,,
2015-01-02,Minnesota,Carver County,0,0,0,,,,
2015-01-02,Connecticut,Plainfield,0,1,1,,,,
2015-01-02,Wyoming,Park County,1,0,1,,,,
2015-01-02,Maryland,Anne Arundel,0,1,1,,,,
2015-01-03,Pennsylvania,Shermans Dale,3,0,3,,,,
2015-01-03,Texas,Upshur County,1,0,1,,,,
2015-01-03,Texas,Harris County,0,2,2,,,,
2015-01-03,Washington,Vashon ,0,0,0,,,,
2015-01-03,Massachusetts,Mashpee,0,0,0,,,,
2015-01-03,Pennsylvania,Hunlock Creek,1,0,1,,,,
2015-01-03,Virginia,Hiltons,0,1,1,,,,
2015-01-03,New York,Nassau County,0,1,1,,,,
2015-01-04,Texas,Randall County,1,0,1,,,,
2015-01-04,Indiana,Perry County,0,0,0,,,,
2015-01-04,Florida,Hillsborough County,0,0,0,,,,
2015-01-04,Georgia,Lagrange,0,0,0,,,,
2015-01-04,Missouri,Saint John,1,0,1,,,,
2015-01-04,Texas,Harris County,1,0,1,,,,
2015-01-04,Massachusetts,Dorchester,0,1,1,,,,
2015-01-04,Missouri,Saint Louis ,0,0,0,,,,
2015-01-04,South Carolina,Calhoun County,1,0,1,,,,
2015-01-04,South Carolina,Horry County,0,0,0,,,,
2015-01-04,Louisiana,Tangipahoa Parish,0,0,0,,,,
2015-01-04,Massachusetts,Roslindale,0,1,1,,,,
2015-01-04,California,San Ysidro,0,0,0,,,,
2015-01-04,Michigan,Commerce Township,0,1,1,,,,
2015-01-05,Florida,Orange County,0,0,0,,,,
2015-01-05,Kentucky,Mercer County,0,1,1,,,,
2015-01-05,North Carolina,Gold Hill,0,0,0,,,,
2015-01-05,Vermont,Dummerston,0,0,0,,,,
2015-01-05,Michigan,Commerce Township,0,1,1,,,,
2015-01-05,Ohio,West Chester,1,0,1,,,,
2015-01-05,Connecticut,Fairfield,0,0,0,,,,
2015-01-05,Illinois,East St,1,0,1,,,,
2015-01-05,New Jersey,Ewing,0,1,1,,,,
2015-01-05,Missouri,Barry County,2,0,2,,,,
2015-01-05,Utah,Weber County,0,0,0,,,,
2015-01-06,Texas,Hardin County,0,1,1,,,,
2015-01-06,Georgia,Lagrange,0,0,0,,,,
2015-01-06,New York,Arverne ,0,2,2,,,,
2015-01-06,South Carolina,Beaufort County,1,0,1,,,,
2015-01-06,Vermont,Ferrisburgh,0,0,0,,,,
2015-01-06,Florida,Escambia County,0,1,1,,,,
2015-01-06,New York,Corona ,1,1,2,,,,
2015-01-06,West Virginia,Wayne County,1,0,1,,,,
2015-01-06,New Hampshire,Salem,0,0,0,,,,
2015-01-07,Ohio,Perry County,1,0,1,,,,
2015-01-07,Virginia,Deskins,0,0,0,,,,
2015-01-07,Texas,Montgomery County,0,1,1,,,,
2015-01-07,North Carolina,Louisiana Avenue,0,1,1,,,,
2015-01-07,Texas,Medina County,0,1,1,,,,
2015-01-07,Delaware,Kent County,0,0,0,,,,
2015-01-07,Texas,Harris County,0,1,1,,,,
2015-01-07,Illinois,Des Plaines ,1,0,1,,,,
2015-01-07,Georgia,Bibb County,1,0,1,,,,
2015-01-07,Texas,Harris County,0,0,0,,,,
2015-01-07,New Jersey,Haddon Township,0,0,0,,,,
2015-01-07,Florida,Orange County,0,1,1,,,,
2015-01-07,Virginia,Henrico,0,0,0,,,,
2015-01-08,California,Santa Cruz County,0,0,0,,,,
2015-01-08,Florida,Volusia County,0,0,0,,,,
2015-01-08,North Carolina,Winston Salem ,0,1,1,,,,
2015-01-08,Georgia,Forsyth County,1,0,1,,,,
2015-01-08,South Carolina,Fairfield County,1,0,1,,,,
2015-01-08,Delaware,Kent,0,1,1,,,,
2015-01-08,Michigan,Palmyra,1,0,1,,,,
2015-01-08,South Carolina,Saint Helena Island,0,0,0,,,,
2015-01-09,Colorado,Pueblo ,0,0,0,,,,
2015-01-09,Ohio,Galloway,0,0,0,,,,
2015-01-09,Alabama,Montgomery County,0,0,0,,,,
2015-01-09,Massachusetts,Greenfield,0,0,0,,,,
2015-01-09,Pennsylvania,Wilkes Barre,0,0,0,,,,
2015-01-09,Maine,Windsor,0,1,1,,,,
2015-01-09,Maine,Corinna,0,0,0,,,,
2015-01-10,Alabama,Jackson County,0,1,1,,,,
2015-01-10,North Carolina,Lincoln County,0,1,1,,,,
2015-01-10,Connecticut,Hamden,0,1,1,,,,
2015-01-10,Massachusetts,Dorchester,0,0,0,,,,
2015-01-10,Louisiana,Jefferson Parish,0,1,1,,,,
2015-01-11,Georgia,Dekalb County,0,1,1,,,,
2015-01-11,Arizona,Cochise County,0,1,1,,,,
2015-01-11,South Carolina,Dillon County,0,1,1,,,,
2015-01-11,Georgia,DeKalb County,0,1,1,,,,
2015-01-11,New York,Albany ,0,0,0,,,,
2015-01-11,Florida,Fort Lauderdale ,1,1,2,,,,
2015-01-11,South Carolina,Edgefield County,1,0,1,,,,
2015-01-11,Maine,New Limerick,0,0,0,,,,
2015-01-11,Kentucky,Barren County,0,0,0,,,,
2015-01-12,Maine,Jefferson,0,0,0,,,,
2015-01-12,North Dakota,Stark County,0,1,1,,,,
2015-01-12,Kentucky,Laurel County,0,2,2,,,,
2015-01-12,Massachusetts,Greenfield,0,0,0,,,,
2015-01-12,New Mexico,Hidalgo County,0,1,1,,,,
2015-01-12,New York,New Baltimore,0,0,0,,,,
2015-01-12,West Virginia,McDowell County,0,1,1,,,,
2015-01-12,Georgia,DeKalb County,0,2,2,,,,
2015-01-12,Tennessee,Grundy County,0,0,0,,,,
2015-01-12,Michigan,Oakland ,0,1,1,,,,
2015-01-12,New Jersey,Clementon ,0,0,0,,,,
2015-01-12,North Carolina,Robeson County,0,1,1,,,,
2015-01-13,Colorado,Denver ,0,0,0,,,,
2015-01-13,Massachusetts,Dorchester,0,0,0,,,,
2015-01-13,Pennsylvania,Penn Hills,0,1,1,,,,
2015-01-13,Massachusetts,Dorchester,0,0,0,,,,
2015-01-13,North Carolina,Surry County,0,1,1,,,,
2015-01-13,New Jersey,Warren,0,0,0,,,,
2015-01-13,Florida,Jackson,0,0,0,,,,
2015-01-13,Alabama,Mobile ,1,1,2,,,,
2015-01-13,Ohio,Westwood,0,1,1,,,,
2015-01-14,Michigan,West Bloomfield,0,0,0,,,,
2015-01-14,Georgia,Dekalb County,0,1,1,,,,
2015-01-14,Ohio,Clark County,1,0,1,,,,
2015-01-14,Georgia,Lagrange,2,0,2,,,,
2015-01-14,Missouri,Robertsville,1,1,2,,,,
2015-01-14,Virginia,Dulles,0,0,0,,,,
2015-01-14,Maryland,Pigtown,0,1,1,,,,
2015-01-14,Massachusetts,Dorchester,0,0,0,,,,
2015-01-14,Rhode Island,Narragansett,0,0,0,,,,
2015-01-14,Wisconsin,Campbell,0,0,0,,,,
2015-01-14,Texas,Fort Bend,0,1,1,,,,
2015-01-15,Louisiana,Assumption Parish,0,0,0,,,,
2015-01-15,Texas,Smith County,2,0,2,,,,
2015-01-15,Alabama,Irvington,1,0,1,,,,
2015-01-15,Alabama,Mobile ,2,0,2,,,,
2015-01-15,Florida,Defuniak Springs,0,1,1,,,,
2015-01-15,Arkansas,Lonoke County,0,1,1,,,,
2015-01-15,North Carolina,Watauga County,1,0,1,,,,
2015-01-15,Nebraska,Washington County,0,0,0,,,,
2015-01-15,New Jersey,Nutley,2,0,2,,,,
2015-01-15,Minnesota,Minneapolis ,1,0,1,,,,
2015-01-15,West Virginia,Procious,1,0,1,,,,
2015-01-15,Texas,Desoto,1,0,1,,,,
2015-01-15,Florida,Marco Island,0,0,0,,,,
2015-01-15,Maine,Eastbrook,0,0,0,,,,
2015-01-15,Delaware,Sussex,0,0,0,,,,
2015-01-15,Virginia,Gloucester County,0,0,0,,,,
2015-01-15,Florida,Lake Worth ,0,1,1,,,,
2015-01-16,South Carolina,Orangeburg County,0,0,0,,,,
2015-01-16,Oregon,Multnomah County,0,0,0,,,,
2015-01-16,Colorado,Pueblo County,0,0,0,,,,
2015-01-16,New Jersey,Lacey Township,0,1,1,,,,
2015-01-16,Virginia,Henrico,1,0,1,,,,
2015-01-16,Rhode Island,Richmond,0,0,0,,,,
2015-01-17,South Carolina,Marlboro County,0,1,1,,,,
2015-01-17,Pennsylvania,Wilkes Barre,0,1,1,,,,
2015-01-17,North Carolina,Winston Salem ,0,1,1,,,,
2015-01-17,Massachusetts,Canton,0,0,0,,,,
2015-01-17,Louisiana,Jefferson Parish,0,1,1,,,,
2015-01-17,Mississippi,Union County,0,1,1,,,,
2015-01-17,Ohio,Millvale,0,1,1,,,,
2015-01-17,Massachusetts,Berkley,0,0,0,,,,
2015-01-18,Texas,Harris County,1,0,1,,,,
2015-01-18,Louisiana,Concordia Parish,1,0,1,,,,
2015-01-18,Florida,Orange County,2,1,3,,,,
2015-01-18,Tennessee,Claiborne County,0,0,0,,,,
2015-01-18,Virginia,Dawn,0,1,1,,,,
2015-01-18,South Carolina,Lexington County,0,0,0,,,,
2015-01-18,Connecticut,Hamden,0,1,1,,,,
2015-01-18,Connecticut,Mansfield,0,1,1,,,,
2015-01-18,New York,New York ,0,1,1,,,,
2015-01-18,Michigan,Barry County,0,0,0,,,,
2015-01-18,North Carolina,Winston,0,0,0,,,,
2015-01-18,Georgia,Fulton County,0,1,1,,,,
2015-01-18,Texas,Fort Bend,1,0,1,,,,
2015-01-18,Minnesota,Saint Paul ,3,0,3,,,,
2015-01-18,South Carolina,Horry County,0,0,0,,,,
2015-01-19,Texas,Denton County,0,0,0,,,,
2015-01-19,Florida,Escambia County,1,0,1,,,,
2015-01-19,New Jersey,Landis Park,0,1,1,,,,
2015-01-19,California,San Pedro,1,0,1,,,,
2015-01-19,Florida,Lake Worth ,1,0,1,,,,
2015-01-19,Massachusetts,Weymouth,1,0,1,,,,
2015-01-20,Illinois,Belleville ,0,0,0,,,,
2015-01-20,Virginia,Ringgold,0,0,0,,,,
2015-01-20,Vermont,New Haven,0,0,0,,,,
2015-01-20,Pennsylvania,Mckeesport,1,2,3,Mckeesport,Pennsylvania,PA,Allegheny
2015-01-20,Missouri,Lincoln County,1,0,1,,,,
2015-01-20,Texas,Harris County,0,0,0,,,,
2015-01-20,Colorado,Weld County,0,1,1,,,,
2015-01-20,Georgia,Fulton County,1,0,1,,,,
2015-01-20,New York,Vernon Center,0,0,0,,,,
2015-01-20,New York,New York ,0,0,0,,,,
2015-01-20,New York,Porter Corners,0,0,0,,,,
2015-01-20,Florida,Deland,0,1,1,,,,
2015-01-20,Maryland,Prince George,1,0,1,,,,
2015-01-20,South Carolina,Sumter County,1,0,1,,,,
2015-01-20,Tennessee,Madison,0,1,1,,,,
2015-01-20,North Carolina,Lincoln County,0,1,1,,,,
2015-01-21,Ohio,Ross County,0,1,1,,,,
2015-01-21,New York,Corona ,0,0,0,,,,
2015-01-21,South Carolina,Richland County,0,1,1,,,,
2015-01-21,Texas,Medina County,0,1,1,,,,
2015-01-21,Mississippi,Forrest County,0,0,0,,,,
2015-01-21,Georgia,Crawford County,0,2,2,,,,
2015-01-21,New Hampshire,Sanbornton,0,0,0,,,,
2015-01-21,South Carolina,Pickens County,0,0,0,,,,
2015-01-21,Georgia,Fulton County,0,1,1,,,,
2015-01-21,Alabama,Dallas County,1,0,1,,,,
2015-01-21,North Carolina,Guilford County,1,0,1,,,,
2015-01-22,Florida,Citrus County,0,1,1,,,,
2015-01-22,Georgia,Lagrange,0,1,1,,,,
2015-01-22,Arkansas,Craighead County,0,0,0,,,,
2015-01-22,Minnesota,Minneapolis ,0,1,1,,,,
2015-01-22,Maine,Somerset County,0,0,0,,,,
2015-01-22,Georgia,Telfair County,2,0,2,,,,
2015-01-22,Louisiana,Jefferson Parish,0,1,1,,,,
2015-01-22,Missouri,Dunklin County,1,0,1,,,,
2015-01-22,Mississippi,Newton County,0,1,1,,,,
2015-01-22,North Carolina,Warren County,0,1,1,,,,
2015-01-22,California,North Hills,1,1,2,,,,
2015-01-22,Nebraska,Buffalo County,0,1,1,,,,
2015-01-22,Texas,Henderson County,0,1,1,,,,
2015-01-23,Texas,Montgomery County,0,1,1,,,,
2015-01-23,Arkansas,Garland County,0,0,0,,,,
2015-01-23,Virginia,Loudoun County,0,0,0,,,,
2015-01-23,Pennsylvania,Penn Hills,1,0,1,,,,
2015-01-23,Florida,Fort Lauderdale ,1,0,1,,,,
2015-01-23,Florida,Hernando County,1,0,1,,,,
2015-01-23,Missouri,Douglas County,0,1,1,,,,
2015-01-23,Missouri,Saint Louis ,0,1,1,,,,
2015-01-23,Michigan,Republic Township,1,0,1,,,,
2015-01-23,New Jersey,Irvington,1,0,1,,,,
2015-01-24,Mississippi,Stone County,1,0,1,,,,
2015-01-24,Kentucky,Knott County,1,0,1,,,,
2015-01-24,New York,Arverne ,4,1,5,,,,
2015-01-24,South Carolina,Richland County,0,0,0,,,,
2015-01-24,Florida,Orange County,0,0,0,,,,
2015-01-24,Texas,Montgomery County,0,0,0,,,,
2015-01-24,Florida,Lithia,0,0,0,,,,
2015-01-24,Kansas,Cherokee County,0,1,1,,,,
2015-01-24,New York,New York ,0,0,0,,,,
2015-01-24,South Carolina,James Island,0,0,0,,,,
2015-01-24,Texas,Montgomery County,0,1,1,,,,
2015-01-25,Kentucky,Mccreary County,2,0,2,,,,
2015-01-25,New Jersey,Neptune,0,0,0,,,,
2015-01-25,Alabama,Tuscaloosa County,0,2,2,,,,
2015-01-25,New York,Corona ,2,0,2,,,,
2015-01-25,Kansas,Riley County,0,1,1,,,,
2015-01-25,Maine,Bristol,0,0,0,,,,
2015-01-25,Kentucky,Bullitt County,0,0,0,,,,
2015-01-25,Iowa,Clarke County,2,0,2,,,,
2015-01-25,Illinois,Round Lake ,0,0,0,,,,
2015-01-25,Texas,Porter,0,1,1,,,,
2015-01-26,North Carolina,Mcdowell County,0,0,0,,,,
2015-01-26,Florida,Orange County,1,0,1,,,,
2015-01-26,North Dakota,Mckenzie County,0,0,0,,,,
2015-01-26,Louisiana,Rapides Parish,0,0,0,,,,
2015-01-26,Vermont,Dummerston,0,0,0,,,,
2015-01-26,Washington,Clark County,0,1,1,,,,
2015-01-26,Georgia,Lagrange,0,0,0,,,,
2015-01-26,South Carolina,James Island,0,1,1,,,,
2015-01-26,Massachusetts,Middleboro ,0,0,0,,,,
2015-01-27,Virginia,York County,1,0,1,,,,
2015-01-27,Mississippi,Pike County,1,0,1,,,,
2015-01-27,Pennsylvania,Blairs Mills,0,0,0,,,,
2015-01-27,Kentucky,Casey County,0,0,0,,,,
2015-01-27,Kentucky,Daviess County,0,0,0,,,,
2015-01-27,Texas,Galveston County,1,0,1,,,,
2015-01-27,Oklahoma,Pittsburg County,0,0,0,,,,
2015-01-27,South Carolina,Kershaw County,0,0,0,,,,
2015-01-27,South Carolina,Sumter County,1,0,1,,,,
2015-01-28,Pennsylvania,West Marlborough,1,0,1,,,,
2015-01-28,Connecticut,Hamden,0,0,0,,,,
2015-01-28,South Carolina,Horry County,0,0,0,,,,
2015-01-28,Louisiana,Lafayette Parish,0,1,1,,,,
2015-01-28,Tennessee,Sevier County,0,0,0,,,,
2015-01-28,Florida,Okaloosa County,0,1,1,,,,
2015-01-28,Texas,Harris County,1,0,1,,,,
2015-01-28,Wisconsin,La Crosse ,0,2,2,,,,
2015-01-28,New York,De Ruyter ,1,1,2,,,,
2015-01-28,Georgia,Madison County,0,0,0,,,,
2015-01-28,Pennsylvania,Tower City ,0,0,0,,,,
2015-01-28,Texas,Harris County,0,2,2,,,,
2015-01-28,Alabama,Madison County,1,0,1,,,,
2015-01-28,Tennessee,Shelby County,0,0,0,,,,
2015-01-28,Indiana,Lake County,0,0,0,,,,
2015-01-28,Georgia,Chatham County,0,0,0,,,,
2015-01-28,Georgia,Dekalb County,1,3,4,,,,
2015-01-29,California,Siskiyou County,0,0,0,,,,
2015-01-29,Kentucky,Barren County,0,0,0,,,,
2015-01-29,Oklahoma,Cherokee County,0,1,1,,,,
2015-01-29,Kentucky,Bulan,0,1,1,,,,
2015-01-29,Georgia,Barrow County,0,0,0,,,,
2015-01-29,Indiana,La Porte,0,0,0,,,,
2015-01-30,Montana,Yellowstone County,0,0,0,,,,
