,city,state_id,state_name,county_name
39021,Summersville,MO,Missouri,Texas
39022,Summersville,MO,Missouri,Texas
39023,Vienna,MO,Missouri,Maries
39024,Vienna,MO,Missouri,Maries
39025,Waynesville,MO,Missouri,Pulaski
39026,Waynesville,MO,Missouri,Pulaski
39027,Waynesville,MO,Missouri,Pulaski
39028,Waynesville,MO,Missouri,Pulaski
39029,Waynesville,MO,Missouri,Pulaski
39030,Waynesville,MO,Missouri,Pulaski
39035,Saint Robert,MO,Missouri,Pulaski
39036,Dixon,MO,Missouri,Pulaski
39037,Winona,MO,Missouri,Shannon
39038,Winona,MO,Missouri,Shannon
39039,Winona,MO,Missouri,Shannon
39040,Winona,MO,Missouri,Shannon
39041,Yukon,MO,Missouri,Texas
39046,Montreal,MO,Missouri,Camden
39047,Montreal,MO,Missouri,Camden
39048,Montreal,MO,Missouri,Camden
39049,Montreal,MO,Missouri,Camden
39050,Montreal,MO,Missouri,Camden
39051,Camdenton,MO,Missouri,Camden
39052,Linn Creek,MO,Missouri,Camden
39053,Aldrich,MO,Missouri,Polk
39054,Ash Grove,MO,Missouri,Greene
39055,Ash Grove,MO,Missouri,Greene
39056,Ash Grove,MO,Missouri,Greene
39057,Ash Grove,MO,Missouri,Greene
39058,Ash Grove,MO,Missouri,Greene
39059,Nixa,MO,Missouri,Christian
39060,Aurora,MO,Missouri,Lawrence
39061,Aurora,MO,Missouri,Lawrence
39062,Aurora,MO,Missouri,Lawrence
39063,Aurora,MO,Missouri,Lawrence
39064,Aurora,MO,Missouri,Lawrence
39065,Alton,MO,Missouri,Oregon
39066,Alton,MO,Missouri,Oregon
39067,Alton,MO,Missouri,Oregon
39068,Alton,MO,Missouri,Oregon
39069,Ava,MO,Missouri,Douglas
39070,Ava,MO,Missouri,Douglas
39071,Ava,MO,Missouri,Douglas
39072,Ava,MO,Missouri,Douglas
39073,Ava,MO,Missouri,Douglas
39074,Ava,MO,Missouri,Douglas
39075,Bakersfield,MO,Missouri,Ozark
39076,Bakersfield,MO,Missouri,Ozark
39077,Springfield,MO,Missouri,Greene
39078,Billings,MO,Missouri,Christian
39079,Billings,MO,Missouri,Christian
39080,Bolivar,MO,Missouri,Polk
39081,Bolivar,MO,Missouri,Polk
39082,Bolivar,MO,Missouri,Polk
39083,Bolivar,MO,Missouri,Polk
39084,Ash Grove,MO,Missouri,Greene
39085,Bolivar,MO,Missouri,Polk
39086,Bolivar,MO,Missouri,Polk
39087,Bolivar,MO,Missouri,Polk
39088,Bolivar,MO,Missouri,Polk
39089,Bolivar,MO,Missouri,Polk
39090,Bolivar,MO,Missouri,Polk
39091,Bolivar,MO,Missouri,Polk
39092,Bolivar,MO,Missouri,Polk
39093,Bolivar,MO,Missouri,Polk
39094,Bolivar,MO,Missouri,Polk
39095,Springfield,MO,Missouri,Greene
39096,Branson,MO,Missouri,Taney
39097,Branson,MO,Missouri,Taney
39098,Branson,MO,Missouri,Taney
39099,Branson,MO,Missouri,Taney
39100,Branson,MO,Missouri,Taney
39101,Branson,MO,Missouri,Taney
39102,Branson,MO,Missouri,Taney
39103,Branson,MO,Missouri,Taney
39104,Branson,MO,Missouri,Taney
39105,Branson,MO,Missouri,Taney
39106,Branson,MO,Missouri,Taney
39107,Branson,MO,Missouri,Taney
39110,Springfield,MO,Missouri,Greene
39111,Springfield,MO,Missouri,Greene
39112,Buffalo,MO,Missouri,Dallas
39113,Buffalo,MO,Missouri,Dallas
39114,Buffalo,MO,Missouri,Dallas
39115,Buffalo,MO,Missouri,Dallas
39116,Buffalo,MO,Missouri,Dallas
39117,Cape Fair,MO,Missouri,Stone
39118,Branson West,MO,Missouri,Stone
39119,Cape Fair,MO,Missouri,Stone
39120,Cape Fair,MO,Missouri,Stone
39121,Cassville,MO,Missouri,Barry
39122,Cassville,MO,Missouri,Barry
39123,Cassville,MO,Missouri,Barry
39124,Cassville,MO,Missouri,Barry
39125,Cassville,MO,Missouri,Barry
39126,Cassville,MO,Missouri,Barry
39127,Cassville,MO,Missouri,Barry
39128,Caulfield,MO,Missouri,Howell
39129,Clever,MO,Missouri,Christian
39130,Clever,MO,Missouri,Christian
39131,Clever,MO,Missouri,Christian
39132,Clever,MO,Missouri,Christian
39133,Clever,MO,Missouri,Christian
39134,Conway,MO,Missouri,Laclede
39135,Crane,MO,Missouri,Stone
39136,Crane,MO,Missouri,Stone
39137,Seligman,MO,Missouri,Barry
39138,Everton,MO,Missouri,Dade
39139,Fair Grove,MO,Missouri,Greene
39140,Fair Play,MO,Missouri,Polk
39142,Flemington,MO,Missouri,Polk
39143,Fordland,MO,Missouri,Webster
39144,Forsyth,MO,Missouri,Taney
39145,Forsyth,MO,Missouri,Taney
39146,Forsyth,MO,Missouri,Taney
39147,Gainesville,MO,Missouri,Ozark
39148,Gainesville,MO,Missouri,Ozark
39149,Gainesville,MO,Missouri,Ozark
39150,Gainesville,MO,Missouri,Ozark
39151,Gainesville,MO,Missouri,Ozark
39152,Gainesville,MO,Missouri,Ozark
39153,Galena,MO,Missouri,Stone
39154,Golden,MO,Missouri,Barry
39155,Lebanon,MO,Missouri,Laclede
39156,Grovespring,MO,Missouri,Wright
39157,Grovespring,MO,Missouri,Wright
39158,Grovespring,MO,Missouri,Wright
39159,Grovespring,MO,Missouri,Wright
39160,Buffalo,MO,Missouri,Dallas
39161,Hartville,MO,Missouri,Wright
39162,Hartville,MO,Missouri,Wright
39163,Hartville,MO,Missouri,Wright
39164,Hermitage,MO,Missouri,Hickory
39165,Hermitage,MO,Missouri,Hickory
39166,Highlandville,MO,Missouri,Christian
39167,Highlandville,MO,Missouri,Christian
39168,Highlandville,MO,Missouri,Christian
39169,Hollister,MO,Missouri,Taney
39170,Hollister,MO,Missouri,Taney
39171,Humansville,MO,Missouri,Polk
39172,Humansville,MO,Missouri,Polk
39173,Humansville,MO,Missouri,Polk
39176,Kirbyville,MO,Missouri,Taney
39177,Kirbyville,MO,Missouri,Taney
39178,Kirbyville,MO,Missouri,Taney
39179,Lockwood,MO,Missouri,Dade
39180,Lockwood,MO,Missouri,Dade
39181,Lockwood,MO,Missouri,Dade
39182,Lockwood,MO,Missouri,Dade
39183,Louisburg,MO,Missouri,Dallas
39184,West Plains,MO,Missouri,Howell
39185,Cabool,MO,Missouri,Texas
39186,Cabool,MO,Missouri,Texas
39187,Cabool,MO,Missouri,Texas
39188,Cabool,MO,Missouri,Texas
39189,Cabool,MO,Missouri,Texas
39190,Cabool,MO,Missouri,Texas
39191,Koshkonong,MO,Missouri,Oregon
39192,Koshkonong,MO,Missouri,Oregon
39193,Koshkonong,MO,Missouri,Oregon
39194,Koshkonong,MO,Missouri,Oregon
39196,Mansfield,MO,Missouri,Wright
39197,Marionville,MO,Missouri,Lawrence
39198,Marionville,MO,Missouri,Lawrence
39199,Marionville,MO,Missouri,Lawrence
39200,Marshfield,MO,Missouri,Webster
39201,Ash Grove,MO,Missouri,Greene
39202,Marshfield,MO,Missouri,Webster
39203,Moberly,MO,Missouri,Randolph
39204,Marshfield,MO,Missouri,Webster
39205,Marshfield,MO,Missouri,Webster
39206,Camdenton,MO,Missouri,Camden
39207,Marshfield,MO,Missouri,Webster
39208,Marshfield,MO,Missouri,Webster
39209,Marshfield,MO,Missouri,Webster
39210,Marshfield,MO,Missouri,Webster
39211,Miller,MO,Missouri,Lawrence
39212,Monett,MO,Missouri,Barry
39213,Monett,MO,Missouri,Barry
39214,Monett,MO,Missouri,Barry
39215,Monett,MO,Missouri,Barry
39216,Monett,MO,Missouri,Barry
39217,Mountain Grove,MO,Missouri,Wright
39218,Mountain Grove,MO,Missouri,Wright
39219,Mountain Grove,MO,Missouri,Wright
39220,Mountain Grove,MO,Missouri,Wright
39221,Mountain Grove,MO,Missouri,Wright
39222,Mountain Grove,MO,Missouri,Wright
39223,Mountain Grove,MO,Missouri,Wright
39224,Mountain Grove,MO,Missouri,Wright
39225,Mountain Grove,MO,Missouri,Wright
39226,Mountain Grove,MO,Missouri,Wright
39227,Mountain Grove,MO,Missouri,Wright
39228,Mountain Grove,MO,Missouri,Wright
39229,Mountain Grove,MO,Missouri,Wright
39230,Mountain Grove,MO,Missouri,Wright
39231,Mountain Grove,MO,Missouri,Wright
39232,Mountain Grove,MO,Missouri,Wright
39233,Mount Vernon,MO,Missouri,Lawrence
39234,Mount Vernon,MO,Missouri,Lawrence
39235,Mount Vernon,MO,Missouri,Lawrence
39236,Mount Vernon,MO,Missouri,Lawrence
39237,Niangua,MO,Missouri,Webster
39238,Niangua,MO,Missouri,Webster
39239,Nixa,MO,Missouri,Christian
39240,Nixa,MO,Missouri,Christian
39241,Nixa,MO,Missouri,Christian
39242,Nixa,MO,Missouri,Christian
39243,Nixa,MO,Missouri,Christian
39244,Nixa,MO,Missouri,Christian
39245,Nixa,MO,Missouri,Christian
39246,Nixa,MO,Missouri,Christian
39247,Nixa,MO,Missouri,Christian
39248,Nixa,MO,Missouri,Christian
39249,Nixa,MO,Missouri,Christian
39250,Nixa,MO,Missouri,Christian
39251,Springfield,MO,Missouri,Greene
39252,Nixa,MO,Missouri,Christian
39253,Norwood,MO,Missouri,Wright
39254,Norwood,MO,Missouri,Wright
39255,Ozark,MO,Missouri,Christian
39256,Ozark,MO,Missouri,Christian
39257,Ozark,MO,Missouri,Christian
39258,Ozark,MO,Missouri,Christian
39259,Springfield,MO,Missouri,Greene
39260,Ozark,MO,Missouri,Christian
39261,Ozark,MO,Missouri,Christian
39262,Ozark,MO,Missouri,Christian
39263,Ozark,MO,Missouri,Christian
39264,Ozark,MO,Missouri,Christian
39265,Ozark,MO,Missouri,Christian
39266,Ozark,MO,Missouri,Christian
39267,Ozark,MO,Missouri,Christian
39268,Ozark,MO,Missouri,Christian
39269,Ozark,MO,Missouri,Christian
39270,Ozark,MO,Missouri,Christian
39271,Phillipsburg,MO,Missouri,Laclede
39272,Phillipsburg,MO,Missouri,Laclede
39273,Pierce City,MO,Missouri,Lawrence
39274,Pierce City,MO,Missouri,Lawrence
39276,Pleasant Hope,MO,Missouri,Polk
39277,Pleasant Hope,MO,Missouri,Polk
39279,Pontiac,MO,Missouri,Ozark
39280,Pontiac,MO,Missouri,Ozark
39281,Reeds Spring,MO,Missouri,Stone
39282,Branson West,MO,Missouri,Stone
39283,Reeds Spring,MO,Missouri,Stone
39284,Kimberling City,MO,Missouri,Stone
39285,Branson West,MO,Missouri,Stone
39286,Branson West,MO,Missouri,Stone
39287,Moberly,MO,Missouri,Randolph
39288,Republic,MO,Missouri,Greene
39289,Republic,MO,Missouri,Greene
39290,Republic,MO,Missouri,Greene
39291,Republic,MO,Missouri,Greene
39292,Republic,MO,Missouri,Greene
39293,Republic,MO,Missouri,Greene
39295,Rockaway Beach,MO,Missouri,Taney
39297,Rogersville,MO,Missouri,Webster
39298,Rogersville,MO,Missouri,Webster
39299,Rogersville,MO,Missouri,Webster
39300,Rogersville,MO,Missouri,Webster
39301,Rogersville,MO,Missouri,Webster
39302,Rogersville,MO,Missouri,Webster
39303,Rogersville,MO,Missouri,Webster
39304,Rogersville,MO,Missouri,Webster
39305,Rogersville,MO,Missouri,Webster
39306,Rogersville,MO,Missouri,Webster
39307,Seligman,MO,Missouri,Barry
39308,Seymour,MO,Missouri,Webster
39309,Seymour,MO,Missouri,Webster
39310,Seymour,MO,Missouri,Webster
39311,Seymour,MO,Missouri,Webster
39312,Seymour,MO,Missouri,Webster
39313,Seymour,MO,Missouri,Webster
39314,Seymour,MO,Missouri,Webster
39315,Seymour,MO,Missouri,Webster
39316,Shell Knob,MO,Missouri,Barry
39317,Sparta,MO,Missouri,Christian
39318,Sparta,MO,Missouri,Christian
39319,Sparta,MO,Missouri,Christian
39320,Highlandville,MO,Missouri,Christian
39321,Strafford,MO,Missouri,Greene
39322,Strafford,MO,Missouri,Greene
39323,Strafford,MO,Missouri,Greene
39324,Strafford,MO,Missouri,Greene
39325,Tecumseh,MO,Missouri,Ozark
39326,Tecumseh,MO,Missouri,Ozark
39327,Theodosia,MO,Missouri,Ozark
39328,Tunas,MO,Missouri,Dallas
39329,Tunas,MO,Missouri,Dallas
39330,Urbana,MO,Missouri,Dallas
39331,Urbana,MO,Missouri,Dallas
39332,Verona,MO,Missouri,Lawrence
39333,Walnut Shade,MO,Missouri,Taney
39334,Walnut Shade,MO,Missouri,Taney
39335,Washburn,MO,Missouri,Barry
39336,Washburn,MO,Missouri,Barry
39337,Washburn,MO,Missouri,Barry
39338,Washburn,MO,Missouri,Barry
39339,Wasola,MO,Missouri,Ozark
39340,West Plains,MO,Missouri,Howell
39341,West Plains,MO,Missouri,Howell
39342,West Plains,MO,Missouri,Howell
39343,West Plains,MO,Missouri,Howell
39344,West Plains,MO,Missouri,Howell
39345,West Plains,MO,Missouri,Howell
39346,West Plains,MO,Missouri,Howell
39347,West Plains,MO,Missouri,Howell
39348,West Plains,MO,Missouri,Howell
39349,West Plains,MO,Missouri,Howell
39350,West Plains,MO,Missouri,Howell
39351,West Plains,MO,Missouri,Howell
39352,West Plains,MO,Missouri,Howell
39353,West Plains,MO,Missouri,Howell
39354,West Plains,MO,Missouri,Howell
39355,West Plains,MO,Missouri,Howell
39356,Willard,MO,Missouri,Greene
39357,Stockton,MO,Missouri,Cedar
39358,Stockton,MO,Missouri,Cedar
39359,Stockton,MO,Missouri,Cedar
39360,Stockton,MO,Missouri,Cedar
39361,Stockton,MO,Missouri,Cedar
39362,Stockton,MO,Missouri,Cedar
39363,Macks Creek,MO,Missouri,Camden
39364,Macks Creek,MO,Missouri,Camden
39365,Macks Creek,MO,Missouri,Camden
39366,Macks Creek,MO,Missouri,Camden
39369,Pomona,MO,Missouri,Howell
39370,Thayer,MO,Missouri,Oregon
39371,Thayer,MO,Missouri,Oregon
39372,Alton,MO,Missouri,Oregon
39373,Willow Springs,MO,Missouri,Howell
39374,Willow Springs,MO,Missouri,Howell
39375,Willow Springs,MO,Missouri,Howell
39376,Willow Springs,MO,Missouri,Howell
39377,Willow Springs,MO,Missouri,Howell
39378,Willow Springs,MO,Missouri,Howell
39379,Springfield,MO,Missouri,Greene
39380,Springfield,MO,Missouri,Greene
39381,Springfield,MO,Missouri,Greene
39382,Springfield,MO,Missouri,Greene
39383,Springfield,MO,Missouri,Greene
39384,Springfield,MO,Missouri,Greene
39385,Springfield,MO,Missouri,Greene
39386,Springfield,MO,Missouri,Greene
39387,Springfield,MO,Missouri,Greene
39388,Springfield,MO,Missouri,Greene
39389,Springfield,MO,Missouri,Greene
39390,Springfield,MO,Missouri,Greene
39391,Springfield,MO,Missouri,Greene
39392,Springfield,MO,Missouri,Greene
39393,Springfield,MO,Missouri,Greene
39394,Springfield,MO,Missouri,Greene
39395,Springfield,MO,Missouri,Greene
39396,Springfield,MO,Missouri,Greene
39397,Nixa,MO,Missouri,Christian
39398,Springfield,MO,Missouri,Greene
39399,Springfield,MO,Missouri,Greene
39400,Springfield,MO,Missouri,Greene
39401,Springfield,MO,Missouri,Greene
39402,Willard,MO,Missouri,Greene
39403,Springfield,MO,Missouri,Greene
39404,Springfield,MO,Missouri,Greene
39405,Springfield,MO,Missouri,Greene
39406,Springfield,MO,Missouri,Greene
39407,Springfield,MO,Missouri,Greene
39408,Springfield,MO,Missouri,Greene
39409,Springfield,MO,Missouri,Greene
39410,Springfield,MO,Missouri,Greene
39411,Springfield,MO,Missouri,Greene
39412,Springfield,MO,Missouri,Greene
39413,Springfield,MO,Missouri,Greene
39414,Springfield,MO,Missouri,Greene
39415,Springfield,MO,Missouri,Greene
39416,Springfield,MO,Missouri,Greene
39418,Springfield,MO,Missouri,Greene
39419,Springfield,MO,Missouri,Greene
39420,Springfield,MO,Missouri,Greene
39421,Springfield,MO,Missouri,Greene
39422,Springfield,MO,Missouri,Greene
39423,Springfield,MO,Missouri,Greene
39424,Springfield,MO,Missouri,Greene
39425,Springfield,MO,Missouri,Greene
39426,Springfield,MO,Missouri,Greene
39427,Nixa,MO,Missouri,Christian
39428,Springfield,MO,Missouri,Greene
39429,Springfield,MO,Missouri,Greene
39430,Springfield,MO,Missouri,Greene
39431,Springfield,MO,Missouri,Greene
39432,Springfield,MO,Missouri,Greene
39433,Springfield,MO,Missouri,Greene
39434,Springfield,MO,Missouri,Greene
39435,Springfield,MO,Missouri,Greene
39436,Springfield,MO,Missouri,Greene
39437,Springfield,MO,Missouri,Greene
39438,Springfield,MO,Missouri,Greene
39439,Springfield,MO,Missouri,Greene
39440,Springfield,MO,Missouri,Greene
39441,Springfield,MO,Missouri,Greene
39442,Springfield,MO,Missouri,Greene
39443,Springfield,MO,Missouri,Greene
39444,Moberly,MO,Missouri,Randolph
39445,Springfield,MO,Missouri,Greene
39446,Moberly,MO,Missouri,Randolph
39447,Moberly,MO,Missouri,Randolph
39448,Moberly,MO,Missouri,Randolph
39449,Moberly,MO,Missouri,Randolph
39450,Moberly,MO,Missouri,Randolph
39451,Springfield,MO,Missouri,Greene
39452,Springfield,MO,Missouri,Greene
39453,Annapolis,MO,Missouri,Iron
39454,Springfield,MO,Missouri,Greene
39455,Moberly,MO,Missouri,Randolph
39456,Springfield,MO,Missouri,Greene
39457,Springfield,MO,Missouri,Greene
39458,Weaubleau,MO,Missouri,Hickory
39459,Moberly,MO,Missouri,Randolph
39460,Moberly,MO,Missouri,Randolph
39461,Springfield,MO,Missouri,Greene
39462,Springfield,MO,Missouri,Greene
39463,Springfield,MO,Missouri,Greene
39464,Springfield,MO,Missouri,Greene
39465,Springfield,MO,Missouri,Greene
39466,Springfield,MO,Missouri,Greene
39467,Springfield,MO,Missouri,Greene
39468,Springfield,MO,Missouri,Greene
39469,Springfield,MO,Missouri,Greene
39470,Springfield,MO,Missouri,Greene
39471,Springfield,MO,Missouri,Greene
39472,Springfield,MO,Missouri,Greene
39473,Springfield,MO,Missouri,Greene
39474,Springfield,MO,Missouri,Greene
39475,Springfield,MO,Missouri,Greene
39476,Springfield,MO,Missouri,Greene
39477,Springfield,MO,Missouri,Greene
39480,Fulton,MS,Mississippi,Itawamba
39481,Waynesboro,MS,Mississippi,Wayne
39482,Abbeville,MS,Mississippi,Lafayette
39483,Abbeville,MS,Mississippi,Lafayette
39484,Abbeville,MS,Mississippi,Lafayette
39485,Ashland,MS,Mississippi,Benton
39486,Batesville,MS,Mississippi,Panola
39487,Batesville,MS,Mississippi,Panola
39488,Batesville,MS,Mississippi,Panola
39489,Batesville,MS,Mississippi,Panola
39490,Batesville,MS,Mississippi,Panola
39491,Byhalia,MS,Mississippi,Marshall
39492,Byhalia,MS,Mississippi,Marshall
39493,Byhalia,MS,Mississippi,Marshall
39494,Byhalia,MS,Mississippi,Marshall
39495,Byhalia,MS,Mississippi,Marshall
39496,Clarksdale,MS,Mississippi,Coahoma
39497,Clarksdale,MS,Mississippi,Coahoma
39498,Clarksdale,MS,Mississippi,Coahoma
39499,Hernando,MS,Mississippi,DeSoto
39500,Coldwater,MS,Mississippi,Tate
39501,Coldwater,MS,Mississippi,Tate
39502,Como,MS,Mississippi,Panola
39503,Como,MS,Mississippi,Panola
39504,Courtland,MS,Mississippi,Panola
39505,Falkner,MS,Mississippi,Tippah
39506,Hernando,MS,Mississippi,DeSoto
39507,Hernando,MS,Mississippi,DeSoto
39508,Hernando,MS,Mississippi,DeSoto
39509,Hernando,MS,Mississippi,DeSoto
39510,Hernando,MS,Mississippi,DeSoto
39511,Hernando,MS,Mississippi,DeSoto
39512,Hernando,MS,Mississippi,DeSoto
39513,Holly Springs,MS,Mississippi,Marshall
39514,Holly Springs,MS,Mississippi,Marshall
39515,Horn Lake,MS,Mississippi,DeSoto
39516,Horn Lake,MS,Mississippi,DeSoto
39517,Horn Lake,MS,Mississippi,DeSoto
39518,Southaven,MS,Mississippi,DeSoto
39523,Nesbit,MS,Mississippi,DeSoto
39524,Nesbit,MS,Mississippi,DeSoto
39525,New Albany,MS,Mississippi,Union
39526,New Albany,MS,Mississippi,Union
39527,New Albany,MS,Mississippi,Union
39528,New Albany,MS,Mississippi,Union
39529,New Albany,MS,Mississippi,Union
39530,New Albany,MS,Mississippi,Union
39531,New Albany,MS,Mississippi,Union
39532,New Albany,MS,Mississippi,Union
39533,New Albany,MS,Mississippi,Union
39534,Olive Branch,MS,Mississippi,DeSoto
39535,Olive Branch,MS,Mississippi,DeSoto
39536,Olive Branch,MS,Mississippi,DeSoto
39537,Horn Lake,MS,Mississippi,DeSoto
39538,Horn Lake,MS,Mississippi,DeSoto
39539,Olive Branch,MS,Mississippi,DeSoto
39540,Olive Branch,MS,Mississippi,DeSoto
39541,Olive Branch,MS,Mississippi,DeSoto
39542,Olive Branch,MS,Mississippi,DeSoto
39543,Oxford,MS,Mississippi,Lafayette
39544,Oxford,MS,Mississippi,Lafayette
39545,Oxford,MS,Mississippi,Lafayette
39546,Oxford,MS,Mississippi,Lafayette
39547,Oxford,MS,Mississippi,Lafayette
39548,Oxford,MS,Mississippi,Lafayette
39549,Oxford,MS,Mississippi,Lafayette
39550,Oxford,MS,Mississippi,Lafayette
39551,Oxford,MS,Mississippi,Lafayette
39552,Oxford,MS,Mississippi,Lafayette
39553,Oxford,MS,Mississippi,Lafayette
39555,Oxford,MS,Mississippi,Lafayette
39556,Oxford,MS,Mississippi,Lafayette
39558,Oxford,MS,Mississippi,Lafayette
39559,Oxford,MS,Mississippi,Lafayette
39560,Oxford,MS,Mississippi,Lafayette
39561,Oxford,MS,Mississippi,Lafayette
39562,Pope,MS,Mississippi,Panola
39563,Potts Camp,MS,Mississippi,Marshall
39564,Ripley,MS,Mississippi,Tippah
39565,Ripley,MS,Mississippi,Tippah
39566,Ripley,MS,Mississippi,Tippah
39567,Ripley,MS,Mississippi,Tippah
39568,Ripley,MS,Mississippi,Tippah
39569,Ripley,MS,Mississippi,Tippah
39570,Ripley,MS,Mississippi,Tippah
39571,Ripley,MS,Mississippi,Tippah
39572,Ripley,MS,Mississippi,Tippah
39573,Ripley,MS,Mississippi,Tippah
39574,Ripley,MS,Mississippi,Tippah
39575,Robinsonville,MS,Mississippi,Tunica
39576,Sardis,MS,Mississippi,Panola
39577,Senatobia,MS,Mississippi,Tate
39578,Senatobia,MS,Mississippi,Tate
39579,Senatobia,MS,Mississippi,Tate
39580,Senatobia,MS,Mississippi,Tate
39581,Senatobia,MS,Mississippi,Tate
39582,Southaven,MS,Mississippi,DeSoto
39583,Southaven,MS,Mississippi,DeSoto
39584,Southaven,MS,Mississippi,DeSoto
39585,Southaven,MS,Mississippi,DeSoto
39586,Southaven,MS,Mississippi,DeSoto
39587,Southaven,MS,Mississippi,DeSoto
39588,Southaven,MS,Mississippi,DeSoto
39589,Tunica,MS,Mississippi,Tunica
39590,Tunica,MS,Mississippi,Tunica
39591,Tunica,MS,Mississippi,Tunica
39592,Tunica,MS,Mississippi,Tunica
39593,Walnut,MS,Mississippi,Tippah
39594,Waterford,MS,Mississippi,Marshall
39595,Greenville,MS,Mississippi,Washington
39596,Greenville,MS,Mississippi,Washington
39597,Greenville,MS,Mississippi,Washington
39598,Greenville,MS,Mississippi,Washington
39599,Greenville,MS,Mississippi,Washington
39600,Greenville,MS,Mississippi,Washington
39601,Greenville,MS,Mississippi,Washington
39602,Greenville,MS,Mississippi,Washington
39603,Boyle,MS,Mississippi,Bolivar
39604,Boyle,MS,Mississippi,Bolivar
39605,Cleveland,MS,Mississippi,Bolivar
39606,Cleveland,MS,Mississippi,Bolivar
39607,Cleveland,MS,Mississippi,Bolivar
39608,Cleveland,MS,Mississippi,Bolivar
39609,Cleveland,MS,Mississippi,Bolivar
39610,Cleveland,MS,Mississippi,Bolivar
39611,Cleveland,MS,Mississippi,Bolivar
39612,Cleveland,MS,Mississippi,Bolivar
39613,Cleveland,MS,Mississippi,Bolivar
39614,Cleveland,MS,Mississippi,Bolivar
39615,Cleveland,MS,Mississippi,Bolivar
39616,Belzoni,MS,Mississippi,Humphreys
39617,Indianola,MS,Mississippi,Sunflower
39618,Indianola,MS,Mississippi,Sunflower
39619,Leland,MS,Mississippi,Washington
39620,Leland,MS,Mississippi,Washington
39621,Leland,MS,Mississippi,Washington
39622,Merigold,MS,Mississippi,Bolivar
39623,Ruleville,MS,Mississippi,Sunflower
39624,Ruleville,MS,Mississippi,Sunflower
39625,Shelby,MS,Mississippi,Bolivar
39626,Greenville,MS,Mississippi,Washington
39627,Tupelo,MS,Mississippi,Lee
39628,Tupelo,MS,Mississippi,Lee
39629,Tupelo,MS,Mississippi,Lee
39630,Belden,MS,Mississippi,Lee
39631,Tupelo,MS,Mississippi,Lee
39632,Fulton,MS,Mississippi,Itawamba
39633,Verona,MS,Mississippi,Lee
39634,Tupelo,MS,Mississippi,Lee
39635,Tupelo,MS,Mississippi,Lee
39636,Tupelo,MS,Mississippi,Lee
39637,Tupelo,MS,Mississippi,Lee
39638,Tupelo,MS,Mississippi,Lee
39639,Tupelo,MS,Mississippi,Lee
39640,Belden,MS,Mississippi,Lee
39641,Tupelo,MS,Mississippi,Lee
39642,Amory,MS,Mississippi,Monroe
39643,Amory,MS,Mississippi,Monroe
39644,Amory,MS,Mississippi,Monroe
39645,Amory,MS,Mississippi,Monroe
39646,Amory,MS,Mississippi,Monroe
39647,Amory,MS,Mississippi,Monroe
39648,Amory,MS,Mississippi,Monroe
39649,Amory,MS,Mississippi,Monroe
39650,Amory,MS,Mississippi,Monroe
39651,Booneville,MS,Mississippi,Prentiss
39652,Guntown,MS,Mississippi,Lee
39653,Belden,MS,Mississippi,Lee
39654,Belmont,MS,Mississippi,Tishomingo
39655,Belmont,MS,Mississippi,Tishomingo
39656,Blue Springs,MS,Mississippi,Union
39657,Blue Springs,MS,Mississippi,Union
39658,Blue Springs,MS,Mississippi,Union
39659,Blue Springs,MS,Mississippi,Union
39660,Blue Springs,MS,Mississippi,Union
39661,Booneville,MS,Mississippi,Prentiss
39662,Booneville,MS,Mississippi,Prentiss
39663,Booneville,MS,Mississippi,Prentiss
39664,Booneville,MS,Mississippi,Prentiss
39665,Booneville,MS,Mississippi,Prentiss
39666,Booneville,MS,Mississippi,Prentiss
39667,Booneville,MS,Mississippi,Prentiss
39668,Booneville,MS,Mississippi,Prentiss
39669,Booneville,MS,Mississippi,Prentiss
39670,Booneville,MS,Mississippi,Prentiss
39671,Burnsville,MS,Mississippi,Tishomingo
39672,Iuka,MS,Mississippi,Tishomingo
39673,Burnsville,MS,Mississippi,Tishomingo
39674,Burnsville,MS,Mississippi,Tishomingo
39675,Corinth,MS,Mississippi,Alcorn
39676,Corinth,MS,Mississippi,Alcorn
39677,Corinth,MS,Mississippi,Alcorn
39678,Corinth,MS,Mississippi,Alcorn
39679,Corinth,MS,Mississippi,Alcorn
39680,Corinth,MS,Mississippi,Alcorn
39681,Corinth,MS,Mississippi,Alcorn
39682,Corinth,MS,Mississippi,Alcorn
39683,Corinth,MS,Mississippi,Alcorn
39684,Corinth,MS,Mississippi,Alcorn
39685,Corinth,MS,Mississippi,Alcorn
39686,Corinth,MS,Mississippi,Alcorn
39687,Corinth,MS,Mississippi,Alcorn
39688,Dennis,MS,Mississippi,Tishomingo
39689,Fulton,MS,Mississippi,Itawamba
39690,Fulton,MS,Mississippi,Itawamba
39691,Fulton,MS,Mississippi,Itawamba
39692,Fulton,MS,Mississippi,Itawamba
39693,Fulton,MS,Mississippi,Itawamba
39694,Fulton,MS,Mississippi,Itawamba
39696,Golden,MS,Mississippi,Tishomingo
39697,Guntown,MS,Mississippi,Lee
39698,Houston,MS,Mississippi,Chickasaw
39699,Houston,MS,Mississippi,Chickasaw
39700,Iuka,MS,Mississippi,Tishomingo
39701,Iuka,MS,Mississippi,Tishomingo
39702,Iuka,MS,Mississippi,Tishomingo
39703,Mantachie,MS,Mississippi,Itawamba
39704,Mantachie,MS,Mississippi,Itawamba
39705,Mantachie,MS,Mississippi,Itawamba
