date,state_name,state_id,county_name,city_or_county,city,n_killed,n_injured,n_total
7/11/2016,Georgia,GA,Fulton,Atlanta,Atlanta,0,0,0
7/11/2016,Florida,FL,Hillsborough,Tampa,Tampa,1,0,1
7/12/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/12/2016,Illinois,IL,Cook,Chicago,Chicago,2,0,2
7/12/2016,South Carolina,SC,Beaufort,Hilton Head Island,Hilton Head Island,0,0,0
7/12/2016,Oklahoma,OK,Oklahoma,Oklahoma City,Oklahoma City,0,1,1
7/12/2016,Ohio,OH,Montgomery,Dayton,Dayton,0,0,0
7/12/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/12/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/12/2016,Illinois,IL,Cook,Chicago,Chicago,0,2,2
7/13/2016,Florida,FL,St. Lucie,Port Saint Lucie,Port Saint Lucie,0,0,0
7/13/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/13/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
7/13/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,2,0,2
7/13/2016,Texas,TX,Ellis,Red Oak,Red Oak,0,0,0
7/14/2016,Pennsylvania,PA,Luzerne,Kingston,Kingston,0,1,1
7/14/2016,Colorado,CO,Denver,Denver,Denver,0,1,1
7/14/2016,Maryland,MD,Prince George's,Hyattsville,Hyattsville,0,0,0
7/14/2016,Washington,WA,King,Seattle,Seattle,0,2,2
7/15/2016,Florida,FL,Orange,Orlando,Orlando,1,1,2
7/15/2016,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,0,0,0
7/15/2016,Illinois,IL,Cook,Chicago,Chicago,0,3,3
7/15/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/15/2016,Florida,FL,Hillsborough,Tampa,Tampa,1,0,1
7/15/2016,New York,NY,New York,New York,New York,0,1,1
7/15/2016,New York,NY,New York,New York,New York,0,0,0
7/16/2016,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,0,1,1
7/16/2016,New Jersey,NJ,Ocean,Tuckerton,Tuckerton,1,0,1
7/16/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/16/2016,New York,NY,New York,New York,New York,0,1,1
7/16/2016,Washington,WA,Grant,Mattawa,Mattawa,0,1,1
7/16/2016,Missouri,MO,Jackson,Lees Summit,Lees Summit,1,0,1
7/17/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,1,0,1
7/17/2016,North Carolina,NC,Cumberland,Fayetteville,Fayetteville,2,0,2
7/17/2016,Alabama,AL,Pickens,Carrollton,Carrollton,0,2,2
7/17/2016,Florida,FL,Broward,Hollywood,Hollywood,0,1,1
7/17/2016,Pennsylvania,PA,York,York,York,0,0,0
7/17/2016,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,0,1,1
7/17/2016,Michigan,MI,Oakland,Rochester,Rochester,1,0,1
7/17/2016,Pennsylvania,PA,Berks,Reading,Reading,0,1,1
7/17/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
7/18/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/18/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/18/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/18/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/18/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/18/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
7/19/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/19/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/19/2016,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,0,0,0
7/19/2016,Louisiana,LA,Caddo,Oil City,Oil City,0,0,0
7/19/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,0,2,2
7/19/2016,New York,NY,Monroe,Rochester,Rochester,0,0,0
7/19/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,0,0
7/19/2016,Illinois,IL,St. Clair,East Saint Louis,East Saint Louis,1,0,1
7/19/2016,New York,NY,New York,New York,New York,0,0,0
7/19/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/19/2016,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,0,2,2
7/19/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/20/2016,New York,NY,Oswego,Fulton,Fulton,0,0,0
7/20/2016,Ohio,OH,Montgomery,Dayton,Dayton,0,1,1
7/20/2016,Vermont,VT,Franklin,Saint Albans,Saint Albans,0,0,0
7/20/2016,Missouri,MO,Buchanan,Saint Joseph,Saint Joseph,0,1,1
7/20/2016,South Carolina,SC,Beaufort,Hilton Head Island,Hilton Head Island,0,0,0
7/20/2016,Louisiana,LA,Jefferson,Gretna,Gretna,0,1,1
7/20/2016,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,2,0,2
7/20/2016,Washington,WA,King,Seattle,Seattle,0,0,0
7/20/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/20/2016,Michigan,MI,Muskegon,Muskegon,Muskegon,0,1,1
7/20/2016,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,0,0,0
7/20/2016,Florida,FL,St. Johns,Saint Augustine,Saint Augustine,0,0,0
7/20/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
7/20/2016,Mississippi,MS,Franklin,Roxie,Roxie,0,2,2
7/20/2016,Michigan,MI,Muskegon,Muskegon,Muskegon,0,1,1
7/21/2016,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,1,0,1
7/21/2016,Colorado,CO,Pueblo,Pueblo,Pueblo,0,0,0
7/21/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/22/2016,Wisconsin,WI,Milwaukee,Milwaukee,Milwaukee,0,0,0
7/22/2016,Illinois,IL,Cook,Chicago,Chicago,0,2,2
7/22/2016,Michigan,MI,Washtenaw,Ypsilanti,Ypsilanti,0,1,1
7/22/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
7/22/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
7/22/2016,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,1,0,1
7/22/2016,Washington,WA,King,Seattle,Seattle,0,0,0
7/22/2016,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,0,1,1
7/23/2016,New Jersey,NJ,Mercer,Trenton,Trenton,0,2,2
7/23/2016,Michigan,MI,Muskegon,Muskegon,Muskegon,0,1,1
7/23/2016,Indiana,IN,Vigo,West Terre Haute,West Terre Haute,0,1,1
7/23/2016,Pennsylvania,PA,Westmoreland,New Kensington,New Kensington,0,0,0
7/23/2016,Indiana,IN,Marion,Indianapolis,Indianapolis,0,3,3
7/23/2016,Georgia,GA,Fulton,Atlanta,Atlanta,0,1,1
7/23/2016,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,0,2,2
7/23/2016,Florida,FL,St. Lucie,Port Saint Lucie,Port Saint Lucie,0,0,0
7/23/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/23/2016,Wisconsin,WI,Outagamie,Appleton,Appleton,0,1,1
7/23/2016,Michigan,MI,Houghton,Calumet,Calumet,1,0,1
7/23/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
7/24/2016,Washington,WA,Pierce,Tacoma,Tacoma,0,2,2
7/24/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,0,0
7/24/2016,New York,NY,Onondaga,Syracuse,Syracuse,0,0,0
7/24/2016,Maryland,MD,Prince George's,Upper Marlboro,Upper Marlboro,0,0,0
7/24/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/24/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,2,0,2
7/24/2016,Illinois,IL,Cook,Chicago,Chicago,0,3,3
7/24/2016,Tennessee,TN,Madison,Jackson,Jackson,0,1,1
7/24/2016,Michigan,MI,Washtenaw,Ypsilanti,Ypsilanti,1,0,1
7/25/2016,Oklahoma,OK,Oklahoma,Oklahoma City,Oklahoma City,0,0,0
7/25/2016,Tennessee,TN,Davidson,Goodlettsville,Goodlettsville,0,0,0
7/25/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/25/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,1,0,1
7/25/2016,Michigan,MI,Muskegon,Muskegon,Muskegon,0,2,2
7/25/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,1,1,2
7/25/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,0,1,1
7/25/2016,Wisconsin,WI,Dane,Madison,Madison,0,0,0
7/25/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/25/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/26/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/26/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/26/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/26/2016,Washington,WA,Pierce,Puyallup,Puyallup,1,0,1
7/26/2016,Washington,WA,King,Seattle,Seattle,0,1,1
7/26/2016,Illinois,IL,St. Clair,East Saint Louis,East Saint Louis,0,1,1
7/26/2016,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,0,0,0
7/26/2016,California,CA,Riverside,Corona,Corona,0,0,0
7/27/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/27/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/27/2016,Pennsylvania,PA,Delaware,Chester,Chester,0,1,1
7/27/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,2,1,3
7/27/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
7/27/2016,Ohio,OH,Franklin,Columbus,Columbus,0,0,0
7/27/2016,Maryland,MD,Prince George's,District Heights,District Heights,1,0,1
7/27/2016,New York,NY,New York,New York,New York,0,0,0
7/27/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,1,0,1
7/28/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,0,0,0
7/28/2016,Pennsylvania,PA,Montgomery,Pottstown,Pottstown,1,0,1
7/28/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/28/2016,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,0,0,0
7/29/2016,Florida,FL,Miami-Dade,Miami,Miami,0,2,2
7/29/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
7/29/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/29/2016,New Jersey,NJ,Cumberland,Bridgeton,Bridgeton,0,2,2
7/29/2016,Alabama,AL,Jefferson,Bessemer,Bessemer,0,0,0
7/29/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,1,0,1
7/30/2016,West Virginia,WV,Wyoming,Maben,Maben,0,0,0
7/30/2016,Georgia,GA,Fulton,Atlanta,Atlanta,0,0,0
7/30/2016,Pennsylvania,PA,Delaware,Chester,Chester,0,1,1
7/30/2016,Tennessee,TN,Hamilton,Chattanooga,Chattanooga,0,1,1
7/30/2016,Georgia,GA,McIntosh,Townsend,Townsend,0,5,5
7/30/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,1,1
7/30/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/30/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,0,0
7/31/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,1,0,1
7/31/2016,Illinois,IL,Cook,Chicago,Chicago,0,2,2
7/31/2016,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,0,0,0
7/31/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/31/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/31/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
7/31/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,1,0,1
8/1/2016,South Carolina,SC,Lexington,Lexington,Lexington,1,0,1
8/1/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,0,2,2
8/1/2016,Michigan,MI,Oakland,Rochester,Rochester,0,0,0
8/2/2016,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,0,1,1
8/2/2016,Florida,FL,Broward,Hollywood,Hollywood,0,4,4
8/2/2016,Illinois,IL,St. Clair,East Saint Louis,East Saint Louis,0,0,0
8/2/2016,Louisiana,LA,Orleans,New Orleans,New Orleans,0,0,0
8/2/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,0,1,1
8/2/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
8/2/2016,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,0,1,1
8/2/2016,Washington,WA,Spokane,Spokane,Spokane,1,0,1
8/2/2016,Illinois,IL,Peoria,Peoria,Peoria,0,0,0
8/2/2016,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,0,0,0
8/2/2016,New York,NY,New York,New York,New York,0,0,0
8/2/2016,Texas,TX,Galveston,Dickinson,Dickinson,0,0,0
8/2/2016,Oklahoma,OK,Oklahoma,Oklahoma City,Oklahoma City,0,1,1
8/2/2016,Colorado,CO,Adams,Aurora,Aurora,1,1,2
8/2/2016,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,0,2,2
8/2/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,0,2,2
8/3/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,0,1,1
8/3/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/3/2016,Georgia,GA,Fulton,Atlanta,Atlanta,0,1,1
8/3/2016,Pennsylvania,PA,Luzerne,Hazleton,Hazleton,0,0,0
8/3/2016,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,0,0,0
8/3/2016,Maryland,MD,Prince George's,Hyattsville,Hyattsville,1,0,1
8/3/2016,Georgia,GA,Fulton,Alpharetta,Alpharetta,2,0,2
8/3/2016,Florida,FL,Broward,Hollywood,Hollywood,1,0,1
8/3/2016,Louisiana,LA,Orleans,New Orleans,New Orleans,0,0,0
8/3/2016,New Jersey,NJ,Mercer,Trenton,Trenton,0,0,0
8/3/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/3/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/3/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,0,0,0
8/3/2016,Pennsylvania,PA,Fulton,Needmore,Needmore,0,0,0
8/4/2016,Florida,FL,Hillsborough,Tampa,Tampa,0,0,0
8/4/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
8/4/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/4/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/4/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,1,1
8/4/2016,Minnesota,MN,Washington,Lakeland,Lakeland,0,0,0
8/5/2016,Florida,FL,Orange,Orlando,Orlando,0,2,2
8/5/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,0,0,0
8/5/2016,Florida,FL,Palm Beach,Lake Worth,Lake Worth,0,1,1
8/5/2016,Ohio,OH,Lorain,Elyria,Elyria,1,0,1
8/5/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,0,0,0
8/5/2016,West Virginia,WV,Harrison,Clarksburg,Clarksburg,0,0,0
8/5/2016,New York,NY,New York,New York,New York,0,1,1
8/5/2016,Georgia,GA,Fulton,Atlanta,Atlanta,1,0,1
8/5/2016,Illinois,IL,Cook,Chicago,Chicago,0,2,2
8/5/2016,Pennsylvania,PA,Northampton,Easton,Easton,0,0,0
8/6/2016,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,0,0,0
8/6/2016,Missouri,MO,Phelps,Newburg,Newburg,1,0,1
8/6/2016,Virginia,VA,Wise,Appalachia,Appalachia,0,2,2
8/6/2016,Pennsylvania,PA,Berks,Reading,Reading,5,0,5
8/6/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/6/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,0,1,1
8/6/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/6/2016,Delaware,DE,New Castle,Wilmington,Wilmington,0,1,1
8/6/2016,Pennsylvania,PA,Northampton,Easton,Easton,0,0,0
8/6/2016,Kansas,KS,Johnson,Lenexa,Lenexa,0,0,0
8/7/2016,Florida,FL,Bay,Panama City,Panama City,0,1,1
8/7/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/7/2016,South Carolina,SC,Charleston,Charleston,Charleston,0,0,0
8/7/2016,Pennsylvania,PA,Luzerne,Dallas,Dallas,0,0,0
8/7/2016,California,CA,Los Angeles,Inglewood,Inglewood,0,1,1
8/7/2016,Ohio,OH,Cuyahoga,Cleveland,Cleveland,0,1,1
8/7/2016,Georgia,GA,Fulton,Atlanta,Atlanta,1,2,3
8/7/2016,Oregon,OR,Multnomah,Portland,Portland,1,0,1
8/8/2016,Florida,FL,Orange,Orlando,Orlando,0,2,2
8/8/2016,Florida,FL,Palm Beach,Palm Beach Gardens,Palm Beach Gardens,0,1,1
8/8/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,0,0,0
8/8/2016,Florida,FL,Orange,Orlando,Orlando,0,0,0
8/8/2016,Illinois,IL,Cook,Chicago,Chicago,1,2,3
8/8/2016,Missouri,MO,St. Charles,Saint Peters,Saint Peters,3,0,3
8/8/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/8/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
8/8/2016,Florida,FL,Monroe,Key West,Key West,0,0,0
8/9/2016,Wisconsin,WI,Milwaukee,Milwaukee,Milwaukee,0,1,1
8/9/2016,Maryland,MD,Prince George's,Temple Hills,Temple Hills,0,1,1
8/9/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,1,0,1
8/9/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,0,0,0
8/9/2016,Florida,FL,Orange,Orlando,Orlando,0,1,1
8/9/2016,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,0,0,0
8/9/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
8/9/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
8/10/2016,Delaware,DE,New Castle,Wilmington,Wilmington,0,1,1
8/10/2016,Florida,FL,Palm Beach,Lake Worth,Lake Worth,0,0,0
8/10/2016,West Virginia,WV,Mercer,Bluefield,Bluefield,0,0,0
8/10/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/10/2016,Washington,WA,King,Seattle,Seattle,1,1,2
8/10/2016,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,0,0,0
8/10/2016,Illinois,IL,Cook,Chicago,Chicago,0,2,2
8/11/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/11/2016,Illinois,IL,Cook,Chicago,Chicago,1,1,2
8/11/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,0,0,0
8/11/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/11/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/12/2016,Georgia,GA,Fulton,Atlanta,Atlanta,1,0,1
8/12/2016,Washington,WA,King,Seattle,Seattle,0,0,0
8/12/2016,Missouri,MO,Buchanan,Saint Joseph,Saint Joseph,0,0,0
8/12/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,0,0,0
8/12/2016,Michigan,MI,Macomb,Saint Clair Shores,Saint Clair Shores,0,1,1
8/12/2016,Ohio,OH,Cuyahoga,Cleveland,Cleveland,0,0,0
8/12/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,0,1,1
8/12/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
8/13/2016,Maryland,MD,Prince George's,Upper Marlboro,Upper Marlboro,1,0,1
8/13/2016,New York,NY,New York,New York,New York,0,1,1
8/13/2016,Washington,WA,King,Seattle,Seattle,0,0,0
8/13/2016,New Jersey,NJ,Mercer,Trenton,Trenton,1,0,1
8/13/2016,Maryland,MD,Baltimore (city),Baltimore,Baltimore,0,2,2
8/13/2016,Michigan,MI,Macomb,Utica,Utica,0,0,0
8/14/2016,Florida,FL,Palm Beach,Palm Beach Gardens,Palm Beach Gardens,2,0,2
8/14/2016,Illinois,IL,Cook,Chicago Heights,Chicago Heights,1,0,1
8/14/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,1,0,1
8/14/2016,California,CA,Kern,Lebec,Lebec,1,0,1
8/14/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/14/2016,New York,NY,Nassau,Westbury,Westbury,0,1,1
8/14/2016,Louisiana,LA,Ascension,Prairieville,Prairieville,3,0,3
8/14/2016,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,1,0,1
8/14/2016,Missouri,MO,Jackson,Kansas City,Kansas City,0,0,0
8/14/2016,Washington,WA,King,Seattle,Seattle,1,1,2
8/14/2016,Mississippi,MS,Lowndes,Caledonia,Caledonia,0,0,0
8/14/2016,New York,NY,New York,New York,New York,2,0,2
8/15/2016,Washington,WA,Spokane,Spokane,Spokane,2,0,2
8/15/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/15/2016,Michigan,MI,Muskegon,Muskegon,Muskegon,1,0,1
8/15/2016,Florida,FL,St. Lucie,Port Saint Lucie,Port Saint Lucie,0,0,0
8/15/2016,Pennsylvania,PA,Dauphin,Harrisburg,Harrisburg,0,0,0
8/16/2016,New York,NY,Suffolk,Amityville,Amityville,1,0,1
8/16/2016,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,0,1,1
8/16/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,1,0,1
8/16/2016,Michigan,MI,Macomb,New Haven,New Haven,1,0,1
8/16/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/16/2016,Maine,ME,Penobscot,Bangor,Bangor,0,1,1
8/16/2016,Georgia,GA,Gwinnett,Suwanee,Suwanee,0,2,2
8/16/2016,West Virginia,WV,Kanawha,Charleston,Charleston,0,0,0
8/16/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,0,0
8/16/2016,New York,NY,New York,New York,New York,0,0,0
8/16/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,1,1,2
8/16/2016,Ohio,OH,Franklin,Columbus,Columbus,0,1,1
8/17/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,1,0,1
8/17/2016,Maine,ME,Penobscot,Bangor,Bangor,0,0,0
8/17/2016,Tennessee,TN,Shelby,Arlington,Arlington,0,1,1
8/17/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
8/17/2016,Maryland,MD,Prince George's,Capitol Heights,Capitol Heights,1,0,1
8/17/2016,New York,NY,New York,New York,New York,0,0,0
8/17/2016,Florida,FL,Miami-Dade,Miami,Miami,0,1,1
8/17/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/17/2016,Florida,FL,Palm Beach,Jupiter,Jupiter,1,0,1
8/17/2016,Colorado,CO,Arapahoe,Littleton,Littleton,0,0,0
8/18/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,0,0,0
8/18/2016,Florida,FL,Palm Beach,Palm Beach Gardens,Palm Beach Gardens,0,1,1
8/18/2016,Florida,FL,Broward,Hollywood,Hollywood,2,0,2
8/19/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/19/2016,Washington,WA,King,Seattle,Seattle,0,2,2
8/19/2016,Louisiana,LA,Ouachita,West Monroe,West Monroe,1,0,1
8/19/2016,Massachusetts,MA,Barnstable,Buzzards Bay,Buzzards Bay,0,0,0
8/19/2016,Tennessee,TN,Hamilton,Chattanooga,Chattanooga,1,0,1
8/19/2016,Florida,FL,Miami-Dade,Miami,Miami,0,0,0
8/19/2016,Michigan,MI,Oakland,Bloomfield Hills,Bloomfield Hills,0,0,0
8/19/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,1,1,2
8/19/2016,Ohio,OH,Montgomery,Dayton,Dayton,0,0,0
8/19/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,1,0,1
8/19/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,1,0,1
8/20/2016,Florida,FL,Palm Beach,West Palm Beach,West Palm Beach,0,1,1
8/20/2016,Florida,FL,Palm Beach,West Palm Beach,West Palm Beach,0,1,1
8/20/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/20/2016,Ohio,OH,Montgomery,Dayton,Dayton,0,0,0
8/20/2016,New York,NY,New York,New York,New York,1,0,1
8/20/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/20/2016,Pennsylvania,PA,Montgomery,Pottstown,Pottstown,0,1,1
8/20/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,0,0
8/21/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,1,0,1
8/21/2016,Louisiana,LA,Orleans,New Orleans,New Orleans,1,0,1
8/21/2016,Illinois,IL,Cook,Chicago,Chicago,0,2,2
8/21/2016,Tennessee,TN,Hamilton,Chattanooga,Chattanooga,0,2,2
8/21/2016,Missouri,MO,Buchanan,Saint Joseph,Saint Joseph,0,1,1
8/21/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
8/21/2016,Washington,WA,Pierce,Tacoma,Tacoma,0,1,1
8/21/2016,Florida,FL,Miami-Dade,Homestead,Homestead,1,0,1
8/21/2016,New York,NY,New York,New York,New York,0,2,2
8/21/2016,Illinois,IL,Cook,Chicago,Chicago,0,2,2
8/21/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/21/2016,Missouri,MO,Buchanan,Saint Joseph,Saint Joseph,0,1,1
8/21/2016,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,0,0,0
8/21/2016,Georgia,GA,Fulton,Atlanta,Atlanta,1,0,1
8/21/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/22/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/22/2016,Pennsylvania,PA,Montgomery,Pottstown,Pottstown,0,1,1
8/22/2016,Illinois,IL,Cook,Chicago,Chicago,0,0,0
8/22/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,1,1
8/22/2016,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,1,0,1
8/23/2016,Alabama,AL,Etowah,Gadsden,Gadsden,0,1,1
8/23/2016,Missouri,MO,Jackson,Kansas City,Kansas City,0,0,0
8/23/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/23/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,0,0,0
8/23/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,0,1,1
8/23/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
8/23/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,0,0,0
8/23/2016,Wisconsin,WI,La Crosse,La Crosse,La Crosse,0,0,0
8/23/2016,Colorado,CO,Denver,Denver,Denver,0,2,2
8/24/2016,Minnesota,MN,Houston,La Crescent,La Crescent,0,0,0
8/24/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
8/24/2016,Louisiana,LA,Caddo,Oil City,Oil City,0,0,0
8/24/2016,Louisiana,LA,Caddo,Oil City,Oil City,0,0,0
8/24/2016,New York,NY,Erie,Buffalo,Buffalo,0,1,1
8/24/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,0,0,0
8/24/2016,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,0,2,2
8/24/2016,New York,NY,New York,New York,New York,0,0,0
