date,state,city_or_county,n_killed,n_injured,n_total,county
8/14/2015,Texas,Harris,1,0,1,Harris
8/14/2015,Oklahoma,Woodward,0,1,1,Woodward
8/14/2015,Florida,Miami-dade,1,0,1,Miami-dade
8/14/2015,Florida,Orange,0,1,1,Orange
8/15/2015,California,Merced,1,0,1,Merced
8/15/2015,South Carolina,Richland,0,1,1,Richland
8/15/2015,Kentucky,Lawrence,0,1,1,Lawrence
8/15/2015,Kentucky,Wayne,0,1,1,Wayne
8/16/2015,Missouri,Greene,0,0,0,Greene
8/16/2015,South Carolina,Horry,0,1,1,Horry
8/16/2015,Ohio,Wood,0,0,0,Wood
8/17/2015,Virginia,Henrico,1,0,1,Henrico
8/17/2015,Kentucky,Breathitt,0,1,1,Breathitt
8/17/2015,Washington,Spokane,0,0,0,Spokane
8/17/2015,South Carolina,Beaufort,0,0,0,Beaufort
8/18/2015,Illinois,Marshall,0,0,0,Marshall
8/18/2015,Pennsylvania,Dauphin,0,0,0,Dauphin
8/18/2015,Virginia,Henrico,0,0,0,Henrico
8/19/2015,Kentucky,Spencer,1,0,1,Spencer
8/19/2015,Virginia,Chesterfield,0,0,0,Chesterfield
8/19/2015,Maryland,Washington,0,0,0,Washington
8/20/2015,Florida,Brevard,0,1,1,Brevard
8/20/2015,Nebraska,Sarpy,0,0,0,Sarpy
8/20/2015,Kentucky,Marshall,0,0,0,Marshall
8/21/2015,South Carolina,Spartanburg,0,2,2,Spartanburg
8/21/2015,Wyoming,Natrona,0,0,0,Natrona
8/21/2015,Alabama,Dekalb,0,0,0,Dekalb
8/21/2015,Kentucky,Jefferson,0,0,0,Jefferson
8/21/2015,North Carolina,Gaston,1,0,1,Gaston
8/21/2015,Oklahoma,Pontotoc,1,0,1,Pontotoc
8/21/2015,Indiana,Lagrange,0,1,1,Lagrange
8/22/2015,Alabama,Marshall,1,0,1,Marshall
8/22/2015,South Carolina,Orangeburg,0,1,1,Orangeburg
8/22/2015,Missouri,Callaway,0,1,1,Callaway
8/22/2015,Wyoming,Natrona,0,0,0,Natrona
8/22/2015,Arkansas,Garland,1,0,1,Garland
8/22/2015,Mississippi,Jones,0,0,0,Jones
8/23/2015,North Carolina,Guilford,0,0,0,Guilford
8/23/2015,Missouri,Saint Louis,1,0,1,Saint Louis
8/23/2015,Florida,Lee,0,1,1,Lee
8/23/2015,Virginia,King George,1,0,1,King George
8/23/2015,Alabama,Cullman,1,1,2,Cullman
8/23/2015,California,Humboldt,0,1,1,Humboldt
8/23/2015,Alabama,Morgan,2,0,2,Morgan
8/24/2015,Mississippi,Monroe,0,1,1,Monroe
8/24/2015,South Carolina,Richland,0,1,1,Richland
8/24/2015,South Carolina,Anderson,0,0,0,Anderson
8/24/2015,Virginia,Henrico,1,0,1,Henrico
8/24/2015,Florida,Indian River,0,0,0,Indian River
8/24/2015,Mississippi,Jasper,1,0,1,Jasper
8/24/2015,Georgia,Oglethorpe,1,2,3,Oglethorpe
8/25/2015,Virginia,York,0,0,0,York
8/25/2015,North Carolina,Caldwell,1,1,2,Caldwell
8/25/2015,South Carolina,Beaufort,0,0,0,Beaufort
8/25/2015,South Carolina,Greenville,0,0,0,Greenville
8/25/2015,Virginia,York,0,0,0,York
8/25/2015,Florida,Miami-dade,0,1,1,Miami-dade
8/25/2015,Texas,Travis,1,0,1,Travis
8/25/2015,South Carolina,Dorchester,0,0,0,Dorchester
8/25/2015,Virginia,Henrico,2,0,2,Henrico
8/25/2015,Georgia,Troup,0,1,1,Troup
8/25/2015,Florida,Leon,0,0,0,Leon
8/25/2015,Alabama,Jefferson,0,0,0,Jefferson
8/26/2015,Georgia,Habersham,0,0,0,Habersham
8/26/2015,North Dakota,McKenzie,0,0,0,McKenzie
8/26/2015,Kentucky,Harlan,1,0,1,Harlan
8/26/2015,South Carolina,Newberry,1,0,1,Newberry
8/26/2015,Missouri,Saint Charles,0,0,0,Saint Charles
8/26/2015,Mississippi,Pearl River,1,0,1,Pearl River
8/26/2015,Indiana,Martin,2,0,2,Martin
8/27/2015,Kentucky,Clay,0,2,2,Clay
8/27/2015,Indiana,Henry,3,0,3,Henry
8/27/2015,California,Mariposa,0,0,0,Mariposa
8/27/2015,Georgia,Rabun,0,0,0,Rabun
8/28/2015,Oklahoma,Noble,0,1,1,Noble
8/28/2015,North Carolina,Surry,0,1,1,Surry
8/28/2015,South Carolina,Beaufort,0,1,1,Beaufort
8/28/2015,Indiana,Montgomery,1,0,1,Montgomery
8/29/2015,Florida,Manatee,0,0,0,Manatee
8/29/2015,Georgia,Long,1,0,1,Long
8/29/2015,North Carolina,Edgecombe,0,1,1,Edgecombe
8/30/2015,Virginia,Dinwiddie,0,3,3,Dinwiddie
8/30/2015,South Carolina,Williamsburg,0,1,1,Williamsburg
8/30/2015,Virginia,Henry,1,0,1,Henry
8/30/2015,North Carolina,New Hanover,0,1,1,New Hanover
8/30/2015,Maryland,Montgomery,0,1,1,Montgomery
8/30/2015,Florida,Miami-dade,0,1,1,Miami-dade
8/30/2015,Florida,Miami-dade,0,1,1,Miami-dade
8/31/2015,Ohio,Sandusky,0,1,1,Sandusky
8/31/2015,Michigan,Oakland,0,1,1,Oakland
9/1/2015,Texas,Harris,0,0,0,Harris
9/1/2015,California,Humboldt,0,0,0,Humboldt
9/1/2015,Colorado,Fremont,0,0,0,Fremont
9/1/2015,Virginia,Buchanan,0,0,0,Buchanan
9/1/2015,Missouri,Saint Louis,1,1,2,Saint Louis
9/1/2015,New Mexico,San Juan,0,0,0,San Juan
9/1/2015,West Virginia,Grant,0,0,0,Grant
9/1/2015,Mississippi,Marshall,1,0,1,Marshall
9/1/2015,South Carolina,Greenville,0,0,0,Greenville
9/2/2015,Michigan,Manistee,0,0,0,Manistee
9/2/2015,Wyoming,Natrona,0,0,0,Natrona
9/2/2015,Alabama,Dallas,0,1,1,Dallas
9/2/2015,Michigan,Branch,0,0,0,Branch
9/2/2015,New Mexico,Bernalillo,0,0,0,Bernalillo
9/2/2015,North Carolina,Gaston,0,0,0,Gaston
9/3/2015,Indiana,Bartholomew,0,0,0,Bartholomew
9/3/2015,Tennessee,Tipton,0,0,0,Tipton
9/3/2015,Missouri,Greene,0,0,0,Greene
9/3/2015,Missouri,Lincoln,0,0,0,Lincoln
9/3/2015,Michigan,Eaton,0,0,0,Eaton
9/3/2015,Mississippi,Rankin,0,1,1,Rankin
