latitude,longitude
44.8031,-91.5098
42.9997,-83.6578
32.7353,-97.0944
36.1316,-95.8551
35.9536,-83.9402
26.7482,-80.0606
41.2478,-96.1046
40.5721,-111.913
42.3332,-71.0878
32.722,-117.169
37.5831,-82.2705
42.7126,-87.7942
38.0965,-84.5419
39.1142,-84.5196
35.1594,-106.578
39.6659,-104.9
29.197,-82.1368
38.4443,-120.537
42.9386,-78.8136
41.5915,-87.3757
35.2205,-97.4413
45.5531,-94.1724
27.7192,-97.3943
35.0617,-90.0593
27.3021,-80.2851
33.7555,-84.3906
37.7692,-122.181
35.4933,-97.619
33.9675,-118.289
38.8805,-104.757
26.731,-80.0373
35.1278,-106.551
42.924,-78.8899
29.9291,-90.107
38.0762,-78.9011
40.3713,-80.6283
27.4493,-82.5324
41.5977,-83.689
38.9743,-76.769
35.2466,-89.9802
38.8745,-104.821
39.2843,-76.6547
35.0442,-89.96
39.1222,-84.573
34.2737,-77.8187
39.7677,-84.1514
30.6957,-92.2704
39.7374,-104.82
32.0649,-81.0893
33.8481,-84.4302
38.0831,-84.556
36.2785,-95.8437
40.2228,-74.7184
36.1975,-95.8963
30.4789,-91.1406
36.6018,-88.3132
41.6914,-71.1579
40.1217,-75.3375
39.636,-75.7049
39.9582,-83.0413
29.9722,-90.1212
38.7221,-84.6695
29.9358,-90.0338
33.9035,-118.194
30.0795,-90.4587
40.5035,-121.818
29.793,-95.1867
29.828,-95.4051
33.422,-111.909
33.0638,-85.038
40.7321,-74.0013
40.0247,-75.1239
36.1659,-86.7819
37.3217,-89.514
30.2304,-91.9984
33.1753,-87.5197
36.848,-76.2415
33.6356,-84.4333
35.0043,-85.3077
37.6661,-120.944
41.6039,-96.5215
36.5439,-82.5531
35.1631,-89.9506
47.6085,-122.32
41.066,-81.533
36.2192,-86.2849
45.5567,-94.175
42.0992,-72.5781
33.4538,-79.131
42.8419,-72.5994
36.2314,-86.7589
38.1925,-84.5618
36.143,-86.7894
36.1237,-80.2633
36.3219,-115.289
32.4573,-97.3245
43.5853,-116.59
35.4414,-97.6131
35.2758,-79.0689
38.2511,-85.7445
33.7956,-84.2279
30.7182,-90.5373
41.8646,-103.469
44.5513,-73.1799
38.3172,-84.5641
41.9264,-72.6829
41.6762,-87.6204
39.6759,-75.77
41.8917,-87.7211
33.0703,-89.591
33.0499,-117.286
36.2316,-86.7815
33.4502,-84.4803
35.1357,-89.9078
29.9383,-90.0827
34.976,-81.0257
40.5456,-111.901
36.066,-80.2547
37.6185,-77.5134
41.895,-87.6316
35.1939,-80.6344
39.294,-76.62
37.2823,-79.9099
33.6868,-112.316
31.5883,-106.281
41.5437,-72.8121
37.9865,-121.765
41.23,-80.8511
32.7463,-96.6865
41.2232,-73.0419
42.3868,-83.2132
43.9986,-92.4678
29.5603,-97.9671
36.8408,-119.799
33.9814,-78.3793
41.0903,-80.6651
39.0058,-92.3189
41.7325,-87.7353
34.1747,-79.8335
32.9397,-80.046
37.8234,-122.283
41.2025,-95.9611
41.9106,-87.669
37.3652,-121.843
34.2603,-92.0806
43.3359,-89.4538
38.5643,-90.106
37.7601,-122.419
38.5937,-90.2289
29.9334,-89.9272
45.7598,-122.653
40.0289,-75.1591
39.9479,-75.2234
36.2662,-94.48
29.9383,-90.0827
34.942,-80.0577
39.4925,-119.789
42.2159,-83.5667
40.1097,-87.6066
41.611,-90.5785
38.1512,-85.7764
34.5526,-80.5575
36.8639,-76.4044
36.1975,-95.8963
32.4817,-93.7271
36.8083,-76.219
29.9872,-95.3477
29.9366,-90.0906
35.2844,-77.5722
36.8103,-76.3685
41.9264,-72.6829
29.7822,-95.5006
41.3326,-72.9519
33.6728,-78.9043
40.9295,-74.1685
26.0034,-80.1664
35.7799,-78.6158
43.0593,-87.9563
38.601,-90.3598
41.7739,-87.6678
34.4875,-82.6448
32.3211,-86.2401
33.5135,-86.8907
34.7173,-86.6357
41.0487,-81.522
41.3003,-72.9387
35.8097,-86.518
46.1218,-114.131
42.9178,-78.8081
29.9354,-95.548
38.831,-77.0006
33.8142,-78.6995
38.4182,-82.4158
34.718,-92.3521
36.266,-86.7026
39.7495,-75.5718
31.4428,-83.5061
38.6834,-90.1555
32.7443,-96.6855
32.6959,-96.8914
42.672,-88.9779
43.0026,-78.1673
42.1063,-72.5572
38.0407,-84.4213
30.2501,-81.8083
42.6391,-78.051
41.6453,-83.5185
42.0785,-72.5539
45.5512,-94.2034
26.0005,-80.2069
41.6639,-83.5552
45.6899,-122.672
36.7995,-76.3506
40.8226,-73.9435
38.5592,-90.249
40.1275,-87.6299
43.1713,-78.6813
38.6453,-90.257
39.061,-94.5579
39.3994,-89.2512
39.8164,-89.6404
38.6477,-90.2786
33.9258,-84.3373
41.2968,-72.9299
33.971,-118.292
38.8471,-104.776
35.3953,-97.5966
34.9079,-82.423
39.2097,-122.011
43.0409,-76.1526
30.6755,-88.246
46.2602,-119.142
38.0521,-121.258
38.8488,-97.5938
36.1334,-86.6652
43.0592,-76.1023
37.6716,-97.3326
37.6074,-77.5797
47.4455,-122.281
42.4589,-123.341
40.2091,-74.7611
42.287,-85.5126
30.0203,-90.0554
41.8972,-87.7261
33.564,-81.7634
31.102,-97.7119
35.3543,-97.4944
29.2184,-82.1145
41.4401,-82.1614
41.8939,-87.7213
33.9293,-118.235
40.7282,-74.2151
30.0038,-90.0286
39.7837,-84.1887
33.6802,-117.627
41.7608,-87.5625
33.5943,-83.8647
37.2838,-79.957
42.9276,-78.8057
41.7893,-87.6207
33.9558,-83.3509
33.9001,-84.3714
38.9465,-76.8941
33.7967,-84.4777
34.0627,-117.735
33.7754,-84.4719
42.0299,-70.9789
28.0252,-82.4738
32.2582,-80.9171
29.4957,-98.4048
36.1849,-86.8034
30.8629,-90.1295
28.8002,-81.2579
39.8036,-75.5461
42.3076,-71.0891
41.4665,-81.5897
38.8838,-76.9571
37.6307,-77.544
41.4043,-75.6484
29.6638,-95.5836
47.4687,-94.9307
42.7369,-87.8021
30.9081,-84.5329
30.9081,-84.5329
41.5296,-88.0427
41.2755,-75.8517
36.1198,-81.9098
33.5098,-82.2583
39.989,-75.189
36.0139,-114.954
40.1753,-79.811
36.1237,-80.2633
43.3027,-70.9809
42.2869,-85.5133
31.8443,-102.394
47.5567,-122.291
43.012,-108.618
34.0771,-80.939
41.7917,-88.2587
28.0257,-82.5398
32.6531,-97.3647
43.2463,-108.659
28.0257,-82.5398
38.2288,-85.5775
42.3959,-83.2064
35.9977,-83.7812
42.8926,-78.8413
38.5662,-90.2457
35.4107,-78.7731
42.2943,-89.1035
40.6796,-73.5866
40.4551,-79.8711
42.1207,-70.9109
47.5554,-122.294
37.2321,-79.5736
39.3588,-89.5298
43.1605,-78.6882
29.5102,-98.566
39.7391,-75.5423
40.1306,-87.6398
40.4925,-109.52
29.9822,-90.2567
41.6468,-83.5574
39.8036,-84.19
27.5144,-99.4994
28.0509,-82.5826
34.869,-83.0267
35.6377,-88.8245
36.852,-76.2811
35.193,-80.8263
33.6356,-84.4333
35.3607,-119.003
29.7604,-95.3698
42.7042,-87.8136
35.3375,-80.8669
35.0105,-85.3146
29.9551,-90.0747
39.2384,-85.2487
34.6353,-98.4315
36.0991,-115.09
44.4573,-93.1624
38.1164,-85.8122
35.4107,-78.7731
45.6897,-122.672
33.2137,-87.5733
32.4731,-84.8951
42.9351,-85.6396
43.4065,-83.9176
34.7058,-118.165
37.6722,-97.1712
39.0612,-113.192
39.4347,-84.5725
39.9217,-75.1008
35.3953,-97.5966
39.8496,-104.674
42.3038,-71.0719
35.5698,-77.389
42.5059,-94.1789
34.8568,-92.0899
42.3031,-71.0682
39.3391,-76.6685
41.9715,-87.8954
40.0328,-76.302
41.2504,-95.9472
35.6154,-88.8024
34.0366,-81.0058
34.0412,-80.9429
37.0693,-84.1857
34.654,-77.4702
39.2924,-76.6355
39.8103,-86.1473
37.2034,-121.841
35.1892,-80.7615
37.6958,-113.097
38.8236,-77.0096
35.254,-78.9669
41.8148,-71.4477
37.2768,-76.6813
28.8274,-81.8978
39.7564,-84.2213
34.8982,-85.1479
32.0263,-81.1136
39.342,-76.6781
36.0486,-79.7988
34.0308,-118.71
39.3306,-76.7021
39.1129,-84.515
40.7163,-74.0785
42.3481,-83.0476
40.7077,-74.0895
38.8961,-76.9267
41.8783,-87.6867
35.2498,-80.8191
37.3652,-87.4604
44.027,-92.4829
32.7479,-116.985
38.9731,-92.2691
34.5165,-87.7747
41.544,-72.9923
42.8219,-108.731
38.1574,-85.6046
32.507,-86.3783
36.1699,-86.8052
39.8198,-84.9028
33.104,-117.074
43.6667,-92.9454
34.6169,-92.4909
36.7962,-121.616
40.2208,-74.7639
41.2108,-84.9669
36.0486,-79.7988
44.8722,-93.081
38.8718,-76.9666
41.7897,-72.6617
36.1334,-86.6652
40.3144,-76.7767
44.8855,-93.9673
44.9161,-93.1018
26.0698,-80.1367
43.0642,-87.9243
38.8774,-77.0216
38.6773,-90.2837
30.2093,-97.6529
38.8741,-76.9699
30.1405,-95.5205
43.7619,-88.4379
42.2053,-73.0958
47.7446,-117.208
38.9589,-76.9658
38.0645,-84.503
44.9778,-93.265
36.3141,-86.831
40.7491,-73.982
41.6192,-70.9261
28.392,-80.6021
21.2755,-157.822
39.2869,-76.6565
30.4429,-91.0682
30.3459,-81.6555
37.5833,-77.4362
33.0045,-81.3076
47.171,-122.512
40.4758,-80.0009
39.103,-94.6009
28.4515,-81.3876
32.8982,-97.0404
42.9274,-112.479
33.1947,-80.6035
32.9021,-79.9919
39.9186,-83.9392
39.0296,-77.05
42.6934,-87.8936
34.969,-78.9219
39.9747,-75.1738
39.9869,-75.1826
36.0717,-80.243
40.3153,-76.7494
45.5127,-122.683
36.0843,-86.7442
41.8129,-71.4576
41.5479,-73.7436
40.6361,-74.088
32.3731,-85.6846
36.5541,-85.1479
37.7713,-122.191
41.7755,-87.6851
39.9304,-83.0576
40.7857,-99.7417
27.8006,-97.3964
37.3016,-79.5365
42.298,-89.1198
42.3405,-71.0758
38.0032,-121.846
41.3194,-96.0239
35.6533,-105.971
36.0765,-86.7458
38.8355,-104.745
41.7106,-87.6405
44.9747,-93.0735
38.0111,-84.4726
33.4683,-86.9777
41.3214,-85.8441
45.7706,-108.499
38.2497,-85.8037
29.907,-89.9888
39.9131,-75.2432
38.7761,-76.0762
42.3153,-89.115
36.3226,-121.24
47.6462,-122.334
38.9409,-76.9615
27.7027,-97.3917
37.7401,-122.463
36.7723,-119.791
42.1354,-72.5685
33.5855,-101.859
36.1597,-115.119
41.8253,-71.4143
35.112,-78.9094
42.1082,-75.9392
29.9872,-95.3477
42.3268,-71.0543
40.1231,-88.2288
38.8673,-76.9868
39.7402,-75.5497
40.2343,-74.7819
40.2194,-74.7609
37.3017,-79.5427
38.9263,-77.0536
42.654,-73.7707
45.5044,-122.503
28.7632,-81.6244
39.5931,-74.3587
41.2253,-96.024
41.5603,-88.1239
35.1641,-89.9172
29.9136,-89.9808
33.4347,-112.006
30.4227,-87.2912
40.3153,-76.7494
39.282,-76.6314
45.5358,-122.654
38.8742,-76.9693
41.764,-87.5998
40.922,-74.1506
40.8422,-115.8
36.7963,-76.0967
38.4621,-77.4162
36.1975,-95.8963
40.7224,-74.1906
29.9704,-90.0608
30.5237,-90.8532
39.9874,-75.1856
39.8428,-84.7924
34.8795,-82.4136
29.9615,-90.0586
42.0923,-72.554
42.2628,-88.8551
38.7461,-90.3298
32.0529,-110.718
40.3182,-76.7956
35.8209,-90.6294
41.4565,-82.1702
40.7821,-111.98
40.3096,-76.7716
32.6994,-114.645
43.0031,-87.9316
41.5233,-72.8232
36.1922,-79.9864
41.741,-87.5527
46.8366,-92.1753
29.9704,-90.0608
40.6578,-73.908
42.25,-89.0809
35.9055,-80.0631
39.7281,-86.2513
43.0838,-87.9459
42.1308,-89.264
30.2357,-92.4328
41.897,-87.7609
36.0915,-96.0474
33.1211,-86.7588
37.5433,-77.3712
32.3632,-88.7028
37.7154,-97.3207
42.1047,-80.09
40.4559,-79.8944
34.6363,-111.777
41.7446,-87.554
34.0108,-118.313
26.8391,-80.1298
40.7562,-73.9906
29.9047,-95.4018
40.518,-74.1961
42.2932,-71.0896
41.8244,-71.428
29.9933,-91.8471
41.9038,-87.729
42.2868,-71.0569
39.2988,-76.6478
39.6944,-104.833
39.294,-76.62
35.2399,-80.8852
41.7426,-87.5698
37.915,-122.323
39.3446,-76.6736
37.5029,-77.4661
31.0914,-97.6653
26.3305,-81.8024
29.8492,-90.1218
34.8813,-76.8841
39.4893,-76.3148
33.7838,-118.084
44.0553,-92.4971
35.2399,-80.8852
39.3238,-76.6869
27.0186,-80.2219
34.2627,-92.0961
35.2599,-80.8905
36.1975,-95.8963
40.9665,-75.9866
42.3447,-71.072
40.963,-75.9735
42.7006,-71.1888
41.3167,-95.9709
33.682,-117.859
33.6743,-116.182
37.0488,-88.5641
41.7446,-87.554
44.8848,-123.037
40.7571,-82.5326
30.636,-96.3616
38.2864,-84.5609
27.7585,-97.4317
36.174,-115.062
32.6275,-96.8228
41.8787,-87.6322
32.4014,-88.7168
29.5469,-98.2861
41.6926,-87.6197
30.2209,-95.5673
40.3451,-76.4152
29.5432,-98.5287
29.5405,-98.5527
36.0029,-83.9731
35.2235,-80.9442
40.9719,-75.9777
42.298,-71.0823
38.9185,-77.0447
27.9606,-82.7665
40.9587,-75.9827
42.0189,-91.6553
38.0739,-84.4687
38.0149,-121.82
45.5234,-123.059
41.651,-91.5528
38.1422,-122.228
39.862,-75.3697
45.5234,-123.059
34.7048,-81.2034
34.9366,-81.9923
42.3355,-71.0927
37.6978,-113.19
28.3661,-80.7432
43.6563,-116.679
45.4316,-122.376
41.7418,-72.6774
41.9688,-87.7039
35.039,-85.0567
64.8369,-147.749
39.2937,-76.6549
29.9769,-90.0528
37.67,-84.471
26.7829,-80.0551
32.9176,-80.1136
41.9328,-87.7971
39.166,-120.144
39.9024,-83.7956
37.7807,-122.232
34.7594,-86.5795
32.5841,-85.5174
26.0936,-80.2391
29.6413,-81.6725
29.518,-98.4502
40.6938,-73.9913
42.7208,-73.6913
36.9426,-84.0083
30.3358,-81.7646
35.8217,-84.048
41.7523,-72.6871
37.0698,-83.3789
35.1512,-89.9107
40.8336,-73.9265
42.8341,-89.0706
32.7922,-79.9464
32.4556,-84.9459
39.959,-83.0258
39.9266,-75.1138
39.914,-105.016
32.2721,-110.959
36.2217,-86.7618
35.6368,-88.7964
40.4238,-104.711
33.5239,-112.151
44.9684,-93.0735
38.9278,-76.8355
38.929,-76.9762
42.7976,-71.3641
41.6392,-86.2392
40.0176,-75.1516
39.9597,-82.0016
30.4856,-83.281
42.9935,-71.4514
34.2294,-77.9308
42.6969,-87.8338
33.8092,-84.45
39.9527,-82.9533
29.7751,-95.1031
34.0232,-80.9547
41.0487,-81.522
35.7623,-80.9852
33.4067,-81.8282
39.12,-84.5794
43.0928,-87.9469
30.4517,-87.2176
37.7575,-122.396
30.385,-81.7089
36.5898,-87.4147
29.9186,-90.0038
43.616,-83.8018
32.4605,-80.7507
36.065,-86.673
34.9454,-93.4138
37.3492,-81.2577
35.093,-106.644
41.1172,-87.8725
30.6803,-96.3868
42.2616,-89.0182
38.2497,-85.8016
43.0563,-87.9364
42.0785,-72.5539
27.8548,-82.7076
35.336,-80.8319
36.9935,-76.3944
38.9135,-104.703
42.7224,-87.7999
35.2121,-89.909
41.6485,-91.497
33.8441,-84.3344
28.6701,-99.1688
41.3982,-72.8974
32.089,-81.114
34.2278,-118.452
34.7199,-86.6021
40.8746,-74.1389
41.6587,-87.6063
36.1975,-95.8963
40.9203,-74.151
41.0438,-81.557
41.6551,-87.6113
33.6976,-78.9246
38.9908,-76.8369
32.2654,-89.9253
38.0582,-84.4957
41.0509,-73.5447
33.5139,-81.7144
32.3561,-90.8628
37.4833,-84.084
36.2966,-76.2228
32.5985,-117.084
34.0362,-81.1147
39.277,-76.6878
31.5518,-84.1319
34.7802,-86.6116
33.6509,-84.4895
29.4312,-98.5621
27.7341,-97.3947
36.4672,-77.6775
41.7579,-88.2878
40.6358,-74.1592
28.4872,-81.2763
42.5059,-94.1789
34.0372,-117.736
25.8494,-81.3846
40.0274,-75.0921
34.233,-85.1673
32.2017,-110.841
40.3075,-88.1365
36.8031,-76.3155
31.8246,-102.53
38.7406,-104.737
32.7214,-96.311
37.5762,-77.4167
43.0733,-87.9264
33.3996,-112.077
30.2339,-92.0094
41.6115,-87.0709
42.9405,-78.8698
30.1255,-95.4431
32.0621,-81.107
39.5681,-75.4652
36.1186,-95.8343
36.8408,-119.799
36.7948,-76.3281
33.4213,-79.2902
35.6442,-82.1278
39.0767,-108.549
41.4491,-81.5875
33.2043,-117.237
42.4096,-83.0885
39.9405,-75.164
36.1607,-95.8867
41.9225,-71.4665
26.7137,-80.0649
42.6853,-73.6371
39.9633,-76.7363
39.2952,-76.6459
29.028,-81.0755
31.4397,-85.6436
30.2482,-97.5794
42.504,-92.3403
39.8034,-86.1072
32.5939,-83.6552
32.0651,-81.0566
45.9908,-112.52
64.9373,-148.047
40.5425,-105.113
25.9843,-80.1584
41.7919,-71.4068
39.6736,-104.791
34.6489,-86.7766
34.874,-82.4586
32.3838,-88.7347
35.0486,-90.0846
41.522,-81.6152
35.0959,-78.9483
39.9385,-75.116
44.7372,-89.0592
29.7477,-95.5392
48.2132,-101.283
40.6703,-74.2035
41.7733,-87.5744
42.6728,-88.5445
43.0733,-87.9264
39.225,-85.8948
43.1083,-87.9751
30.0084,-90.2122
45.6634,-93.9134
42.7805,-83.2527
43.0752,-87.9644
34.875,-76.8962
42.0954,-78.4358
35.0849,-92.4267
39.8007,-75.5437
32.9536,-81.3357
41.8447,-87.6952
33.701,-84.1719
43.0403,-76.1618
27.4953,-82.7086
40.2261,-74.7786
43.0721,-87.9276
34.955,-81.0017
33.7555,-84.3906
40.6306,-111.884
,
37.419,-79.0145
31.3263,-89.2822
39.9791,-75.1611
38.9874,-90.979
39.9345,-75.19
34.7126,-81.175
39.3323,-76.6083
41.5407,-87.8048
39.7614,-74.9272
39.7592,-74.9263
34.2278,-118.452
35.1369,-80.8965
29.7399,-94.9532
30.2776,-92.1936
35.0854,-78.9828
40.7127,-89.5955
33.7711,-84.2926
41.9909,-87.6654
39.8496,-104.674
37.9646,-121.805
32.4013,-88.7127
41.8731,-87.7012
40.4862,-88.9117
37.7822,-122.219
39.1457,-84.3772
34.7624,-86.6197
42.403,-71.2328
32.9742,-80.0592
40.4985,-74.4563
40.3419,-79.8402
33.6518,-84.4889
33.9766,-84.15
48.2132,-101.283
42.014,-87.6805
37.476,-122.16
33.0339,-85.1411
40.4759,-80.0031
47.2535,-122.437
32.2612,-90.2193
43.0736,-87.945
37.2416,-93.3486
41.8091,-87.6334
25.8082,-80.2695
33.4804,-117.101
34.2537,-77.931
40.6875,-73.9065
39.2366,-81.5271
44.9888,-72.0399
32.3105,-106.814
29.4173,-98.6042
34.2294,-77.9308
40.6512,-111.973
35.0758,-106.714
42.3415,-71.0834
38.671,-90.2076
28.4871,-81.2764
45.0095,-93.2905
42.3222,-71.0809
42.9856,-87.9068
40.8249,-73.8698
43.9389,-83.0022
36.1889,-115.057
32.385,-90.1876
36.8484,-121.404
33.4929,-80.8637
39.2536,-83.0795
40.9183,-74.1476
36.235,-87.4458
33.783,-118.256
39.3701,-74.4255
39.5255,-119.748
38.3626,-81.6596
41.7339,-71.2168
33.0084,-80.0438
36.7677,-119.785
38.8975,-76.9392
28.436,-81.3065
40.6544,-73.9299
45.0354,-93.2958
43.0403,-83.7133
36.3279,-76.2439
33.6315,-112.029
41.2209,-73.1946
47.6138,-122.332
33.6922,-111.974
35.4243,-82.4771
40.368,-79.8939
36.0556,-115.252
33.4891,-112.705
26.6618,-80.214
33.5007,-82.2796
38.8545,-76.996
44.0906,-103.23
35.249,-88.9895
42.0858,-72.5559
41.3446,-72.9374
41.687,-87.629
33.8045,-88.576
38.8682,-76.9813
42.7304,-87.8109
42.0409,-88.2631
41.739,-88.3095
39.5987,-75.9551
38.0403,-84.511
29.9012,-90.0032
40.4578,-79.9742
38.7084,-90.1419
37.9556,-121.236
43.5625,-75.4623
35.1842,-83.3919
33.6447,-86.8688
41.1152,-85.1783
32.6865,-96.7828
34.1161,-109.91
34.5722,-112.449
32.4868,-85.0156
33.5434,-87.0057
32.5362,-93.7046
42.5226,-89.0227
35.5935,-94.3652
42.282,-71.0834
39.9932,-75.1245
33.9936,-118.087
37.7528,-122.176
36.1444,-86.7114
33.7939,-84.2137
39.001,-84.6134
42.2945,-72.4078
37.7565,-89.3462
41.7747,-87.611
39.3196,-76.4341
33.9907,-117.533
28.5464,-81.4643
39.569,-75.4666
36.4922,-86.8739
42.6166,-83.2288
30.3526,-81.6633
32.8019,-80.0196
41.6639,-83.5552
38.6606,-90.2251
42.3001,-71.0617
42.647,-83.2781
42.4347,-76.5222
37.7598,-89.281
42.7445,-71.4615
42.2868,-71.0986
41.2257,-96.023
38.7964,-90.4844
42.2853,-71.0712
34.2271,-77.8282
26.1275,-80.1593
40.6322,-89.4907
41.3058,-95.9542
42.4408,-82.9779
40.5642,-75.584
41.6872,-70.9263
38.0657,-84.4757
35.4499,-97.4946
35.4908,-97.5921
42.089,-72.5726
34.0487,-118.357
32.8586,-80.0001
43.1251,-88.0058
40.8357,-96.7203
38.0271,-121.232
47.9794,-122.216
32.2332,-90.2191
39.294,-76.62
32.414,-86.2857
30.2884,-81.7553
42.6434,-71.3244
34.9018,-82.3354
30.3508,-81.6568
39.1239,-84.4914
28.0054,-82.7292
33.0054,-81.3036
40.6402,-74.0763
29.9025,-95.3312
28.5462,-81.4652
29.5285,-98.4929
42.8537,-85.5538
33.4655,-111.972
44.9419,-92.5121
41.7935,-87.6755
38.8564,-97.6111
40.9642,-80.5603
32.3829,-90.1467
43.0432,-87.9341
36.7077,-121.66
35.4787,-97.55
38.7353,-90.283
37.5207,-84.1169
40.765,-74.1848
29.9567,-90.13
39.8481,-105.051
40.8163,-73.8963
29.6578,-95.2767
38.9772,-92.3283
39.1551,-84.5609
42.5052,-92.3265
34.4049,-80.5712
30.4391,-81.6819
40.1648,-85.3813
41.1888,-88.3061
40.7632,-111.889
32.904,-83.6831
40.8363,-73.9074
37.1791,-83.3024
38.26,-104.608
37.2622,-121.814
35.718,-88.833
39.8579,-86.0454
33.6652,-84.1198
29.9012,-90.0032
48.4242,-114.153
40.6659,-73.9559
42.9442,-78.8137
33.5186,-86.8084
26.1275,-80.1593
35.3419,-89.9042
36.8697,-76.2989
43.125,-88.0145
32.4027,-86.1762
36.1612,-86.4859
35.9028,-78.6557
42.9633,-87.9713
38.8223,-97.6093
30.4387,-91.18
33.56,-86.72
38.26,-104.608
31.5918,-83.2437
35.9566,-78.9584
32.7293,-117.191
35.6199,-82.5543
40.1012,-74.1658
38.9641,-92.3283
43.0387,-87.9354
32.4927,-93.7776
25.7906,-80.1319
41.7409,-87.553
38.6867,-89.9735
43.0388,-87.945
41.7516,-87.5723
40.6556,-73.61
39.8108,-86.1182
40.4899,-74.4389
41.744,-87.6073
35.6379,-82.0372
42.0941,-123.622
32.8982,-97.0404
30.0116,-90.2499
32.5362,-93.7046
35.0159,-85.2352
44.1136,-70.3152
38.9939,-92.3178
33.9416,-117.253
36.0146,-84.2906
38.7964,-90.4844
41.0523,-73.5452
36.1446,-86.7131
26.8354,-80.101
42.9806,-87.9192
34.734,-92.278
38.865,-76.9741
28.5462,-81.4652
32.3388,-81.3928
40.5548,-79.7623
27.531,-99.511
38.0657,-84.4757
39.1907,-96.5871
33.4647,-79.5761
30.2501,-92.0273
43.1027,-87.9576
27.9914,-82.4151
38.894,-76.9251
39.071,-94.532
34.9124,-85.3229
32.0543,-81.0829
30.486,-91.1579
38.8902,-76.9375
42.0843,-72.5479
32.035,-81.1191
29.9735,-90.1127
32.8522,-96.8782
41.8744,-87.7048
30.3275,-81.5774
30.3955,-91.1619
41.6151,-86.7137
41.7389,-87.5615
32.7816,-97.3727
30.0195,-95.3757
42.3595,-71.0588
,
41.7143,-72.6041
41.1981,-95.9643
40.7509,-74.1962
42.193,-122.694
33.5128,-82.0474
38.8395,-76.9977
40.2122,-76.8814
34.2769,-119.298
37.2979,-89.5249
41.8285,-71.4745
32.5543,-84.8252
41.5313,-72.7839
38.0003,-84.4567
33.493,-88.3425
32.4664,-84.9275
35.9754,-83.9066
35.3724,-119.003
42.9918,-71.4486
36.1141,-86.6919
39.6917,-75.5578
33.5531,-112.134
28.0012,-82.414
32.9386,-80.0361
39.0239,-94.5844
44.963,-93.1187
41.6196,-83.6731
44.0462,-123.022
48.7284,-122.503
41.1714,-95.9645
39.3655,-74.4287
32.4712,-84.9479
45.5293,-122.685
41.6428,-87.4337
37.5024,-77.5204
27.9484,-82.784
38.9214,-76.9846
41.6868,-83.5811
29.8141,-95.4453
39.5712,-75.4747
44.8948,-89.6148
43.0419,-76.1769
41.4834,-74.9893
38.0825,-85.6913
38.5633,-75.5581
29.6413,-81.6725
39.1048,-94.592
26.4158,-81.4315
41.3256,-72.8783
38.2441,-85.7637
,
40.0037,-75.1566
39.954,-75.2424
41.8773,-87.7282
26.5455,-81.9132
41.67,-86.3081
32.4227,-85.7013
42.9134,-85.7002
25.4595,-80.4825
42.8964,-78.7884
43.0379,-76.1811
41.8965,-87.6372
37.7331,-122.179
43.0915,-79.038
45.1417,-68.829
39.9242,-83.8088
39.0825,-94.5488
35.7368,-78.6515
41.3942,-72.9093
39.3301,-76.5658
33.8688,-84.0557
34.8331,-77.6034
28.511,-81.1818
35.6117,-87.0298
39.733,-104.9
29.711,-95.539
35.8282,-91.1253
36.2035,-86.715
34.2769,-119.298
44.9871,-93.2787
34.9521,-81.9428
34.0086,-81.0202
37.5526,-121.979
37.2879,-121.945
32.9095,-80.642
42.738,-87.8573
39.2779,-76.6176
37.2871,-121.935
33.5224,-81.0903
37.4961,-77.4726
39.3548,-76.6097
35.6522,-77.3704
42.2838,-71.0918
32.5133,-92.12
35.0313,-85.3082
30.769,-86.9824
35.0459,-85.2377
40.633,-91.3252
35.0792,-106.711
35.0827,-106.653
39.9611,-74.8786
35.3255,-80.9453
42.8666,-106.313
38.6692,-121.794
38.6904,-90.2434
39.294,-76.62
34.7345,-92.306
34.074,-80.9471
33.5231,-81.0831
39.0239,-94.5844
36.6106,-88.3152
32.4401,-84.9543
28.9199,-81.2092
42.6838,-71.3826
37.7691,-122.201
38.8381,-97.6186
26.3748,-98.799
39.082,-94.5246
36.2235,-115.07
41.6898,-71.3953
38.933,-77.0238
30.3526,-81.6637
39.8007,-75.5437
32.3813,-88.6821
32.4776,-84.8769
38.0319,-84.4931
37.3932,-122.042
32.622,-83.3661
32.7808,-79.9381
38.5631,-77.9829
43.0626,-87.9747
36.9308,-76.3126
41.6894,-87.6496
43.0936,-88.0036
30.0163,-95.5324
37.9704,-84.4721
44.3255,-69.8544
36.2041,-86.5182
35.0454,-106.612
36.228,-115.096
46.1993,-119.197
35.1025,-89.9427
33.2184,-117.332
30.0197,-95.4276
41.6718,-72.9493
39.1011,-94.5911
32.4536,-80.7622
27.5264,-99.4902
35.4789,-97.5433
35.0521,-89.981
39.93,-82.8059
39.1039,-94.5921
30.3275,-81.5774
40.1869,-105.097
37.6796,-97.4416
38.0428,-84.5091
40.8347,-73.9294
34.7602,-86.6185
33.4347,-112.006
36.8276,-76.2585
41.6489,-91.5742
29.9586,-95.4233
40.8682,-74.1307
37.5434,-77.3438
35.2132,-91.7231
32.6758,-96.7617
32.8364,-96.93
38.2441,-85.7637
33.9209,-84.379
36.1763,-77.6712
42.6408,-83.2747
42.2802,-71.8743
35.0856,-85.217
39.7402,-75.5497
29.9643,-90.1121
30.3441,-81.6832
41.6234,-83.5877
33.6211,-112.03
