,n_killed,latitude,longitude,output
9532,1,39.498000000000005,-85.1891,"{ lat: 39.498000000000005, lng: -85.1891, count: 1 }"
9533,1,38.6253,-121.494,"{ lat: 38.6253, lng: -121.494, count: 1 }"
9534,1,37.6331,-121.015,"{ lat: 37.6331, lng: -121.015, count: 1 }"
9535,1,38.6056,-82.5584,"{ lat: 38.6056, lng: -82.5584, count: 1 }"
9536,1,29.4627,-98.3914,"{ lat: 29.4627, lng: -98.3914, count: 1 }"
9537,1,25.8227,-80.2463,"{ lat: 25.8227, lng: -80.2463, count: 1 }"
9538,1,29.9426,-90.0212,"{ lat: 29.9426, lng: -90.0212, count: 1 }"
9539,1,32.8786,-96.8712,"{ lat: 32.8786, lng: -96.8712, count: 1 }"
9540,1,31.5524,-97.1382,"{ lat: 31.5524, lng: -97.1382, count: 1 }"
9541,1,41.8797,-87.7256,"{ lat: 41.8797, lng: -87.7256, count: 1 }"
9542,1,39.7709,-84.2053,"{ lat: 39.7709, lng: -84.2053, count: 1 }"
9543,1,41.5942,-87.4192,"{ lat: 41.5942, lng: -87.4192, count: 1 }"
9544,1,35.7596,-77.9315,"{ lat: 35.7596, lng: -77.9315, count: 1 }"
9545,1,41.3317,-96.0626,"{ lat: 41.3317, lng: -96.0626, count: 1 }"
9546,1,46.6295,-120.58200000000001,"{ lat: 46.6295, lng: -120.58200000000001, count: 1 }"
9547,1,32.6506,-97.2089,"{ lat: 32.6506, lng: -97.2089, count: 1 }"
9548,1,34.0811,-78.8674,"{ lat: 34.0811, lng: -78.8674, count: 1 }"
9549,1,40.7603,-112.165,"{ lat: 40.7603, lng: -112.165, count: 1 }"
9550,1,37.7581,-82.7737,"{ lat: 37.7581, lng: -82.7737, count: 1 }"
9551,1,33.4559,-82.01,"{ lat: 33.4559, lng: -82.01, count: 1 }"
9552,1,32.865,-96.8624,"{ lat: 32.865, lng: -96.8624, count: 1 }"
9553,1,32.3292,-86.2289,"{ lat: 32.3292, lng: -86.2289, count: 1 }"
9554,1,35.2658,-80.8398,"{ lat: 35.2658, lng: -80.8398, count: 1 }"
9555,1,42.3775,-71.0672,"{ lat: 42.3775, lng: -71.0672, count: 1 }"
9556,1,39.6895,-84.2279,"{ lat: 39.6895, lng: -84.2279, count: 1 }"
9557,1,29.9624,-90.1704,"{ lat: 29.9624, lng: -90.1704, count: 1 }"
9558,1,39.5406,-119.81700000000001,"{ lat: 39.5406, lng: -119.81700000000001, count: 1 }"
9559,1,32.423,-84.9617,"{ lat: 32.423, lng: -84.9617, count: 1 }"
9560,1,38.3105,-81.5494,"{ lat: 38.3105, lng: -81.5494, count: 1 }"
9561,1,38.2781,-104.571,"{ lat: 38.2781, lng: -104.571, count: 1 }"
9562,1,40.7276,-74.1838,"{ lat: 40.7276, lng: -74.1838, count: 1 }"
9563,1,33.5142,-81.02,"{ lat: 33.5142, lng: -81.02, count: 1 }"
9564,1,42.3477,-83.2508,"{ lat: 42.3477, lng: -83.2508, count: 1 }"
9565,1,36.4326,-81.2744,"{ lat: 36.4326, lng: -81.2744, count: 1 }"
9566,1,38.0004,-121.84100000000001,"{ lat: 38.0004, lng: -121.84100000000001, count: 1 }"
9567,1,35.6145,-88.8139,"{ lat: 35.6145, lng: -88.8139, count: 1 }"
9568,1,34.5415,-118.045,"{ lat: 34.5415, lng: -118.045, count: 1 }"
9569,1,37.7823,-122.429,"{ lat: 37.7823, lng: -122.429, count: 1 }"
9570,1,42.4409,-83.0473,"{ lat: 42.4409, lng: -83.0473, count: 1 }"
9571,1,28.7467,-81.6124,"{ lat: 28.7467, lng: -81.6124, count: 1 }"
9572,1,42.8918,-78.8354,"{ lat: 42.8918, lng: -78.8354, count: 1 }"
9573,1,40.6715,-73.9167,"{ lat: 40.6715, lng: -73.9167, count: 1 }"
9574,1,33.5409,-84.3546,"{ lat: 33.5409, lng: -84.3546, count: 1 }"
9575,1,36.0808,-96.0364,"{ lat: 36.0808, lng: -96.0364, count: 1 }"
9576,1,40.3429,-75.9218,"{ lat: 40.3429, lng: -75.9218, count: 1 }"
9577,1,38.3511,-90.4037,"{ lat: 38.3511, lng: -90.4037, count: 1 }"
9578,1,36.2279,-115.245,"{ lat: 36.2279, lng: -115.245, count: 1 }"
9579,1,43.1363,-77.6292,"{ lat: 43.1363, lng: -77.6292, count: 1 }"
9580,1,35.5877,-78.8083,"{ lat: 35.5877, lng: -78.8083, count: 1 }"
9581,1,34.8613,-85.6089,"{ lat: 34.8613, lng: -85.6089, count: 1 }"
9582,1,43.1046,-87.9851,"{ lat: 43.1046, lng: -87.9851, count: 1 }"
9583,1,37.9426,-122.363,"{ lat: 37.9426, lng: -122.363, count: 1 }"
9584,1,32.7778,-97.3994,"{ lat: 32.7778, lng: -97.3994, count: 1 }"
9585,1,39.3022,-77.8317,"{ lat: 39.3022, lng: -77.8317, count: 1 }"
9586,1,41.7622,-87.5887,"{ lat: 41.7622, lng: -87.5887, count: 1 }"
9587,1,31.0888,-97.7663,"{ lat: 31.0888, lng: -97.7663, count: 1 }"
9588,1,43.0233,-71.4356,"{ lat: 43.0233, lng: -71.4356, count: 1 }"
9589,1,37.2839,-76.7312,"{ lat: 37.2839, lng: -76.7312, count: 1 }"
9590,1,30.0403,-81.7937,"{ lat: 30.0403, lng: -81.7937, count: 1 }"
9591,1,47.6463,-117.44,"{ lat: 47.6463, lng: -117.44, count: 1 }"
9592,1,39.7925,-86.0802,"{ lat: 39.7925, lng: -86.0802, count: 1 }"
9593,1,36.7772,-86.6208,"{ lat: 36.7772, lng: -86.6208, count: 1 }"
9594,1,30.4077,-91.0374,"{ lat: 30.4077, lng: -91.0374, count: 1 }"
9595,1,36.2097,-115.124,"{ lat: 36.2097, lng: -115.124, count: 1 }"
9596,1,35.3658,-119.042,"{ lat: 35.3658, lng: -119.042, count: 1 }"
9598,1,40.8428,-73.8819,"{ lat: 40.8428, lng: -73.8819, count: 1 }"
9599,1,39.7926,-89.6367,"{ lat: 39.7926, lng: -89.6367, count: 1 }"
9600,1,38.484,-90.3337,"{ lat: 38.484, lng: -90.3337, count: 1 }"
9601,1,28.0786,-82.4355,"{ lat: 28.0786, lng: -82.4355, count: 1 }"
9602,1,42.7164,-84.5406,"{ lat: 42.7164, lng: -84.5406, count: 1 }"
9603,1,41.7064,-87.5633,"{ lat: 41.7064, lng: -87.5633, count: 1 }"
9604,1,33.9533,-118.24600000000001,"{ lat: 33.9533, lng: -118.24600000000001, count: 1 }"
9605,1,29.9313,-90.0952,"{ lat: 29.9313, lng: -90.0952, count: 1 }"
9606,1,39.4205,-77.9888,"{ lat: 39.4205, lng: -77.9888, count: 1 }"
9607,1,39.3487,-76.6699,"{ lat: 39.3487, lng: -76.6699, count: 1 }"
9608,1,32.8017,-97.4079,"{ lat: 32.8017, lng: -97.4079, count: 1 }"
9609,1,41.6147,-93.6521,"{ lat: 41.6147, lng: -93.6521, count: 1 }"
9610,1,32.8708,-96.8647,"{ lat: 32.8708, lng: -96.8647, count: 1 }"
9611,1,45.9517,-93.6203,"{ lat: 45.9517, lng: -93.6203, count: 1 }"
9612,1,37.9587,-122.367,"{ lat: 37.9587, lng: -122.367, count: 1 }"
9613,1,32.7274,-117.06299999999999,"{ lat: 32.7274, lng: -117.06299999999999, count: 1 }"
9614,1,43.6963,-98.0152,"{ lat: 43.6963, lng: -98.0152, count: 1 }"
9615,1,39.5173,-119.805,"{ lat: 39.5173, lng: -119.805, count: 1 }"
9616,1,41.7357,-87.6047,"{ lat: 41.7357, lng: -87.6047, count: 1 }"
9618,1,29.8735,-95.2948,"{ lat: 29.8735, lng: -95.2948, count: 1 }"
9619,1,40.7656,-74.1805,"{ lat: 40.7656, lng: -74.1805, count: 1 }"
9620,1,39.1485,-84.5533,"{ lat: 39.1485, lng: -84.5533, count: 1 }"
9621,1,34.2147,-91.9956,"{ lat: 34.2147, lng: -91.9956, count: 1 }"
9622,1,34.9207,-81.8889,"{ lat: 34.9207, lng: -81.8889, count: 1 }"
9623,1,37.1164,-76.5167,"{ lat: 37.1164, lng: -76.5167, count: 1 }"
9624,1,30.5066,-91.1509,"{ lat: 30.5066, lng: -91.1509, count: 1 }"
9625,1,39.0858,-122.79,"{ lat: 39.0858, lng: -122.79, count: 1 }"
9626,1,34.0255,-118.23899999999999,"{ lat: 34.0255, lng: -118.23899999999999, count: 1 }"
9628,1,42.6183,-83.4241,"{ lat: 42.6183, lng: -83.4241, count: 1 }"
9629,1,47.8326,-100.62,"{ lat: 47.8326, lng: -100.62, count: 1 }"
9630,1,32.4503,-94.7165,"{ lat: 32.4503, lng: -94.7165, count: 1 }"
9631,1,42.4031,-83.2985,"{ lat: 42.4031, lng: -83.2985, count: 1 }"
9632,1,47.2999,-95.9479,"{ lat: 47.2999, lng: -95.9479, count: 1 }"
9633,1,40.0196,-75.1524,"{ lat: 40.0196, lng: -75.1524, count: 1 }"
9634,1,39.9723,-75.1659,"{ lat: 39.9723, lng: -75.1659, count: 1 }"
9635,1,42.4099,-83.1533,"{ lat: 42.4099, lng: -83.1533, count: 1 }"
9636,1,34.9207,-81.8889,"{ lat: 34.9207, lng: -81.8889, count: 1 }"
9637,1,32.2332,-87.1423,"{ lat: 32.2332, lng: -87.1423, count: 1 }"
9638,1,35.5074,-97.5473,"{ lat: 35.5074, lng: -97.5473, count: 1 }"
9639,1,31.2667,-92.5024,"{ lat: 31.2667, lng: -92.5024, count: 1 }"
9640,1,35.2759,-106.75399999999999,"{ lat: 35.2759, lng: -106.75399999999999, count: 1 }"
9641,1,39.0987,-76.8106,"{ lat: 39.0987, lng: -76.8106, count: 1 }"
9642,1,42.736000000000004,-84.5671,"{ lat: 42.736000000000004, lng: -84.5671, count: 1 }"
9643,1,33.8969,-118.09100000000001,"{ lat: 33.8969, lng: -118.09100000000001, count: 1 }"
9644,1,41.9099,-87.7324,"{ lat: 41.9099, lng: -87.7324, count: 1 }"
9645,1,38.6988,-121.359,"{ lat: 38.6988, lng: -121.359, count: 1 }"
9646,1,35.5158,-97.4558,"{ lat: 35.5158, lng: -97.4558, count: 1 }"
9647,1,39.1186,-94.883,"{ lat: 39.1186, lng: -94.883, count: 1 }"
9648,1,29.8732,-95.296,"{ lat: 29.8732, lng: -95.296, count: 1 }"
9649,1,36.066,-79.7908,"{ lat: 36.066, lng: -79.7908, count: 1 }"
9650,1,42.3737,-88.0943,"{ lat: 42.3737, lng: -88.0943, count: 1 }"
9651,1,37.3579,-89.5962,"{ lat: 37.3579, lng: -89.5962, count: 1 }"
9652,1,35.8016,-80.2655,"{ lat: 35.8016, lng: -80.2655, count: 1 }"
9653,1,37.9734,-121.78200000000001,"{ lat: 37.9734, lng: -121.78200000000001, count: 1 }"
9654,1,33.7281,-116.943,"{ lat: 33.7281, lng: -116.943, count: 1 }"
9655,1,42.3124,-85.5529,"{ lat: 42.3124, lng: -85.5529, count: 1 }"
9656,1,38.4661,-121.395,"{ lat: 38.4661, lng: -121.395, count: 1 }"
9657,1,38.4616,-88.8575,"{ lat: 38.4616, lng: -88.8575, count: 1 }"
9658,1,42.2954,-83.3542,"{ lat: 42.2954, lng: -83.3542, count: 1 }"
9659,1,39.953,-75.1245,"{ lat: 39.953, lng: -75.1245, count: 1 }"
9660,1,39.292,-76.6757,"{ lat: 39.292, lng: -76.6757, count: 1 }"
9661,1,33.6822,-84.309,"{ lat: 33.6822, lng: -84.309, count: 1 }"
9662,1,40.6058,-73.7576,"{ lat: 40.6058, lng: -73.7576, count: 1 }"
9663,1,36.6877,-121.615,"{ lat: 36.6877, lng: -121.615, count: 1 }"
9664,1,33.8967,-118.286,"{ lat: 33.8967, lng: -118.286, count: 1 }"
9665,1,44.4626,-109.66799999999999,"{ lat: 44.4626, lng: -109.66799999999999, count: 1 }"
9666,1,46.5354,-92.9619,"{ lat: 46.5354, lng: -92.9619, count: 1 }"
9667,1,34.1866,-118.475,"{ lat: 34.1866, lng: -118.475, count: 1 }"
9668,1,39.6312,-104.905,"{ lat: 39.6312, lng: -104.905, count: 1 }"
9669,1,34.0864,-118.219,"{ lat: 34.0864, lng: -118.219, count: 1 }"
9670,1,26.0195,-80.1595,"{ lat: 26.0195, lng: -80.1595, count: 1 }"
9671,1,33.7262,-84.1555,"{ lat: 33.7262, lng: -84.1555, count: 1 }"
9672,1,32.8371,-96.9683,"{ lat: 32.8371, lng: -96.9683, count: 1 }"
9673,1,31.5371,-83.8626,"{ lat: 31.5371, lng: -83.8626, count: 1 }"
9674,1,61.5419,-149.036,"{ lat: 61.5419, lng: -149.036, count: 1 }"
9675,1,42.3336,-85.1903,"{ lat: 42.3336, lng: -85.1903, count: 1 }"
9676,1,39.2453,-84.5428,"{ lat: 39.2453, lng: -84.5428, count: 1 }"
9677,1,39.9034,-86.1904,"{ lat: 39.9034, lng: -86.1904, count: 1 }"
9678,1,41.9313,-87.7626,"{ lat: 41.9313, lng: -87.7626, count: 1 }"
9679,1,36.1975,-115.15899999999999,"{ lat: 36.1975, lng: -115.15899999999999, count: 1 }"
9680,1,32.8153,-96.6357,"{ lat: 32.8153, lng: -96.6357, count: 1 }"
9681,1,39.9257,-75.1041,"{ lat: 39.9257, lng: -75.1041, count: 1 }"
9682,1,40.7999,-81.3398,"{ lat: 40.7999, lng: -81.3398, count: 1 }"
9683,1,37.7451,-76.6454,"{ lat: 37.7451, lng: -76.6454, count: 1 }"
9684,1,29.3918,-98.445,"{ lat: 29.3918, lng: -98.445, count: 1 }"
9685,1,33.9259,-118.24600000000001,"{ lat: 33.9259, lng: -118.24600000000001, count: 1 }"
9686,1,35.6003,-89.258,"{ lat: 35.6003, lng: -89.258, count: 1 }"
9687,1,34.0837,-117.751,"{ lat: 34.0837, lng: -117.751, count: 1 }"
9688,1,36.8358,-76.2798,"{ lat: 36.8358, lng: -76.2798, count: 1 }"
9689,1,30.4276,-81.656,"{ lat: 30.4276, lng: -81.656, count: 1 }"
9690,1,33.9449,-118.353,"{ lat: 33.9449, lng: -118.353, count: 1 }"
9691,1,36.211,-81.889,"{ lat: 36.211, lng: -81.889, count: 1 }"
9692,1,29.6851,-95.1752,"{ lat: 29.6851, lng: -95.1752, count: 1 }"
9693,1,34.3102,-118.44,"{ lat: 34.3102, lng: -118.44, count: 1 }"
9694,1,33.5134,-86.8106,"{ lat: 33.5134, lng: -86.8106, count: 1 }"
9695,1,33.3487,-87.0142,"{ lat: 33.3487, lng: -87.0142, count: 1 }"
9696,1,38.6871,-77.2944,"{ lat: 38.6871, lng: -77.2944, count: 1 }"
9697,1,35.1133,-90.0171,"{ lat: 35.1133, lng: -90.0171, count: 1 }"
9698,1,27.7481,-82.6996,"{ lat: 27.7481, lng: -82.6996, count: 1 }"
9699,1,38.6153,-89.1208,"{ lat: 38.6153, lng: -89.1208, count: 1 }"
9700,1,42.2773,-83.7733,"{ lat: 42.2773, lng: -83.7733, count: 1 }"
9701,1,36.4972,-86.8875,"{ lat: 36.4972, lng: -86.8875, count: 1 }"
9702,1,33.9549,-118.241,"{ lat: 33.9549, lng: -118.241, count: 1 }"
9703,1,39.1161,-84.5084,"{ lat: 39.1161, lng: -84.5084, count: 1 }"
9704,1,31.9965,-102.084,"{ lat: 31.9965, lng: -102.084, count: 1 }"
9705,1,38.1864,-89.6057,"{ lat: 38.1864, lng: -89.6057, count: 1 }"
9706,1,39.3154,-76.6747,"{ lat: 39.3154, lng: -76.6747, count: 1 }"
9707,1,35.1469,-89.9567,"{ lat: 35.1469, lng: -89.9567, count: 1 }"
9708,1,33.8954,-81.0621,"{ lat: 33.8954, lng: -81.0621, count: 1 }"
9709,1,41.8739,-87.6863,"{ lat: 41.8739, lng: -87.6863, count: 1 }"
9710,1,37.6296,-83.6371,"{ lat: 37.6296, lng: -83.6371, count: 1 }"
9711,1,30.549,-87.3778,"{ lat: 30.549, lng: -87.3778, count: 1 }"
9712,1,38.6711,-90.0851,"{ lat: 38.6711, lng: -90.0851, count: 1 }"
9713,1,39.7765,-86.1011,"{ lat: 39.7765, lng: -86.1011, count: 1 }"
9715,1,39.9105,-75.1093,"{ lat: 39.9105, lng: -75.1093, count: 1 }"
9716,1,32.6642,-96.8951,"{ lat: 32.6642, lng: -96.8951, count: 1 }"
9717,1,45.3183,-87.5743,"{ lat: 45.3183, lng: -87.5743, count: 1 }"
9718,1,37.2955,-92.2692,"{ lat: 37.2955, lng: -92.2692, count: 1 }"
9719,1,38.6484,-90.28299999999999,"{ lat: 38.6484, lng: -90.28299999999999, count: 1 }"
9720,1,33.8382,-83.4219,"{ lat: 33.8382, lng: -83.4219, count: 1 }"
9721,1,41.9184,-87.78200000000001,"{ lat: 41.9184, lng: -87.78200000000001, count: 1 }"
9722,1,36.7575,-119.82,"{ lat: 36.7575, lng: -119.82, count: 1 }"
9723,1,38.6113,-90.1456,"{ lat: 38.6113, lng: -90.1456, count: 1 }"
9724,1,39.2864,-76.6983,"{ lat: 39.2864, lng: -76.6983, count: 1 }"
9725,1,36.1975,-115.179,"{ lat: 36.1975, lng: -115.179, count: 1 }"
9726,1,42.4106,-122.919,"{ lat: 42.4106, lng: -122.919, count: 1 }"
9727,1,43.0521,-76.1725,"{ lat: 43.0521, lng: -76.1725, count: 1 }"
9728,1,33.8285,-85.7774,"{ lat: 33.8285, lng: -85.7774, count: 1 }"
9729,1,38.6626,-90.2518,"{ lat: 38.6626, lng: -90.2518, count: 1 }"
9730,1,40.8387,-73.9416,"{ lat: 40.8387, lng: -73.9416, count: 1 }"
9731,1,34.1885,-82.1599,"{ lat: 34.1885, lng: -82.1599, count: 1 }"
9732,1,37.4519,-122.167,"{ lat: 37.4519, lng: -122.167, count: 1 }"
9733,1,35.9291,-77.8055,"{ lat: 35.9291, lng: -77.8055, count: 1 }"
9734,1,32.0038,-86.0284,"{ lat: 32.0038, lng: -86.0284, count: 1 }"
9735,1,32.7532,-117.07799999999999,"{ lat: 32.7532, lng: -117.07799999999999, count: 1 }"
9736,1,29.7357,-95.632,"{ lat: 29.7357, lng: -95.632, count: 1 }"
9737,1,33.669000000000004,-116.179,"{ lat: 33.669000000000004, lng: -116.179, count: 1 }"
9738,1,29.469,-98.5285,"{ lat: 29.469, lng: -98.5285, count: 1 }"
9739,1,28.0159,-82.1092,"{ lat: 28.0159, lng: -82.1092, count: 1 }"
9740,1,29.4406,-98.4942,"{ lat: 29.4406, lng: -98.4942, count: 1 }"
9741,1,33.84,-117.19200000000001,"{ lat: 33.84, lng: -117.19200000000001, count: 1 }"
9742,1,30.7726,-88.137,"{ lat: 30.7726, lng: -88.137, count: 1 }"
9743,1,32.2932,-90.1886,"{ lat: 32.2932, lng: -90.1886, count: 1 }"
9744,1,34.9573,-79.7519,"{ lat: 34.9573, lng: -79.7519, count: 1 }"
9745,1,35.975,-78.8925,"{ lat: 35.975, lng: -78.8925, count: 1 }"
9746,1,32.4848,-80.9679,"{ lat: 32.4848, lng: -80.9679, count: 1 }"
9747,1,29.7282,-95.4921,"{ lat: 29.7282, lng: -95.4921, count: 1 }"
9748,1,29.7654,-95.3663,"{ lat: 29.7654, lng: -95.3663, count: 1 }"
9749,1,34.145,-117.256,"{ lat: 34.145, lng: -117.256, count: 1 }"
9750,1,32.2883,-81.0823,"{ lat: 32.2883, lng: -81.0823, count: 1 }"
9751,1,37.3097,-92.2317,"{ lat: 37.3097, lng: -92.2317, count: 1 }"
9752,1,36.5159,-115.585,"{ lat: 36.5159, lng: -115.585, count: 1 }"
9753,1,38.6629,-90.0929,"{ lat: 38.6629, lng: -90.0929, count: 1 }"
9754,1,37.7643,-122.184,"{ lat: 37.7643, lng: -122.184, count: 1 }"
9755,1,39.7745,-86.1165,"{ lat: 39.7745, lng: -86.1165, count: 1 }"
9756,1,42.268,-96.8673,"{ lat: 42.268, lng: -96.8673, count: 1 }"
9757,1,35.603,-89.2646,"{ lat: 35.603, lng: -89.2646, count: 1 }"
9758,1,33.5679,-84.5618,"{ lat: 33.5679, lng: -84.5618, count: 1 }"
9759,1,32.4565,-84.9492,"{ lat: 32.4565, lng: -84.9492, count: 1 }"
9760,1,38.7157,-90.238,"{ lat: 38.7157, lng: -90.238, count: 1 }"
9761,1,38.0354,-122.26100000000001,"{ lat: 38.0354, lng: -122.26100000000001, count: 1 }"
9762,1,34.884,-78.0195,"{ lat: 34.884, lng: -78.0195, count: 1 }"
9763,1,33.8934,-84.4734,"{ lat: 33.8934, lng: -84.4734, count: 1 }"
9764,1,39.0477,-94.4434,"{ lat: 39.0477, lng: -94.4434, count: 1 }"
9765,1,40.8447,-73.9228,"{ lat: 40.8447, lng: -73.9228, count: 1 }"
9766,1,37.951,-122.02799999999999,"{ lat: 37.951, lng: -122.02799999999999, count: 1 }"
9767,1,38.6745,-90.2402,"{ lat: 38.6745, lng: -90.2402, count: 1 }"
9768,1,36.8302,-76.2743,"{ lat: 36.8302, lng: -76.2743, count: 1 }"
9769,1,36.2239,-86.84899999999999,"{ lat: 36.2239, lng: -86.84899999999999, count: 1 }"
9770,1,34.7019,-86.7244,"{ lat: 34.7019, lng: -86.7244, count: 1 }"
9771,1,41.0751,-81.5544,"{ lat: 41.0751, lng: -81.5544, count: 1 }"
9772,1,39.101,-94.5785,"{ lat: 39.101, lng: -94.5785, count: 1 }"
9773,1,36.2015,-80.1443,"{ lat: 36.2015, lng: -80.1443, count: 1 }"
9774,1,33.8829,-118.24799999999999,"{ lat: 33.8829, lng: -118.24799999999999, count: 1 }"
9775,1,47.4223,-122.32,"{ lat: 47.4223, lng: -122.32, count: 1 }"
9776,1,35.2351,-80.773,"{ lat: 35.2351, lng: -80.773, count: 1 }"
9777,1,41.9724,-87.8466,"{ lat: 41.9724, lng: -87.8466, count: 1 }"
9778,1,39.9219,-75.1568,"{ lat: 39.9219, lng: -75.1568, count: 1 }"
9779,1,32.88,-80.0009,"{ lat: 32.88, lng: -80.0009, count: 1 }"
9780,1,32.2862,-90.2364,"{ lat: 32.2862, lng: -90.2364, count: 1 }"
9781,1,34.1194,-118.189,"{ lat: 34.1194, lng: -118.189, count: 1 }"
9782,1,38.5813,-90.2326,"{ lat: 38.5813, lng: -90.2326, count: 1 }"
9783,1,39.6743,-75.7285,"{ lat: 39.6743, lng: -75.7285, count: 1 }"
9784,1,34.1015,-117.265,"{ lat: 34.1015, lng: -117.265, count: 1 }"
9785,1,35.9006,-83.8215,"{ lat: 35.9006, lng: -83.8215, count: 1 }"
9786,1,33.7121,-84.5897,"{ lat: 33.7121, lng: -84.5897, count: 1 }"
9787,1,41.233999999999995,-77.0195,"{ lat: 41.233999999999995, lng: -77.0195, count: 1 }"
9788,1,42.2942,-89.6184,"{ lat: 42.2942, lng: -89.6184, count: 1 }"
9789,1,38.8856,-76.9525,"{ lat: 38.8856, lng: -76.9525, count: 1 }"
9790,1,32.5254,-80.8835,"{ lat: 32.5254, lng: -80.8835, count: 1 }"
9791,1,38.0049,-81.123,"{ lat: 38.0049, lng: -81.123, count: 1 }"
9792,1,46.5359,-95.2124,"{ lat: 46.5359, lng: -95.2124, count: 1 }"
9793,1,42.2066,-121.74700000000001,"{ lat: 42.2066, lng: -121.74700000000001, count: 1 }"
9794,1,29.9509,-90.1228,"{ lat: 29.9509, lng: -90.1228, count: 1 }"
9795,1,25.8062,-80.2141,"{ lat: 25.8062, lng: -80.2141, count: 1 }"
9796,1,33.9603,-118.36,"{ lat: 33.9603, lng: -118.36, count: 1 }"
9797,1,36.1146,-115.234,"{ lat: 36.1146, lng: -115.234, count: 1 }"
9798,1,33.918,-84.5694,"{ lat: 33.918, lng: -84.5694, count: 1 }"
9799,1,35.3833,-118.96799999999999,"{ lat: 35.3833, lng: -118.96799999999999, count: 1 }"
9800,1,29.9512,-90.1226,"{ lat: 29.9512, lng: -90.1226, count: 1 }"
9801,1,40.229,-74.7695,"{ lat: 40.229, lng: -74.7695, count: 1 }"
9802,1,39.2511,-76.6442,"{ lat: 39.2511, lng: -76.6442, count: 1 }"
9803,1,41.7909,-87.6329,"{ lat: 41.7909, lng: -87.6329, count: 1 }"
9804,1,33.8877,-81.1608,"{ lat: 33.8877, lng: -81.1608, count: 1 }"
9805,1,31.2638,-85.3863,"{ lat: 31.2638, lng: -85.3863, count: 1 }"
9806,1,41.881,-87.6247,"{ lat: 41.881, lng: -87.6247, count: 1 }"
9807,1,39.7391,-84.1628,"{ lat: 39.7391, lng: -84.1628, count: 1 }"
9808,1,32.6398,-117.08200000000001,"{ lat: 32.6398, lng: -117.08200000000001, count: 1 }"
9809,1,33.7244,-84.1895,"{ lat: 33.7244, lng: -84.1895, count: 1 }"
9810,1,34.4795,-82.6364,"{ lat: 34.4795, lng: -82.6364, count: 1 }"
9811,1,33.5505,-84.4288,"{ lat: 33.5505, lng: -84.4288, count: 1 }"
9812,1,33.9401,-118.133,"{ lat: 33.9401, lng: -118.133, count: 1 }"
9813,1,32.4701,-93.7814,"{ lat: 32.4701, lng: -93.7814, count: 1 }"
9814,1,44.9281,-91.3423,"{ lat: 44.9281, lng: -91.3423, count: 1 }"
9815,1,43.0145,-71.4707,"{ lat: 43.0145, lng: -71.4707, count: 1 }"
9816,1,34.7455,-92.2752,"{ lat: 34.7455, lng: -92.2752, count: 1 }"
9818,1,32.3737,-86.311,"{ lat: 32.3737, lng: -86.311, count: 1 }"
9819,1,41.6826,-83.4971,"{ lat: 41.6826, lng: -83.4971, count: 1 }"
9820,1,32.4503,-94.7165,"{ lat: 32.4503, lng: -94.7165, count: 1 }"
9821,1,39.8424,-84.1921,"{ lat: 39.8424, lng: -84.1921, count: 1 }"
9822,1,39.1382,-76.5741,"{ lat: 39.1382, lng: -76.5741, count: 1 }"
9823,1,45.0437,-92.0397,"{ lat: 45.0437, lng: -92.0397, count: 1 }"
9824,1,34.0194,-118.178,"{ lat: 34.0194, lng: -118.178, count: 1 }"
9825,1,39.405,-75.0166,"{ lat: 39.405, lng: -75.0166, count: 1 }"
9826,1,37.0949,-81.808,"{ lat: 37.0949, lng: -81.808, count: 1 }"
9827,1,35.147,-76.7629,"{ lat: 35.147, lng: -76.7629, count: 1 }"
9828,1,35.798,-78.5692,"{ lat: 35.798, lng: -78.5692, count: 1 }"
9829,1,39.7983,-75.4747,"{ lat: 39.7983, lng: -75.4747, count: 1 }"
9830,1,36.8647,-76.2765,"{ lat: 36.8647, lng: -76.2765, count: 1 }"
9831,1,40.5548,-122.354,"{ lat: 40.5548, lng: -122.354, count: 1 }"
9832,1,39.8288,-86.0205,"{ lat: 39.8288, lng: -86.0205, count: 1 }"
9833,1,26.1916,-81.7958,"{ lat: 26.1916, lng: -81.7958, count: 1 }"
9834,1,35.2397,-80.8756,"{ lat: 35.2397, lng: -80.8756, count: 1 }"
9835,1,30.3584,-91.1338,"{ lat: 30.3584, lng: -91.1338, count: 1 }"
9836,1,32.7112,-103.131,"{ lat: 32.7112, lng: -103.131, count: 1 }"
9837,1,32.0923,-81.1256,"{ lat: 32.0923, lng: -81.1256, count: 1 }"
9838,1,40.7541,-111.932,"{ lat: 40.7541, lng: -111.932, count: 1 }"
9839,1,37.7165,-122.441,"{ lat: 37.7165, lng: -122.441, count: 1 }"
9840,1,40.9072,-74.1602,"{ lat: 40.9072, lng: -74.1602, count: 1 }"
9842,1,32.6609,-97.0525,"{ lat: 32.6609, lng: -97.0525, count: 1 }"
9843,1,44.2762,-84.2386,"{ lat: 44.2762, lng: -84.2386, count: 1 }"
9844,1,30.4197,-91.1373,"{ lat: 30.4197, lng: -91.1373, count: 1 }"
9845,1,37.9842,-85.6846,"{ lat: 37.9842, lng: -85.6846, count: 1 }"
9846,1,30.4092,-87.3494,"{ lat: 30.4092, lng: -87.3494, count: 1 }"
9847,1,41.8936,-87.7211,"{ lat: 41.8936, lng: -87.7211, count: 1 }"
9848,1,40.7933,-124.167,"{ lat: 40.7933, lng: -124.167, count: 1 }"
