Per Capita Personal Income by County (Dollars),,,,,,
Series ID,Region Name,Region Code,2014,2015,2016,2017
PCPI35003,"Catron County, NM",35003,29744,31996,30538,30895
PCPI36009,"Cattaraugus County, NY",36009,35594,36826,36876,38644
PCPI38019,"Cavalier County, ND",38019,59635,53600,60889,57615
PCPI36011,"Cayuga County, NY",36011,37817,38361,39008,40797
PCPI24015,"Cecil County, MD",24015,42074,43577,44410,46059
PCPI19031,"Cedar County, IA",19031,48794,49064,49301,50064
PCPI29039,"Cedar County, MO",29039,28928,29764,29395,30262
PCPI31027,"Cedar County, NE",31027,55324,55260,52721,53946
PCPI42027,"Centre County, PA",42027,41467,41520,42220,44152
PCPI19033,"Cerro Gordo County, IA",19033,50277,52714,51022,50337
PCPI08015,"Chaffee County, CO",08015,38968,41150,42670,43773
PCPI48071,"Chambers County, TX",48071,48965,51036,51462,51832
PCPI01017,"Chambers County, AL",01017,30539,31438,32562,33758
PCPI17019,"Champaign County, IL",17019,42919,43960,43232,43584
PCPI39021,"Champaign County, OH",39021,36471,37230,37834,39425
PCPI29041,"Chariton County, MO",29041,42750,36813,39820,41686
PCPI24017,"Charles County, MD",24017,50547,52344,53632,55231
PCPI51036,"Charles City County, VA",51036,39488,40693,41495,42788
PCPI46023,"Charles Mix County, SD",46023,41964,41863,40041,40270
PCPI45019,"Charleston County, SC",45019,50820,53816,55386,57281
PCPI26029,"Charlevoix County, MI",26029,42848,46184,47501,48678
PCPI51037,"Charlotte County, VA",51037,30680,32830,33506,33975
PCPI12015,"Charlotte County, FL",12015,36768,38507,39554,40557
PCPI13049,"Charlton County, GA",13049,21600,22421,23469,24442
PCPI20017,"Chase County, KS",20017,41991,42698,44281,46007
PCPI31029,"Chase County, NE",31029,56505,49341,48873,48397
PCPI37037,"Chatham County, NC",37037,53410,55615,58451,60127
PCPI13051,"Chatham County, GA",13051,41540,43218,43205,44313
PCPI13053,"Chattahoochee County, GA",13053,28047,30262,31218,30857
PCPI13055,"Chattooga County, GA",13055,27213,28050,28478,29621
PCPI36013,"Chautauqua County, NY",36013,36173,37372,37670,39624
PCPI20019,"Chautauqua County, KS",20019,40406,38871,38086,39448
PCPI35005,"Chaves County, NM",35005,37975,36668,36667,40537
PCPI47021,"Cheatham County, TN",47021,36692,38896,40736,42250
PCPI26031,"Cheboygan County, MI",26031,33625,35474,36582,37539
PCPI53007,"Chelan County, WA",53007,45049,47550,49572,51434
PCPI36015,"Chemung County, NY",36015,39510,40156,40520,42577
PCPI36017,"Chenango County, NY",36017,36722,37857,38714,41118
PCPI48073,"Cherokee County, TX",48073,32306,33302,33839,34257
PCPI37039,"Cherokee County, NC",37039,29042,30657,30357,31207
PCPI01019,"Cherokee County, AL",01019,31457,32906,32758,34371
PCPI40021,"Cherokee County, OK",40021,29104,30487,30325,31175
PCPI19035,"Cherokee County, IA",19035,55521,58956,59621,57318
PCPI45021,"Cherokee County, SC",45021,28714,29973,30346,31313
PCPI20021,"Cherokee County, KS",20021,32934,33960,35430,37606
PCPI13057,"Cherokee County, GA",13057,42778,45490,47801,49067
PCPI31031,"Cherry County, NE",31031,53842,58887,52512,49467
PCPI51550,"Chesapeake city, VA",51550,45070,46965,47223,48569
PCPI33005,"Cheshire County, NH",33005,45793,48236,49174,51153
PCPI42029,"Chester County, PA",42029,71912,75228,74594,77465
PCPI45023,"Chester County, SC",45023,29516,30945,31451,32667
PCPI47023,"Chester County, TN",47023,29612,31022,32178,33194
PCPI45025,"Chesterfield County, SC",45025,26421,27703,28410,29559
PCPI51041,"Chesterfield County, VA",51041,46797,49350,50066,51755
PCPI31033,"Cheyenne County, NE",31033,50089,48158,47208,47875
PCPI20023,"Cheyenne County, KS",20023,42873,42688,43344,44248
PCPI08017,"Cheyenne County, CO",08017,53353,52857,49553,57212
PCPI28017,"Chickasaw County, MS",28017,30606,30737,31382,32817
PCPI19037,"Chickasaw County, IA",19037,52370,57937,56499,54448
PCPI05017,"Chicot County, AR",05017,33490,32619,34384,34860
PCPI48075,"Childress County, TX",48075,26351,28313,28800,29965
PCPI01021,"Chilton County, AL",01021,30580,31830,32268,33350
PCPI26033,"Chippewa County, MI",26033,29301,31162,31894,32459
PCPI27023,"Chippewa County, MN",27023,45637,44883,44735,44726
PCPI55017,"Chippewa County, WI",55017,41255,41903,42163,43573
PCPI27025,"Chisago County, MN",27025,41601,43866,44867,46421
PCPI50007,"Chittenden County, VT",50007,53751,56071,57521,59184
PCPI28019,"Choctaw County, MS",28019,28669,30030,31054,31461
PCPI01023,"Choctaw County, AL",01023,35016,35621,36232,37253
PCPI40023,"Choctaw County, OK",40023,30310,31066,30486,31085
PCPI30015,"Chouteau County, MT",30015,29927,32775,31851,33066
PCPI37041,"Chowan County, NC",37041,34738,36149,36610,39125
PCPI17021,"Christian County, IL",17021,37852,37406,38341,39651
PCPI29043,"Christian County, MO",29043,34590,36287,37185,38310
PCPI21047,"Christian County, KY",21047,35751,36661,36015,37622
PCPI32001,"Churchill County, NV",32001,38014,39141,39386,41332
PCPI35006,"Cibola County, NM",35006,25991,26948,27158,27620
PCPI40025,"Cimarron County, OK",40025,59237,70709,58918,60048
PCPI12017,"Citrus County, FL",12017,34476,35875,36483,37379
PCPI41005,"Clackamas County, OR",41005,48313,51067,53582,56268
PCPI22027,"Claiborne Parish, LA",22027,35215,34155,32658,33392
PCPI28021,"Claiborne County, MS",28021,28335,29963,29447,29657
PCPI47025,"Claiborne County, TN",47025,31390,32777,33517,34635
PCPI53009,"Clallam County, WA",53009,40469,41356,42191,43316
PCPI26035,"Clare County, MI",26035,29536,31121,32030,32680
PCPI45027,"Clarendon County, SC",45027,29098,30172,30919,32037
PCPI42031,"Clarion County, PA",42031,37080,38250,38410,39516
PCPI39023,"Clark County, OH",39023,36094,37249,38053,39289
PCPI17023,"Clark County, IL",17023,38111,37265,38332,39888
PCPI16033,"Clark County, ID",16033,36464,37161,37328,38562
PCPI46025,"Clark County, SD",46025,51697,45204,46315,43269
PCPI18019,"Clark County, IN",18019,39978,41092,41154,42121
PCPI29045,"Clark County, MO",29045,34398,32780,34764,34332
PCPI55019,"Clark County, WI",55019,37480,37516,37297,38498
PCPI53011,"Clark County, WA",53011,44573,46564,48305,50078
PCPI20025,"Clark County, KS",20025,52255,53478,56072,59001
PCPI05019,"Clark County, AR",05019,31678,32494,33196,34713
PCPI21049,"Clark County, KY",21049,36214,37454,37777,38608
PCPI32003,"Clark County, NV",32003,40459,42665,43005,44217
PCPI28023,"Clarke County, MS",28023,35775,34901,35090,35815
PCPI01025,"Clarke County, AL",01025,32559,33684,34476,35448
PCPI19039,"Clarke County, IA",19039,36218,37909,38148,39797
PCPI13059,"Clarke County, GA",13059,29520,30740,31706,32491
PCPI51043,"Clarke County, VA",51043,55280,58831,61658,63577
PCPI41007,"Clatsop County, OR",41007,37704,39700,41310,42774
PCPI20027,"Clay County, KS",20027,39064,39224,40460,42548
PCPI01027,"Clay County, AL",01027,29420,31091,31314,33230
PCPI31035,"Clay County, NE",31035,44427,43280,43451,44691
PCPI17025,"Clay County, IL",17025,35889,34828,35844,37030
PCPI54015,"Clay County, WV",54015,28767,28752,28013,28588
PCPI29047,"Clay County, MO",29047,42991,45077,45210,46026
PCPI37043,"Clay County, NC",37043,30177,31567,31782,32610
PCPI48077,"Clay County, TX",48077,41318,41165,42067,42522
PCPI18021,"Clay County, IN",18021,33807,34462,35718,36801
PCPI21051,"Clay County, KY",21051,27259,28424,28627,29924
PCPI27027,"Clay County, MN",27027,39561,40483,40618,41018
PCPI28025,"Clay County, MS",28025,34708,34645,35076,35998
PCPI46027,"Clay County, SD",46027,36352,37586,37571,37400
PCPI47027,"Clay County, TN",47027,29361,29558,29737,31134
PCPI19041,"Clay County, IA",19041,47158,50030,45704,47210
PCPI13061,"Clay County, GA",13061,25523,27896,28939,29731
PCPI12019,"Clay County, FL",12019,38300,39877,40993,42386
PCPI05021,"Clay County, AR",05021,30904,30231,31612,33559
PCPI19043,"Clayton County, IA",19043,44112,46181,45102,46549
PCPI13063,"Clayton County, GA",13063,25471,26260,26649,27289
PCPI08019,"Clear Creek County, CO",08019,52129,55988,56172,56672
PCPI42033,"Clearfield County, PA",42033,38674,39941,40559,41786
PCPI27029,"Clearwater County, MN",27029,37862,39428,39553,40527
PCPI16035,"Clearwater County, ID",16035,31742,33413,33375,34454
PCPI01029,"Cleburne County, AL",01029,32560,33556,33917,35298
PCPI05023,"Cleburne County, AR",05023,34940,35537,35036,36358
PCPI39025,"Clermont County, OH",39025,44114,48684,48728,50003
PCPI40027,"Cleveland County, OK",40027,42430,42995,42232,43292
PCPI05025,"Cleveland County, AR",05025,35382,35983,35955,38144
PCPI37045,"Cleveland County, NC",37045,32802,34460,34870,36281
PCPI13065,"Clinch County, GA",13065,32110,34243,35855,35903
PCPI19045,"Clinton County, IA",19045,39628,40701,41278,42274
PCPI29049,"Clinton County, MO",29049,39640,38500,39320,41554
PCPI17027,"Clinton County, IL",17027,42087,42256,43821,44533
PCPI18023,"Clinton County, IN",18023,34687,34496,35730,36608
PCPI39027,"Clinton County, OH",39027,38621,40999,41909,43080
PCPI21053,"Clinton County, KY",21053,29602,30277,29460,30180
PCPI42035,"Clinton County, PA",42035,35617,36718,36525,37986
PCPI26037,"Clinton County, MI",26037,39556,41225,43279,44270
PCPI36019,"Clinton County, NY",36019,38555,40610,40768,42720
PCPI20029,"Cloud County, KS",20029,34225,34110,35339,37315
PCPI28027,"Coahoma County, MS",28027,30940,31812,34158,34125
PCPI40029,"Coal County, OK",40029,32199,32237,30793,31948
PCPI13067,"Cobb County, GA",13067,47995,49934,51318,53300
PCPI04003,"Cochise County, AZ",04003,35866,36979,37722,39294
PCPI48079,"Cochran County, TX",48079,37628,37182,36582,40614
PCPI47029,"Cocke County, TN",47029,28414,29768,30436,31362
PCPI04005,"Coconino County, AZ",04005,40854,42800,44289,46266
PCPI46029,"Codington County, SD",46029,41940,43886,44223,45720
PCPI13069,"Coffee County, GA",13069,27771,28868,29336,30732
PCPI01031,"Coffee County, AL",01031,38111,39558,40319,42076
PCPI47031,"Coffee County, TN",47031,35375,36729,37158,38205
PCPI20031,"Coffey County, KS",20031,57184,53613,53232,50407
PCPI48081,"Coke County, TX",48081,43192,41314,39135,38586
PCPI01033,"Colbert County, AL",01033,34855,35684,36452,37602
PCPI29051,"Cole County, MO",29051,42082,42927,43284,44783
PCPI48083,"Coleman County, TX",48083,39863,40000,37633,38788
PCPI17029,"Coles County, IL",17029,36996,37375,37302,38902
PCPI35007,"Colfax County, NM",35007,37182,38231,38632,39272
PCPI31037,"Colfax County, NE",31037,41108,41655,41789,41629
PCPI45029,"Colleton County, SC",45029,30360,32106,33238,34345
PCPI12021,"Collier County, FL",12021,77564,83561,85727,87829
PCPI48085,"Collin County, TX",48085,58004,60626,62323,64025
PCPI48087,"Collingsworth County, TX",48087,34840,34265,34743,38186
PCPI48089,"Colorado County, TX",48089,43202,43720,43175,44836
PCPI13071,"Colquitt County, GA",13071,27336,29292,29876,31371
PCPI53013,"Columbia County, WA",53013,43078,48065,45423,45918
PCPI13073,"Columbia County, GA",13073,44055,45788,46706,48009
PCPI36021,"Columbia County, NY",36021,49094,50752,51745,53436
PCPI12023,"Columbia County, FL",12023,30618,32405,32507,33973
PCPI42037,"Columbia County, PA",42037,36242,37803,38942,40337
PCPI05027,"Columbia County, AR",05027,35299,34425,34254,37104
PCPI41009,"Columbia County, OR",41009,37367,39931,40771,42092
PCPI55021,"Columbia County, WI",55021,45442,46066,47031,48239
PCPI39029,"Columbiana County, OH",39029,34478,35513,35353,36142
PCPI37047,"Columbus County, NC",37047,29277,29600,30605,31955
PCPI06011,"Colusa County, CA",06011,40890,46296,45239,48056
PCPI48091,"Comal County, TX",48091,52815,53783,55428,55965
PCPI40031,"Comanche County, OK",40031,37785,39157,39094,40053
PCPI20033,"Comanche County, KS",20033,38464,42702,40247,43437
PCPI48093,"Comanche County, TX",48093,38353,37987,37646,39842
PCPI48095,"Concho County, TX",48095,22762,22431,20405,32328
PCPI22029,"Concordia Parish, LA",22029,29663,29056,30484,31881
PCPI01035,"Conecuh County, AL",01035,29160,30052,30536,31616
PCPI08021,"Conejos County, CO",08021,29733,33621,33831,34726
PCPI06013,"Contra Costa County, CA",06013,64056,69195,72195,76527
PCPI56009,"Converse County, WY",56009,51450,52188,48292,49290
PCPI05029,"Conway County, AR",05029,36888,36582,35951,37012
PCPI27031,"Cook County, MN",27031,46579,49192,50326,50943
PCPI17031,"Cook County, IL",17031,53709,56470,57285,59238
PCPI13075,"Cook County, GA",13075,27842,29323,29640,30632
PCPI48097,"Cooke County, TX",48097,52654,49352,46575,47339
PCPI29053,"Cooper County, MO",29053,34196,34452,35412,36872
PCPI41011,"Coos County, OR",41011,37371,39627,40539,41802
PCPI33007,"Coos County, NH",33007,36856,38713,40216,41866
PCPI01037,"Coosa County, AL",01037,26884,28075,29284,30332
PCPI28029,"Copiah County, MS",28029,30851,31207,31448,32140
PCPI46031,"Corson County, SD",46031,32099,28187,25915,26327
PCPI36023,"Cortland County, NY",36023,35215,37452,37616,39465
PCPI48099,"Coryell County, TX",48099,30485,31503,31952,32904
PCPI39031,"Coshocton County, OH",39031,32305,34552,32193,33268
PCPI08023,"Costilla County, CO",08023,29738,32495,31540,32753
PCPI48101,"Cottle County, TX",48101,50121,53366,52888,60247
PCPI40033,"Cotton County, OK",40033,42689,41204,38370,38155
PCPI27033,"Cottonwood County, MN",27033,45966,45485,41689,43161
PCPI01039,"Covington County, AL",01039,31709,32396,32971,34785
PCPI28031,"Covington County, MS",28031,33215,32028,31296,33449
PCPI13077,"Coweta County, GA",13077,39628,41064,43113,44419
PCPI20035,"Cowley County, KS",20035,36383,37984,36871,37203
PCPI53015,"Cowlitz County, WA",53015,39869,41093,41688,42888
PCPI40035,"Craig County, OK",40035,34436,34817,34236,34984
PCPI51045,"Craig County, VA",51045,33679,35690,34579,35458
PCPI05031,"Craighead County, AR",05031,34432,35037,35304,35963
PCPI48103,"Crane County, TX",48103,48392,40152,37154,39596
PCPI37049,"Craven County, NC",37049,39255,40963,41630,42367
PCPI19047,"Crawford County, IA",19047,41337,39267,38157,38373
PCPI55023,"Crawford County, WI",55023,37308,38420,38936,40252
PCPI13079,"Crawford County, GA",13079,29568,31120,31786,32597
PCPI17033,"Crawford County, IL",17033,45727,44806,44489,44838
PCPI26039,"Crawford County, MI",26039,29504,30597,31838,32627
PCPI05033,"Crawford County, AR",05033,29959,30670,31271,32076
PCPI42039,"Crawford County, PA",42039,36372,37307,37342,38191
PCPI20037,"Crawford County, KS",20037,33371,33942,34494,35591
PCPI18025,"Crawford County, IN",18025,29407,30730,31461,32141
PCPI29055,"Crawford County, MO",29055,30344,32552,33570,35282
PCPI39033,"Crawford County, OH",39033,34744,35343,35432,37012
PCPI40037,"Creek County, OK",40037,38034,38623,38639,39746
PCPI01041,"Crenshaw County, AL",01041,34138,36199,34596,36832
PCPI13081,"Crisp County, GA",13081,26902,28811,29350,30918
PCPI21055,"Crittenden County, KY",21055,32957,32860,32308,33425
PCPI05035,"Crittenden County, AR",05035,33279,33647,34491,36589
PCPI48105,"Crockett County, TX",48105,38577,38106,36129,36757
PCPI47033,"Crockett County, TN",47033,33456,34603,34935,35555
PCPI56011,"Crook County, WY",56011,46716,45005,44371,46013
PCPI41013,"Crook County, OR",41013,34869,36955,38176,38366
PCPI48107,"Crosby County, TX",48107,29187,28131,27821,34530
PCPI05037,"Cross County, AR",05037,33690,32323,32733,34106
PCPI27035,"Crow Wing County, MN",27035,39499,40921,41693,42770
PCPI08025,"Crowley County, CO",08025,18541,22220,22566,19443
PCPI48109,"Culberson County, TX",48109,40714,41612,43297,47127
PCPI01043,"Cullman County, AL",01043,35124,36824,36721,38615
PCPI51047,"Culpeper County, VA",51047,40302,42188,43301,44336
PCPI23005,"Cumberland County, ME",23005,51792,54270,56223,58654
PCPI34011,"Cumberland County, NJ",34011,35366,36814,37408,38893
PCPI21057,"Cumberland County, KY",21057,30475,31973,32123,33786
PCPI37051,"Cumberland County, NC",37051,35181,36165,36032,37406
PCPI47035,"Cumberland County, TN",47035,33167,34272,35076,36038
PCPI51049,"Cumberland County, VA",51049,33626,35122,35862,37106
PCPI17035,"Cumberland County, IL",17035,39871,39956,40080,41388
PCPI42041,"Cumberland County, PA",42041,48698,50480,50497,51767
PCPI31039,"Cuming County, NE",31039,77337,79539,72894,63125
PCPI37053,"Currituck County, NC",37053,40061,42083,43101,44149
PCPI35009,"Curry County, NM",35009,43526,43030,43076,44791
PCPI41015,"Curry County, OR",41015,36556,39044,39876,41099
PCPI46033,"Custer County, SD",46033,42272,44198,44719,45967
PCPI31041,"Custer County, NE",31041,51309,54738,51783,47380
PCPI16037,"Custer County, ID",16037,41159,41401,41991,42868
PCPI08027,"Custer County, CO",08027,40041,42056,40105,38008
PCPI30017,"Custer County, MT",30017,41512,43018,42074,43680
PCPI40039,"Custer County, OK",40039,41555,38221,36706,39818
PCPI39035,"Cuyahoga County, OH",39035,47821,49588,50598,52783
PCPI13083,"Dade County, GA",13083,30116,32228,32400,33792
PCPI29057,"Dade County, MO",29057,33442,32788,32824,33748
PCPI49009,"Daggett County, UT",49009,35006,38289,37041,39087
PCPI27037,"Dakota County, MN",27037,52281,54290,55743,57638
PCPI31043,"Dakota County, NE",31043,36748,38982,39706,39912
PCPI01045,"Dale County, AL",01045,33718,34131,34559,35834
PCPI48111,"Dallam County, TX",48111,55235,63358,51487,54562
PCPI01047,"Dallas County, AL",01047,30749,32148,33691,34955
PCPI19049,"Dallas County, IA",19049,58235,61540,61318,62299
PCPI29059,"Dallas County, MO",29059,29661,30408,31232,32308
PCPI48113,"Dallas County, TX",48113,51999,52603,54456,55859
PCPI05039,"Dallas County, AR",05039,29428,30896,32026,32911
PCPI55025,"Dane County, WI",55025,52007,54861,56286,58100
PCPI30019,"Daniels County, MT",30019,38770,41851,39290,31067
PCPI37055,"Dare County, NC",37055,47957,49347,51643,53415
PCPI39037,"Darke County, OH",39037,37674,38238,37868,39773
PCPI45031,"Darlington County, SC",45031,32476,34005,34285,35764
PCPI42043,"Dauphin County, PA",42043,44605,46600,46995,48699
PCPI47037,"Davidson County, TN",47037,53795,56336,59304,63063
PCPI37057,"Davidson County, NC",37057,34372,35707,36532,37913
PCPI37059,"Davie County, NC",37059,41495,43145,43987,45625
PCPI21059,"Daviess County, KY",21059,38887,39811,39126,39933
PCPI29061,"Daviess County, MO",29061,33494,32020,32726,34028
PCPI18027,"Daviess County, IN",18027,37149,38181,38038,39707
PCPI19051,"Davis County, IA",19051,34259,33777,33148,33493
PCPI49011,"Davis County, UT",49011,38817,40752,42649,44106
PCPI46035,"Davison County, SD",46035,46420,49227,47737,48894
PCPI31045,"Dawes County, NE",31045,36344,36986,36736,37093
PCPI31047,"Dawson County, NE",31047,40364,41271,41359,41575
PCPI13085,"Dawson County, GA",13085,37277,39493,42208,43380
PCPI48115,"Dawson County, TX",48115,31858,32352,31539,36857
PCPI30021,"Dawson County, MT",30021,44400,41907,39856,41576
PCPI46037,"Day County, SD",46037,43663,40487,40216,41634
PCPI35011,"De Baca County, NM",35011,42163,38273,40210,39220
PCPI22031,"De Soto Parish, LA",22031,37045,37896,37285,38098
PCPI17039,"De Witt County, IL",17039,48695,43937,45506,44888
PCPI47041,"DeKalb County, TN",47041,34966,36945,37877,38720
PCPI18033,"DeKalb County, IN",18033,37188,39073,40757,41622
PCPI17037,"DeKalb County, IL",17037,35762,36941,38091,38827
PCPI13089,"DeKalb County, GA",13089,41933,44251,45555,47412
PCPI29063,"DeKalb County, MO",29063,25165,24944,25690,27236
PCPI01049,"DeKalb County, AL",01049,28848,29764,29405,30982
PCPI28033,"DeSoto County, MS",28033,35616,37028,38386,39461
PCPI12027,"DeSoto County, FL",12027,22667,23759,23603,24040
PCPI48123,"DeWitt County, TX",48123,54880,57053,50149,51896
PCPI48117,"Deaf Smith County, TX",48117,42858,51656,40751,41634
PCPI18029,"Dearborn County, IN",18029,41145,43085,43841,45298
PCPI47039,"Decatur County, TN",47039,39149,40899,41554,41882
